,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2024-09-08,JAX,@,MIA,"L, 17-20",,4,4,47,11.8,1,100.0,11.8,0,0,0,,41,77.4,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2024-09-15,JAX,,CLE,"L, 13-18",*,4,2,94,47.0,0,50.0,23.5,0,0,0,,44,73.3,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2024-09-23,JAX,@,BUF,"L, 10-47",*,9,5,48,9.6,0,55.6,5.3,0,0,0,,52,73.2,0,0.0,0,0.0
3,4.0,4.0,4.0,4.0,2024-09-29,JAX,@,HOU,"L, 20-24",*,9,6,86,14.3,1,66.7,9.6,1,13,0,13.0,44,75.9,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2024-10-06,JAX,,IND,"W, 37-34",*,8,5,122,24.4,1,62.5,15.3,0,0,0,,37,63.8,0,0.0,0,0.0
5,6.0,6.0,6.0,6.0,2024-10-13,JAX,@,CHI,"L, 16-35",*,6,3,27,9.0,0,50.0,4.5,0,0,0,,49,79.0,0,0.0,0,0.0
6,7.0,7.0,7.0,7.0,2024-10-20,JAX,,NWE,"W, 32-16",*,5,5,89,17.8,1,100.0,17.8,2,2,0,1.0,40,65.6,0,0.0,0,0.0
7,8.0,8.0,8.0,8.0,2024-10-27,JAX,,GNB,"L, 27-30",*,4,3,60,20.0,1,75.0,15.0,0,0,0,,29,50.9,0,0.0,0,0.0
8,9.0,9.0,9.0,9.0,2024-11-03,JAX,@,PHI,"L, 23-28",*,4,2,22,11.0,0,50.0,5.5,0,0,0,,49,90.7,0,0.0,0,0.0
9,10.0,10.0,10.0,10.0,2024-11-10,JAX,,MIN,"L, 7-12",*,3,2,12,6.0,0,66.7,4.0,0,0,0,,38,86.4,0,0.0,0,0.0
10,11.0,11.0,11.0,11.0,2024-11-17,JAX,@,DET,"L, 6-52",*,7,5,82,16.4,0,71.4,11.7,1,4,0,4.0,45,93.8,0,0.0,0,0.0
11,12.0,12.0,12.0,13.0,2024-12-01,JAX,,HOU,"L, 20-23",*,10,4,76,19.0,1,40.0,7.6,1,11,0,11.0,61,87.1,0,0.0,0,0.0
12,13.0,13.0,13.0,14.0,2024-12-08,JAX,@,TEN,"W, 10-6",*,12,8,86,10.8,0,66.7,7.2,0,0,0,,47,79.7,0,0.0,0,0.0
13,14.0,14.0,14.0,15.0,2024-12-15,JAX,,NYJ,"L, 25-32",*,14,10,105,10.5,2,71.4,7.5,0,0,0,,74,88.1,0,0.0,0,0.0
14,15.0,15.0,15.0,16.0,2024-12-22,JAX,@,LVR,"L, 14-19",*,13,9,132,14.7,1,69.2,10.2,0,0,0,,60,89.6,0,0.0,0,0.0
15,16.0,16.0,16.0,17.0,2024-12-29,JAX,,TEN,"W, 20-13",*,10,7,91,13.0,1,70.0,9.1,1,18,0,18.0,49,84.5,0,0.0,0,0.0
16,17.0,17.0,17.0,18.0,2025-01-05,JAX,@,IND,"L, 23-26 (OT)",*,11,7,103,14.7,0,63.6,9.4,0,0,0,,62,89.9,0,0.0,0,0.0
17,,,,,,,,,4-13,,133,87,1282,14.7,10,65.4,9.6,6,48,0,8.0,821,79.5,0,0.0,0,0.0
