,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,17.0,1.0,1.0,2023-09-10,BAL,,HOU,"W, 25-9",*,1,1,4,4.0,0,100.0,4.0,0.0,0,0,0,0,0,0,46,71.9,0,0.0,8,32.0
1,2.0,18.0,2.0,2.0,2023-09-17,BAL,@,CIN,"W, 27-24",*,1,1,8,8.0,0,100.0,8.0,0.0,0,0,0,0,0,0,25,33.3,0,0.0,10,40.0
2,3.0,19.0,3.0,3.0,2023-09-24,BAL,,IND,"L, 19-22 (OT)",*,2,1,20,20.0,0,50.0,10.0,0.0,1,1,0,0,0,0,19,26.4,0,0.0,14,38.9
3,4.0,20.0,4.0,4.0,2023-10-01,BAL,@,CLE,"W, 28-3",,0,0,0,,0,,,0.0,0,0,0,0,0,0,15,25.9,0,0.0,9,32.1
4,5.0,21.0,5.0,5.0,2023-10-08,BAL,@,PIT,"L, 10-17",,0,0,0,,0,,,0.0,0,0,0,0,0,0,8,11.4,0,0.0,13,52.0
5,6.0,22.0,6.0,6.0,2023-10-15,BAL,@,TEN,"W, 24-16",,0,0,0,,0,,,0.0,0,0,0,0,0,0,17,23.9,0,0.0,5,16.1
6,7.0,23.0,7.0,7.0,2023-10-22,BAL,,DET,"W, 38-6",*,0,0,0,,0,,,0.0,0,0,0,0,0,0,21,35.0,0,0.0,10,47.6
7,8.0,24.0,8.0,8.0,2023-10-29,BAL,@,ARI,"W, 31-24",*,1,1,10,10.0,0,100.0,10.0,0.0,0,0,0,0,0,0,7,10.8,0,0.0,10,35.7
8,9.0,25.0,9.0,9.0,2023-11-05,BAL,,SEA,"W, 37-3",,4,4,42,10.5,0,100.0,10.5,0.0,0,0,0,0,0,0,19,25.0,0,0.0,5,18.5
9,10.0,26.0,10.0,10.0,2023-11-12,BAL,,CLE,"L, 31-33",,1,1,5,5.0,0,100.0,5.0,0.0,0,0,0,0,0,0,4,7.4,0,0.0,15,48.4
10,11.0,27.0,11.0,11.0,2023-11-16,BAL,,CIN,"W, 34-20",,2,0,0,,0,0.0,0.0,0.0,1,1,0,0,0,0,50,75.8,0,0.0,5,15.6
11,12.0,28.0,12.0,12.0,2023-11-26,BAL,@,LAC,"W, 20-10",*,6,4,40,10.0,0,66.7,6.7,0.0,0,0,0,0,0,0,52,73.2,0,0.0,6,28.6
12,13.0,29.0,13.0,14.0,2023-12-10,BAL,,LAR,"W, 37-31 (OT)",,7,5,83,16.6,1,71.4,11.9,0.0,0,0,0,0,0,0,57,79.2,0,0.0,9,24.3
13,14.0,30.0,14.0,15.0,2023-12-17,BAL,@,JAX,"W, 23-7",,6,5,70,14.0,1,83.3,11.7,0.0,0,0,0,0,0,0,52,74.3,0,0.0,1,4.5
14,15.0,31.0,15.0,16.0,2023-12-25,BAL,@,SFO,"W, 33-19",*,4,3,56,18.7,0,75.0,14.0,0.0,0,0,0,0,0,0,50,73.5,0,0.0,1,3.7
15,16.0,32.0,16.0,17.0,2023-12-31,BAL,,MIA,"W, 56-19",*,3,2,42,21.0,2,66.7,14.0,0.0,0,0,0,0,0,0,36,63.2,0,0.0,0,0.0
16,17.0,33.0,17.0,18.0,2024-01-06,BAL,,PIT,"L, 10-17",,2,2,31,15.5,1,100.0,15.5,0.0,0,0,0,0,0,0,19,33.3,0,0.0,0,0.0
17,,,,,,,,,13-4,,40,30,411,13.7,5,75.0,10.3,0.0,2,2,0,0,0,0,497,44.1,0,0.0,121,25.6
