,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,79.0,1.0,1.0,2021-09-12,CAR,,NYJ,"W, 19-14",*,3,1,57,57.0,1,33.3,19.0,0,0,0,,0.0,0,0,0,0,0,0,52,81.3,0,0.0,1,3.6
1,2.0,80.0,2.0,2.0,2021-09-19,CAR,,NOR,"W, 26-7",*,6,3,38,12.7,0,50.0,6.3,0,0,0,,0.0,0,0,0,0,0,0,56,73.7,0,0.0,0,0.0
2,3.0,81.0,3.0,3.0,2021-09-23,CAR,@,HOU,"W, 24-9",*,2,1,8,8.0,0,50.0,4.0,0,0,0,,0.0,0,0,0,0,0,0,47,64.4,0,0.0,0,0.0
3,4.0,82.0,4.0,4.0,2021-10-03,CAR,@,DAL,"L, 28-36",*,11,5,46,9.2,0,45.5,4.2,1,3,0,3.0,0.0,0,0,0,0,0,0,59,84.3,0,0.0,0,0.0
4,5.0,83.0,5.0,5.0,2021-10-10,CAR,,PHI,"L, 18-21",*,7,2,30,15.0,0,28.6,4.3,0,0,0,,0.0,0,0,0,0,0,0,62,87.3,0,0.0,0,0.0
5,6.0,84.0,6.0,6.0,2021-10-17,CAR,,MIN,"L, 28-34 (OT)",*,11,3,11,3.7,1,27.3,1.0,0,0,0,,0.0,0,0,0,0,0,0,64,86.5,0,0.0,0,0.0
6,7.0,85.0,7.0,7.0,2021-10-24,CAR,@,NYG,"L, 3-25",*,9,3,14,4.7,0,33.3,1.6,0,0,0,,0.0,0,0,0,0,0,0,61,95.3,0,0.0,0,0.0
7,8.0,86.0,8.0,8.0,2021-10-31,CAR,@,ATL,"W, 19-13",*,1,0,0,,0,0.0,0.0,0,0,0,,0.0,0,0,0,0,0,0,55,74.3,0,0.0,1,3.8
8,9.0,87.0,9.0,9.0,2021-11-07,CAR,,NWE,"L, 6-24",*,3,1,2,2.0,0,33.3,0.7,0,0,0,,0.0,0,0,0,0,0,0,54,91.5,0,0.0,0,0.0
9,10.0,88.0,10.0,10.0,2021-11-14,CAR,@,ARI,"W, 34-10",*,6,4,37,9.3,1,66.7,6.2,0,0,0,,0.0,0,0,0,0,0,0,51,68.0,0,0.0,1,4.0
10,11.0,89.0,11.0,11.0,2021-11-21,CAR,,WAS,"L, 21-27",*,6,5,30,6.0,0,83.3,5.0,0,0,0,,0.0,0,0,0,0,0,0,47,92.2,0,0.0,0,0.0
11,12.0,90.0,12.0,12.0,2021-11-28,CAR,@,MIA,"L, 10-33",,4,1,15,15.0,0,25.0,3.8,0,0,0,,0.0,0,0,0,0,0,0,51,92.7,0,0.0,0,0.0
12,13.0,91.0,13.0,14.0,2021-12-12,CAR,,ATL,"L, 21-29",*,12,7,84,12.0,1,58.3,7.0,0,0,0,,0.0,1,1,0,0,0,0,62,96.9,0,0.0,0,0.0
13,14.0,92.0,14.0,15.0,2021-12-19,CAR,@,BUF,"L, 14-31",*,8,3,29,9.7,0,37.5,3.6,2,33,0,16.5,0.0,0,0,0,0,0,0,76,100.0,0,0.0,0,0.0
14,15.0,93.0,15.0,16.0,2021-12-26,CAR,,TAM,"L, 6-32",*,10,5,58,11.6,0,50.0,5.8,0,0,0,,0.0,0,0,0,0,0,0,67,95.7,0,0.0,0,0.0
15,16.0,94.0,16.0,17.0,2022-01-02,CAR,@,NOR,"L, 10-18",*,2,2,10,5.0,0,100.0,5.0,0,0,0,,0.0,0,0,0,0,0,0,60,98.4,0,0.0,0,0.0
16,17.0,95.0,17.0,18.0,2022-01-09,CAR,@,TAM,"L, 17-41",*,9,7,50,7.1,1,77.8,5.6,0,0,0,,0.0,0,0,0,0,0,0,54,75.0,0,0.0,0,0.0
17,,,,,,,,,5-12,,110,53,519,9.8,5,48.2,4.7,3,36,0,12.0,0.0,1,1,0,0,0,0,978,85.1,0,0.0,3,0.7
