,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,103.0,1.0,1.0,2018-09-09,NWE,,HOU,"W, 27-20",*,8,7,123,17.6,1,87.5,15.4,1,1,0,0,0,0,75,100.0,1,1.4,0,0.0
1,2.0,104.0,2.0,2.0,2018-09-16,NWE,@,JAX,"L, 20-31",*,4,2,15,7.5,0,50.0,3.8,0,0,0,0,0,0,58,95.1,0,0.0,0,0.0
2,3.0,105.0,3.0,3.0,2018-09-23,NWE,@,DET,"L, 10-26",*,5,4,51,12.8,0,80.0,10.2,0,0,0,0,0,0,48,100.0,0,0.0,0,0.0
3,4.0,106.0,4.0,4.0,2018-09-30,NWE,,MIA,"W, 38-7",*,7,4,44,11.0,0,57.1,6.3,0,0,0,0,0,0,54,66.7,0,0.0,0,0.0
4,5.0,107.0,5.0,5.0,2018-10-04,NWE,,IND,"W, 38-24",*,7,6,75,12.5,0,85.7,10.7,0,0,0,0,0,0,63,91.3,0,0.0,1,3.2
5,6.0,108.0,6.0,6.0,2018-10-14,NWE,,KAN,"W, 43-40",*,4,3,97,32.3,0,75.0,24.3,0,0,0,0,0,0,77,98.7,0,0.0,0,0.0
6,6.0,,7.0,7.0,2018-10-21,NWE,@,CHI,"W, 38-31",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,7.0,109.0,8.0,8.0,2018-10-29,NWE,@,BUF,"W, 25-6",*,8,3,43,14.3,0,37.5,5.4,0,0,0,0,0,0,68,89.5,0,0.0,0,0.0
8,7.0,,9.0,9.0,2018-11-04,NWE,,GNB,"W, 31-17",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,7.0,,10.0,10.0,2018-11-11,NWE,@,TEN,"L, 10-34",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,8.0,110.0,11.0,12.0,2018-11-25,NWE,@,NYJ,"W, 27-13",*,7,3,56,18.7,1,42.9,8.0,0,0,0,0,0,0,69,98.6,0,0.0,0,0.0
11,9.0,111.0,12.0,13.0,2018-12-02,NWE,,MIN,"W, 24-10",*,4,3,26,8.7,0,75.0,6.5,0,0,0,0,0,0,73,98.6,0,0.0,0,0.0
12,10.0,112.0,13.0,14.0,2018-12-09,NWE,@,MIA,"L, 33-34",*,8,8,107,13.4,1,100.0,13.4,0,0,0,0,0,0,77,95.1,1,2.1,0,0.0
13,11.0,113.0,14.0,15.0,2018-12-16,NWE,@,PIT,"L, 10-17",*,5,2,21,10.5,0,40.0,4.2,0,0,0,0,0,0,62,100.0,0,0.0,0,0.0
14,12.0,114.0,15.0,16.0,2018-12-23,NWE,,BUF,"W, 24-12",,3,0,0,,0,0.0,0.0,0,0,0,0,0,0,59,78.7,0,0.0,1,3.4
15,13.0,115.0,16.0,17.0,2018-12-30,NWE,,NYJ,"W, 38-3",,2,2,24,12.0,0,100.0,12.0,0,0,0,0,0,0,55,80.9,0,0.0,0,0.0
16,,,,,,,,,9-4,,72,47,682,14.5,3,65.3,9.5,1,1,0,0,0,0,838,91.3,2,0.2,2,0.6
