,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,116.0,1.0,1.0,2020-09-13,TAM,@,NOR,"L, 23-34",*,3,2,11,5.5,0,66.7,3.7,0,0,0,0,0,0,54,77.1,0,0.0,0,0.0
1,2.0,117.0,2.0,2.0,2020-09-20,TAM,,CAR,"W, 31-17",*,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,42,68.9,0,0.0,1,4.0
2,3.0,118.0,3.0,3.0,2020-09-27,TAM,@,DEN,"W, 28-10",*,7,6,48,8.0,0,85.7,6.9,0,0,0,0,0,0,63,92.6,0,0.0,0,0.0
3,4.0,119.0,4.0,4.0,2020-10-04,TAM,,LAC,"W, 38-31",*,3,1,29,29.0,0,33.3,9.7,0,0,0,0,0,0,65,85.5,0,0.0,0,0.0
4,5.0,120.0,5.0,5.0,2020-10-08,TAM,@,CHI,"L, 19-20",*,6,3,52,17.3,0,50.0,8.7,0,0,0,0,0,0,57,80.3,0,0.0,0,0.0
5,6.0,121.0,6.0,6.0,2020-10-18,TAM,,GNB,"W, 38-10",*,8,5,78,15.6,1,62.5,9.8,0,0,0,0,0,0,54,84.4,0,0.0,0,0.0
6,7.0,122.0,7.0,7.0,2020-10-25,TAM,@,LVR,"W, 45-20",*,8,5,62,12.4,1,62.5,7.8,1,0,0,0,0,0,55,76.4,0,0.0,0,0.0
7,8.0,123.0,8.0,8.0,2020-11-02,TAM,@,NYG,"W, 25-23",*,4,4,41,10.3,1,100.0,10.3,0,0,0,0,0,0,50,71.4,0,0.0,1,3.7
8,9.0,124.0,9.0,9.0,2020-11-08,TAM,,NOR,"L, 3-38",*,6,1,2,2.0,0,16.7,0.3,0,0,0,0,0,0,27,54.0,0,0.0,0,0.0
9,10.0,125.0,10.0,10.0,2020-11-15,TAM,@,CAR,"W, 46-23",*,3,2,51,25.5,1,66.7,17.0,0,0,0,0,0,0,65,81.3,0,0.0,0,0.0
10,11.0,126.0,11.0,11.0,2020-11-23,TAM,,LAR,"L, 24-27",*,6,2,25,12.5,0,33.3,4.2,0,0,0,0,0,0,54,78.3,0,0.0,0,0.0
11,12.0,127.0,12.0,12.0,2020-11-29,TAM,,KAN,"L, 24-27",*,7,6,106,17.7,0,85.7,15.1,0,0,0,0,0,0,43,72.9,0,0.0,0,0.0
12,13.0,128.0,13.0,14.0,2020-12-13,TAM,,MIN,"W, 26-14",*,2,1,2,2.0,1,50.0,1.0,0,0,0,0,0,0,39,76.5,0,0.0,0,0.0
13,14.0,129.0,14.0,15.0,2020-12-20,TAM,@,ATL,"W, 31-27",*,7,3,29,9.7,0,42.9,4.1,0,0,0,0,0,0,62,91.2,0,0.0,0,0.0
14,15.0,130.0,15.0,16.0,2020-12-26,TAM,@,DET,"W, 47-7",*,2,2,58,29.0,2,100.0,29.0,0,0,0,0,0,0,33,42.9,0,0.0,0,0.0
15,16.0,131.0,16.0,17.0,2021-01-03,TAM,,ATL,"W, 44-27",*,4,2,29,14.5,0,50.0,7.3,0,0,0,0,0,0,45,67.2,0,0.0,0,0.0
16,,,,,,,,,11-5,,77,45,623,13.8,7,58.4,8.1,1,0,0,0,0,0,808,75.3,0,0.0,2,0.4
