,Season,Age,Team,Lg,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds.1,Y/R,TD.1,1D.1,Succ%.1,Lng.1,R/G,Y/G.1,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2023,21,DET,NFL,RB,15,3,182,945,10,42,46.7,36,5.2,63.0,12.1,71,52,316,6.1,1,20,46.5,24,3.5,21.1,73.2,4.5,234,5.4,1261,11,2,10.0,"PB,AP ORoY-4"
1,2024,22,DET,NFL,RB,17,4,250,1412,16,70,53.6,70,5.6,83.1,14.7,63,52,517,9.9,4,25,55.6,54,3.1,30.4,82.5,8.2,302,6.4,1929,20,1,17.0,"PB,AP OPoY-8"
2,2025,23,DET,NFL,RB,3,3,43,180,3,11,46.5,42,4.2,60.0,14.3,19,18,73,4.1,0,2,47.4,9,6.0,24.3,94.7,3.8,61,4.1,253,3,0,,
3,3 Yrs,3 Yrs,3 Yrs,3 Yrs,,35,10,475,2537,29,123,50.3,70,5.3,72.5,13.6,153,122,906,7.4,5,47,50.3,54,3.5,25.9,79.7,5.9,597,5.8,3443,34,3,27.0,
4,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,5,231,1232,14,60,50.3,70,5.3,72.5,13.6,74,59,440,7.4,2,23,50.3,54,3.5,25.9,79.7,5.9,290,5.8,1672,17,1,,
