,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2022-09-08,BUF,@,LAR,"W, 31-10",,1,2,0,2.0,0,0,0,,0,,,0.0,0,0,0,0,0,0,1,1,0,0,0,0,3,5.1,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2022-09-19,BUF,,TEN,"W, 41-7",,11,53,0,4.8,1,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,18,26.5,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2022-09-25,BUF,@,MIA,"L, 19-21",,1,3,0,3.0,5,4,37,9.3,0,80.0,7.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,11,12.0,0,0.0,1,4.5
3,4.0,4.0,4.0,4.0,2022-10-02,BUF,@,BAL,"W, 23-20",,0,0,0,,1,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.1,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2022-10-09,BUF,,PIT,"W, 38-3",,4,31,1,7.8,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,17.9,0,0.0,0,0.0
5,6.0,6.0,6.0,6.0,2022-10-16,BUF,@,KAN,"W, 24-20",,2,8,0,4.0,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,13.7,0,0.0,0,0.0
6,7.0,7.0,7.0,8.0,2022-10-30,BUF,,GNB,"W, 27-17",,5,35,0,7.0,1,1,41,41.0,0,100.0,41.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,25.4,0,0.0,0,0.0
7,8.0,8.0,8.0,9.0,2022-11-06,BUF,@,NYJ,"L, 17-20",,4,15,0,3.8,4,2,18,9.0,0,50.0,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14,22.6,0,0.0,0,0.0
8,9.0,9.0,9.0,10.0,2022-11-13,BUF,,MIN,"L, 30-33 (OT)",,5,22,0,4.4,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,13,17.3,0,0.0,0,0.0
9,10.0,10.0,10.0,11.0,2022-11-20,BUF,,CLE,"W, 31-23",,11,86,0,7.8,1,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16,24.6,0,0.0,0,0.0
10,11.0,11.0,11.0,12.0,2022-11-24,BUF,@,DET,"W, 28-25",,2,4,0,2.0,5,2,14,7.0,0,40.0,2.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14,18.2,0,0.0,0,0.0
11,12.0,12.0,12.0,13.0,2022-12-01,BUF,@,NWE,"W, 24-10",,14,64,0,4.6,6,6,41,6.8,0,100.0,6.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,32,42.7,0,0.0,0,0.0
12,13.0,13.0,13.0,14.0,2022-12-11,BUF,,NYJ,"W, 20-12",,4,6,0,1.5,1,1,9,9.0,0,100.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,24,40.7,0,0.0,0,0.0
13,14.0,14.0,14.0,15.0,2022-12-17,BUF,,MIA,"W, 32-29",,5,34,0,6.8,3,2,5,2.5,1,66.7,1.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,28,35.9,0,0.0,0,0.0
14,15.0,15.0,15.0,16.0,2022-12-24,BUF,@,CHI,"W, 35-13",,11,99,1,9.0,2,1,9,9.0,0,50.0,4.5,0.0,1,1,0,0,0,0,0,0,0,0,0,0,26,40.6,0,0.0,0,0.0
15,16.0,16.0,16.0,18.0,2023-01-08,BUF,,NWE,"W, 35-23",,9,45,0,5.0,2,2,6,3.0,0,100.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,33,55.9,0,0.0,0,0.0
16,,,,,,,,,13-3,,89,507,2,5.7,32,21,180,8.6,1,65.6,5.6,0.0,1,1,0,0,0,0,1,1,0,0,0,0,269,24.8,0,0.0,1,0.2
