,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,34.0,1.0,1.0,2024-09-08,ARI,@,BUF,"L, 28-34",*,9,5,30,6.0,0,55.6,3.3,0,0,0,,0,0,0,0,0,0,52,85.2,0,0.0,0,0.0
1,2.0,35.0,2.0,2.0,2024-09-15,ARI,,LAR,"W, 41-10",*,6,6,67,11.2,0,100.0,11.2,0,0,0,,0,0,0,1,0,1,55,83.3,0,0.0,0,0.0
2,3.0,36.0,3.0,3.0,2024-09-22,ARI,,DET,"L, 13-20",*,6,3,25,8.3,0,50.0,4.2,0,0,0,,0,0,0,0,0,0,50,84.7,0,0.0,2,8.7
3,3.0,,4.0,4.0,2024-09-29,ARI,,WAS,"L, 14-42",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,4.0,37.0,5.0,5.0,2024-10-06,ARI,@,SFO,"W, 24-23",*,9,6,53,8.8,0,66.7,5.9,0,0,0,,0,0,0,0,0,0,51,87.9,0,0.0,5,20.8
5,5.0,38.0,6.0,6.0,2024-10-13,ARI,@,GNB,"L, 13-34",*,8,8,96,12.0,0,100.0,12.0,0,0,0,,0,0,0,0,0,0,54,93.1,0,0.0,0,0.0
6,6.0,39.0,7.0,7.0,2024-10-21,ARI,,LAC,"W, 17-15",*,7,5,51,10.2,0,71.4,7.3,0,0,0,,0,0,0,1,0,0,54,94.7,0,0.0,0,0.0
7,7.0,40.0,8.0,8.0,2024-10-27,ARI,@,MIA,"W, 28-27",*,11,9,124,13.8,0,81.8,11.3,0,0,0,,0,0,0,0,0,0,64,97.0,0,0.0,0,0.0
8,8.0,41.0,9.0,9.0,2024-11-03,ARI,,CHI,"W, 29-9",*,4,3,35,11.7,0,75.0,8.8,1,2,1,2.0,0,0,0,0,0,0,52,89.7,0,0.0,1,3.6
9,9.0,42.0,10.0,10.0,2024-11-10,ARI,,NYJ,"W, 31-6",*,5,4,71,17.8,0,80.0,14.2,0,0,0,,0,0,0,0,0,0,42,71.2,0,0.0,5,27.8
10,10.0,43.0,11.0,12.0,2024-11-24,ARI,@,SEA,"L, 6-16",*,15,12,133,11.1,0,80.0,8.9,0,0,0,,0,0,0,0,0,0,56,96.6,0,0.0,0,0.0
11,11.0,44.0,12.0,13.0,2024-12-01,ARI,@,MIN,"L, 22-23",*,12,12,96,8.0,0,100.0,8.0,0,0,0,,0,0,0,0,0,0,77,93.9,0,0.0,1,3.6
12,12.0,45.0,13.0,14.0,2024-12-08,ARI,,SEA,"L, 18-30",*,14,7,70,10.0,0,50.0,5.0,0,0,0,,0,0,0,0,0,0,67,94.4,0,0.0,0,0.0
13,13.0,46.0,14.0,15.0,2024-12-15,ARI,,NWE,"W, 30-17",*,10,9,87,9.7,0,90.0,8.7,0,0,0,,0,0,0,0,0,0,64,91.4,0,0.0,1,4.0
14,14.0,47.0,15.0,16.0,2024-12-22,ARI,@,CAR,"L, 30-36 (OT)",*,4,3,20,6.7,0,75.0,5.0,0,0,0,,0,0,0,0,0,0,65,92.9,0,0.0,0,0.0
15,15.0,48.0,16.0,17.0,2024-12-28,ARI,@,LAR,"L, 9-13",*,16,12,123,10.3,1,75.0,7.7,0,0,0,,0,0,0,0,0,0,73,92.4,0,0.0,0,0.0
16,16.0,49.0,17.0,18.0,2025-01-05,ARI,,SFO,"W, 47-24",*,11,7,65,9.3,1,63.6,5.9,0,0,0,,0,0,0,0,0,0,58,89.2,0,0.0,0,0.0
17,,,,,,,,,8-8,,147,111,1146,10.3,2,75.5,7.8,1,2,1,2.0,0,0,0,2,0,1,934,90.1,0,0.0,15,3.6
