,Season,Age,Team,Lg,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds.1,Y/R,TD.1,1D.1,Succ%.1,Lng.1,R/G,Y/G.1,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2023,22,MIA,NFL,RB,11,4,103,800,8,30,54.4,76,7.8,72.7,9.4,37,27,197,7.3,3,10,48.6,23,2.5,17.9,73.0,5.3,130,7.7,997,11,1,7,
1,2024,23,MIA,NFL,RB,17,16,203,907,6,37,49.3,61,4.5,53.4,11.9,87,78,592,7.6,6,30,57.5,39,4.6,34.8,89.7,6.8,281,5.3,1499,12,1,11,
2,2 Yrs,2 Yrs,2 Yrs,2 Yrs,,28,20,306,1707,14,67,51.0,76,5.6,61.0,10.9,124,105,789,7.5,9,40,54.8,39,3.8,28.2,84.7,6.4,411,6.1,2496,23,2,18,
3,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,12,186,1036,9,41,51.0,76,5.6,61.0,10.9,75,64,479,7.5,5,24,54.8,39,3.8,28.2,84.7,6.4,250,3.7,1515,14,1,11,
