,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,37.0,1.0,1.0,2024-09-08,DAL,@,CLE,"W, 33-17",,8,26,0,3.3,1,1,6,6.0,0,100.0,6.0,0,0,0,0,0,0,28,44.4,0,0.0,0,0.0
1,2.0,38.0,2.0,2.0,2024-09-15,DAL,,NOR,"L, 19-44",*,7,30,0,4.3,5,4,29,7.3,0,80.0,5.8,0,0,0,0,0,0,30,42.9,0,0.0,0,0.0
2,3.0,39.0,3.0,3.0,2024-09-22,DAL,,BAL,"L, 25-28",*,8,32,0,4.0,5,3,24,8.0,0,60.0,4.8,0,0,0,0,0,0,37,46.3,0,0.0,0,0.0
3,4.0,40.0,4.0,4.0,2024-09-26,DAL,@,NYG,"W, 20-15",*,11,46,0,4.2,1,1,15,15.0,1,100.0,15.0,0,0,0,0,0,0,25,44.6,0,0.0,0,0.0
4,5.0,41.0,5.0,5.0,2024-10-06,DAL,@,PIT,"W, 20-17",*,20,87,0,4.4,2,2,27,13.5,1,100.0,13.5,1,0,0,0,0,0,38,50.0,0,0.0,0,0.0
5,6.0,42.0,6.0,6.0,2024-10-13,DAL,,DET,"L, 9-47",*,5,25,0,5.0,6,5,30,6.0,0,83.3,5.0,0,0,0,0,0,0,19,27.5,0,0.0,0,0.0
6,6.0,,7.0,8.0,2024-10-27,DAL,@,SFO,"L, 24-30",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,7.0,43.0,8.0,9.0,2024-11-03,DAL,@,ATL,"L, 21-27",*,12,75,0,6.3,6,5,32,6.4,1,83.3,5.3,0,0,0,0,0,0,55,71.4,0,0.0,0,0.0
8,8.0,44.0,9.0,10.0,2024-11-10,DAL,,PHI,"L, 6-34",*,12,53,0,4.4,3,3,3,1.0,0,100.0,1.0,0,0,0,0,0,0,31,51.7,0,0.0,0,0.0
9,9.0,45.0,10.0,11.0,2024-11-18,DAL,,HOU,"L, 10-34",*,10,28,0,2.8,5,2,6,3.0,0,40.0,1.2,0,0,0,0,0,0,41,49.4,0,0.0,0,0.0
10,10.0,46.0,11.0,12.0,2024-11-24,DAL,@,WAS,"W, 34-26",*,19,86,0,4.5,3,3,12,4.0,0,100.0,4.0,1,1,0,0,0,0,40,60.6,0,0.0,0,0.0
11,11.0,47.0,12.0,13.0,2024-11-28,DAL,,NYG,"W, 27-20",*,22,112,1,5.1,3,3,11,3.7,0,100.0,3.7,0,0,0,0,0,0,53,69.7,0,0.0,0,0.0
12,12.0,48.0,13.0,14.0,2024-12-09,DAL,,CIN,"L, 20-27",*,18,131,0,7.3,2,1,10,10.0,0,50.0,5.0,0,0,0,0,0,0,46,76.7,0,0.0,0,0.0
13,13.0,49.0,14.0,15.0,2024-12-15,DAL,@,CAR,"W, 30-14",*,25,149,0,6.0,0,0,0,,0,,,0,0,0,0,0,0,54,74.0,0,0.0,0,0.0
14,14.0,50.0,15.0,16.0,2024-12-22,DAL,,TAM,"W, 26-24",*,13,23,0,1.8,3,3,28,9.3,0,100.0,9.3,0,0,0,0,0,0,46,76.7,0,0.0,0,0.0
15,15.0,51.0,16.0,17.0,2024-12-29,DAL,@,PHI,"L, 7-41",*,23,104,0,4.5,1,1,4,4.0,0,100.0,4.0,1,1,0,0,0,0,41,66.1,0,0.0,0,0.0
16,16.0,52.0,17.0,18.0,2025-01-05,DAL,,WAS,"L, 19-23",*,22,72,1,3.3,3,2,12,6.0,0,66.7,4.0,0,0,0,0,0,0,52,66.7,0,0.0,0,0.0
17,,,,,,,,,7-9,,235,1079,2,4.6,49,39,249,6.4,3,79.6,5.1,3,2,0,0,0,0,636,57.3,0,0.0,0,0.0
