,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,44.0,1.0,1.0,2019-09-08,NYG,@,DAL,"L, 17-35",*,7,6,42,7.0,0,85.7,6.0,0,0,0,,67,98.5,0,0.0,0,0.0
1,1.0,,2.0,2.0,2019-09-15,NYG,,BUF,"L, 14-28",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2.0,45.0,3.0,3.0,2019-09-22,NYG,@,TAM,"W, 32-31",*,9,7,100,14.3,1,77.8,11.1,2,21,0,10.5,59,95.2,0,0.0,0,0.0
3,3.0,46.0,4.0,4.0,2019-09-29,NYG,,WAS,"W, 24-3",*,9,7,76,10.9,0,77.8,8.4,1,23,0,23.0,70,90.9,0,0.0,0,0.0
4,4.0,47.0,5.0,5.0,2019-10-06,NYG,,MIN,"L, 10-28",*,9,5,49,9.8,0,55.6,5.4,1,-2,0,-2.0,56,82.4,0,0.0,0,0.0
5,4.0,,6.0,6.0,2019-10-10,NYG,@,NWE,"L, 14-35",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,4.0,,7.0,7.0,2019-10-20,NYG,,ARI,"L, 21-27",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,4.0,,8.0,8.0,2019-10-27,NYG,@,DET,"L, 26-31",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,4.0,,9.0,9.0,2019-11-04,NYG,,DAL,"L, 18-37",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,4.0,,10.0,10.0,2019-11-10,NYG,@,NYJ,"L, 27-34",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,5.0,48.0,11.0,12.0,2019-11-24,NYG,@,CHI,"L, 14-19",*,9,5,15,3.0,0,55.6,1.7,1,22,0,22.0,57,95.0,0,0.0,0,0.0
11,6.0,49.0,12.0,13.0,2019-12-01,NYG,,GNB,"L, 13-31",*,6,3,40,13.3,1,50.0,6.7,0,0,0,,56,84.8,0,0.0,0,0.0
12,7.0,50.0,13.0,14.0,2019-12-09,NYG,@,PHI,"L, 17-23 (OT)",*,7,4,28,7.0,0,57.1,4.0,1,8,0,8.0,48,92.3,0,0.0,0,0.0
13,8.0,51.0,14.0,15.0,2019-12-15,NYG,,MIA,"W, 36-20",*,11,9,111,12.3,0,81.8,10.1,0,0,0,,53,79.1,0,0.0,1,3.3
14,9.0,52.0,15.0,16.0,2019-12-22,NYG,@,WAS,"W, 41-35 (OT)",*,6,6,76,12.7,1,100.0,12.7,0,0,0,,70,100.0,0,0.0,0,0.0
15,10.0,53.0,16.0,17.0,2019-12-29,NYG,,PHI,"L, 17-34",*,10,5,39,7.8,0,50.0,3.9,0,0,0,,66,89.2,0,0.0,0,0.0
16,,,,,,,,,4-6,,83,57,576,10.1,3,68.7,6.9,6,72,0,12.0,602,90.7,0,0.0,1,0.4
