,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,45.0,1.0,1.0,2018-09-10,LAR,@,OAK,"W, 33-13",*,20,108,0,5.4,5,3,39,13.0,1,60.0,7.8,0,0,0,0,0,0,59,93.7,0,0.0,0,0.0
1,2.0,46.0,2.0,2.0,2018-09-16,LAR,,ARI,"W, 34-0",*,19,42,3,2.2,3,3,31,10.3,0,100.0,10.3,0,0,0,0,0,0,49,68.1,0,0.0,0,0.0
2,3.0,47.0,3.0,3.0,2018-09-23,LAR,,LAC,"W, 35-23",*,23,105,1,4.6,6,5,51,10.2,0,83.3,8.5,1,1,0,0,0,0,64,83.1,0,0.0,0,0.0
3,4.0,48.0,4.0,4.0,2018-09-27,LAR,,MIN,"W, 38-31",*,17,83,0,4.9,6,4,73,18.3,1,66.7,12.2,0,0,0,0,0,0,53,96.4,0,0.0,0,0.0
4,5.0,49.0,5.0,5.0,2018-10-07,LAR,@,SEA,"W, 33-31",*,22,77,3,3.5,5,4,36,9.0,0,80.0,7.2,0,0,0,0,0,0,66,100.0,0,0.0,0,0.0
5,6.0,50.0,6.0,6.0,2018-10-14,LAR,@,DEN,"W, 23-20",*,28,208,2,7.4,5,2,17,8.5,0,40.0,3.4,0,0,0,0,0,0,58,78.4,0,0.0,0,0.0
6,7.0,51.0,7.0,7.0,2018-10-21,LAR,@,SFO,"W, 39-10",*,15,63,2,4.2,5,4,23,5.8,1,80.0,4.6,0,0,0,0,0,0,36,59.0,0,0.0,0,0.0
7,8.0,52.0,8.0,8.0,2018-10-28,LAR,,GNB,"W, 29-27",*,25,114,0,4.6,7,6,81,13.5,1,85.7,11.6,0,0,0,0,0,0,70,89.7,0,0.0,0,0.0
8,9.0,53.0,9.0,9.0,2018-11-04,LAR,@,NOR,"L, 35-45",*,13,68,1,5.2,7,6,11,1.8,0,85.7,1.6,0,0,0,0,0,0,54,90.0,0,0.0,0,0.0
9,10.0,54.0,10.0,10.0,2018-11-11,LAR,,SEA,"W, 36-31",*,16,120,1,7.5,4,3,40,13.3,0,75.0,10.0,0,0,0,0,0,0,58,89.2,0,0.0,0,0.0
10,11.0,55.0,11.0,11.0,2018-11-19,LAR,,KAN,"W, 54-51",*,12,55,0,4.6,3,3,39,13.0,0,100.0,13.0,0,0,0,0,0,0,68,85.0,0,0.0,0,0.0
11,12.0,56.0,12.0,13.0,2018-12-02,LAR,@,DET,"W, 30-16",*,23,132,2,5.7,5,3,33,11.0,0,60.0,6.6,0,0,0,0,0,0,65,94.2,0,0.0,0,0.0
12,13.0,57.0,13.0,14.0,2018-12-09,LAR,@,CHI,"L, 6-15",*,11,28,0,2.5,7,3,30,10.0,0,42.9,4.3,0,0,0,0,0,0,62,98.4,0,0.0,0,0.0
13,14.0,58.0,14.0,15.0,2018-12-16,LAR,,PHI,"L, 23-30",*,12,48,2,4.0,13,10,76,7.6,0,76.9,5.8,0,0,0,0,0,0,63,82.9,0,0.0,0,0.0
14,14.0,,15.0,16.0,2018-12-23,LAR,@,ARI,"W, 31-9",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,14.0,,16.0,17.0,2018-12-30,LAR,,SFO,"W, 48-32",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,,,,,,,,,11-3,,256,1251,17,4.9,81,59,580,9.8,4,72.8,7.2,1,1,0,0,0,0,825,86.0,0,0.0,0,0.0
