,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2023,21,DEN,NFL,WR,16,7,33,22,377,17.1,1,9,48.5,60,1.4,23.6,66.7,11.4,9,30,0,2,44.4,11,3.3,1.9,0.6,31,13.1,407,1,2,5,"PB,AP-2"
1,2024,22,DEN,NFL,WR,17,2,52,39,503,12.9,6,14,48.1,93,2.3,29.6,75.0,9.7,13,42,0,3,38.5,17,3.2,2.5,0.8,52,10.5,545,6,1,5,"PB,AP-1"
2,2 Yrs,2 Yrs,2 Yrs,2 Yrs,,33,9,85,61,880,14.4,7,23,48.2,93,1.8,26.7,71.8,10.4,22,72,0,5,40.9,17,3.3,2.2,0.7,83,11.5,952,7,3,10,
3,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,5,44,31,453,14.4,4,12,48.2,93,1.8,26.7,71.8,10.4,11,37,0,3,40.9,17,3.3,2.2,0.7,43,5.9,490,4,2,5,
