,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,50.0,1.0,1.0,2025-09-07,JAX,,CAR,"W, 26-10",*,16,143,0,8.9,3,3,13,4.3,0,100.0,4.3,40,60.6,0,0.0,0,0.0
1,2.0,51.0,2.0,2.0,2025-09-14,JAX,@,CIN,"L, 27-31",*,14,71,0,5.1,3,2,18,9.0,1,66.7,6.0,47,66.2,0,0.0,0,0.0
2,3.0,52.0,3.0,3.0,2025-09-21,JAX,,HOU,"W, 17-10",*,16,56,1,3.5,2,0,0,,0,0.0,0.0,38,54.3,0,0.0,0,0.0
3,,,,,,,,,2-1,,46,270,1,5.9,8,5,31,6.2,1,62.5,3.9,125,60.4,0,0.0,0,0.0
