,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,35.0,1.0,1.0,2024-09-08,JAX,@,MIA,"L, 17-20",*,12,44,1,3.7,3,2,15,7.5,0,66.7,5.0,1,1,0,0,0,0,37,69.8,0,0.0,0,0.0
1,2.0,36.0,2.0,2.0,2024-09-15,JAX,,CLE,"L, 13-18",*,13,52,1,4.0,4,3,6,2.0,0,75.0,1.5,0,0,0,0,0,0,43,71.7,0,0.0,0,0.0
2,3.0,37.0,3.0,3.0,2024-09-23,JAX,@,BUF,"L, 10-47",*,11,68,0,6.2,6,4,17,4.3,0,66.7,2.8,0,0,0,0,0,0,49,69.0,0,0.0,0,0.0
3,4.0,38.0,4.0,4.0,2024-09-29,JAX,@,HOU,"L, 20-24",*,11,50,0,4.5,2,1,10,10.0,0,50.0,5.0,0,0,0,1,0,0,30,51.7,0,0.0,0,0.0
4,5.0,39.0,5.0,5.0,2024-10-06,JAX,,IND,"W, 37-34",*,6,17,0,2.8,7,6,43,7.2,0,85.7,6.1,0,0,0,0,0,0,22,37.9,0,0.0,0,0.0
5,6.0,40.0,6.0,6.0,2024-10-13,JAX,@,CHI,"L, 16-35",*,3,-1,0,-0.3,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,11,17.7,0,0.0,0,0.0
6,6.0,,7.0,7.0,2024-10-20,JAX,,NWE,"W, 32-16",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,6.0,,8.0,8.0,2024-10-27,JAX,,GNB,"L, 27-30",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,7.0,41.0,9.0,9.0,2024-11-03,JAX,@,PHI,"L, 23-28",*,3,24,0,8.0,3,2,6,3.0,0,66.7,2.0,0,0,0,0,0,0,17,31.5,0,0.0,0,0.0
9,8.0,42.0,10.0,10.0,2024-11-10,JAX,,MIN,"L, 7-12",*,11,44,0,4.0,1,1,-1,-1.0,0,100.0,-1.0,0,0,0,0,0,0,30,68.2,0,0.0,0,0.0
10,9.0,43.0,11.0,11.0,2024-11-17,JAX,@,DET,"L, 6-52",*,12,27,0,2.3,3,3,6,2.0,0,100.0,2.0,0,0,0,0,0,0,36,75.0,0,0.0,0,0.0
11,10.0,44.0,12.0,13.0,2024-12-01,JAX,,HOU,"L, 20-23",*,13,46,0,3.5,3,3,12,4.0,0,100.0,4.0,0,0,0,0,0,0,37,52.9,0,0.0,0,0.0
12,11.0,45.0,13.0,14.0,2024-12-08,JAX,@,TEN,"W, 10-6",*,4,20,0,5.0,4,4,50,12.5,0,100.0,12.5,0,0,0,0,0,0,28,47.5,0,0.0,0,0.0
13,12.0,46.0,14.0,15.0,2024-12-15,JAX,,NYJ,"L, 25-32",*,14,65,0,4.6,5,4,20,5.0,0,80.0,4.0,0,0,0,0,0,0,61,72.6,0,0.0,0,0.0
14,13.0,47.0,15.0,16.0,2024-12-22,JAX,@,LVR,"L, 14-19",*,9,22,0,2.4,3,2,15,7.5,0,66.7,5.0,0,0,0,0,0,0,35,52.2,0,0.0,0,0.0
15,14.0,48.0,16.0,17.0,2024-12-29,JAX,,TEN,"W, 20-13",*,15,49,0,3.3,2,1,26,26.0,0,50.0,13.0,0,0,0,0,0,0,28,48.3,0,0.0,0,0.0
16,15.0,49.0,17.0,18.0,2025-01-05,JAX,@,IND,"L, 23-26 (OT)",*,13,31,0,2.4,5,3,29,9.7,0,60.0,5.8,0,0,0,0,0,0,30,43.5,0,0.0,0,0.0
17,,,,,,,,,3-12,,150,558,2,3.7,52,39,254,6.5,0,75.0,4.9,1,1,0,1,0,0,494,54.0,0,0.0,0,0.0
