,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,47.0,1.0,1.0,2013-09-08,NOR,,ATL,"W, 23-17",*,7,4,45,11.3,1,57.1,6.4,0,0,0,0,0,0,57,82.6,0,0.0,0,0.0
1,2.0,48.0,2.0,2.0,2013-09-15,NOR,@,TAM,"W, 16-14",*,16,10,179,17.9,1,62.5,11.2,0,0,0,0,0,0,59,80.8,0,0.0,0,0.0
2,3.0,49.0,3.0,3.0,2013-09-22,NOR,,ARI,"W, 31-7",*,15,9,134,14.9,2,60.0,8.9,0,0,0,0,0,0,60,80.0,0,0.0,0,0.0
3,4.0,50.0,4.0,4.0,2013-09-30,NOR,,MIA,"W, 38-17",*,4,4,100,25.0,2,100.0,25.0,0,0,0,0,0,0,52,77.6,0,0.0,1,3.6
4,5.0,51.0,5.0,5.0,2013-10-06,NOR,@,CHI,"W, 26-18",*,11,10,135,13.5,0,90.9,12.3,0,0,0,0,0,0,36,54.5,1,1.8,1,3.7
5,6.0,52.0,6.0,6.0,2013-10-13,NOR,@,NWE,"L, 27-30",*,6,0,0,,0,0.0,0.0,0,0,0,0,0,0,45,69.2,1,1.1,0,0.0
6,7.0,53.0,7.0,8.0,2013-10-27,NOR,,BUF,"W, 35-17",,3,3,37,12.3,2,100.0,12.3,0,0,0,0,0,0,18,25.7,0,0.0,0,0.0
7,8.0,54.0,8.0,9.0,2013-11-03,NOR,@,NYJ,"L, 20-26",*,12,9,116,12.9,2,75.0,9.7,0,0,0,1,-2,0,56,75.7,0,0.0,0,0.0
8,9.0,55.0,9.0,10.0,2013-11-10,NOR,,DAL,"W, 49-17",,5,5,59,11.8,0,100.0,11.8,0,0,0,0,0,0,33,39.3,0,0.0,4,12.5
9,10.0,56.0,10.0,11.0,2013-11-17,NOR,,SFO,"W, 23-20",*,11,6,41,6.8,0,54.5,3.7,0,0,0,0,0,0,51,73.9,0,0.0,0,0.0
10,11.0,57.0,11.0,12.0,2013-11-21,NOR,@,ATL,"W, 17-13",*,7,5,100,20.0,1,71.4,14.3,0,0,0,0,0,0,38,63.3,1,1.5,0,0.0
11,12.0,58.0,12.0,13.0,2013-12-02,NOR,@,SEA,"L, 7-34",,9,3,42,14.0,1,33.3,4.7,0,0,0,0,0,0,53,88.3,0,0.0,0,0.0
12,13.0,59.0,13.0,14.0,2013-12-08,NOR,,CAR,"W, 31-13",,11,6,58,9.7,2,54.5,5.3,0,0,0,0,0,0,47,72.3,0,0.0,6,21.4
13,14.0,60.0,14.0,15.0,2013-12-15,NOR,@,STL,"L, 16-27",*,6,2,25,12.5,0,33.3,4.2,0,0,0,0,0,0,72,83.7,0,0.0,3,11.1
14,15.0,61.0,15.0,16.0,2013-12-22,NOR,@,CAR,"L, 13-17",*,11,5,73,14.6,1,45.5,6.6,0,0,0,0,0,0,44,54.3,0,0.0,1,3.2
15,16.0,62.0,16.0,17.0,2013-12-29,NOR,,TAM,"W, 42-17",*,8,5,71,14.2,1,62.5,8.9,0,0,0,0,0,0,33,52.4,0,0.0,0,0.0
16,,,,,,,,,11-5,,142,86,1215,14.1,16,60.6,8.6,0,0,0,1,-2,0,754,66.9,3,0.3,16,3.5
