,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,15.0,1.0,1.0,2022-09-08,LAR,,BUF,"L, 10-31",,3,0,0,0.0,0,0,0,,0,,,0,0,0,0,0,0,12,17.9,0,0.0,0,0.0
1,2.0,16.0,2.0,2.0,2022-09-18,LAR,,ATL,"W, 31-27",,15,44,0,2.9,3,2,18,9.0,0,66.7,6.0,0,0,0,0,0,0,27,42.9,0,0.0,0,0.0
2,3.0,17.0,3.0,3.0,2022-09-25,LAR,@,ARI,"W, 20-12",,12,61,1,5.1,0,0,0,,0,,,1,1,0,0,0,0,24,50.0,0,0.0,0,0.0
3,4.0,18.0,4.0,4.0,2022-10-03,LAR,@,SFO,"L, 9-24",*,8,13,0,1.6,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,28,37.8,0,0.0,0,0.0
4,5.0,19.0,5.0,5.0,2022-10-09,LAR,,DAL,"L, 10-22",*,13,33,0,2.5,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,20,30.8,0,0.0,0,0.0
5,5.0,,6.0,6.0,2022-10-16,LAR,,CAR,"W, 24-10",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,5.0,,7.0,8.0,2022-10-30,LAR,,SFO,"L, 14-31",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,6.0,20.0,8.0,9.0,2022-11-06,LAR,@,TAM,"L, 13-16",,5,3,0,0.6,0,0,0,,0,,,0,0,0,0,0,0,11,19.3,0,0.0,0,0.0
8,7.0,21.0,9.0,10.0,2022-11-13,LAR,,ARI,"L, 17-27",,6,22,0,3.7,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,10,16.7,0,0.0,0,0.0
9,8.0,22.0,10.0,11.0,2022-11-20,LAR,@,NOR,"L, 20-27",,14,61,0,4.4,0,0,0,,0,,,0,0,0,0,0,0,25,39.1,0,0.0,0,0.0
10,9.0,23.0,11.0,12.0,2022-11-27,LAR,@,KAN,"L, 10-26",*,8,37,0,4.6,0,0,0,,0,,,0,0,0,0,0,0,16,29.6,0,0.0,0,0.0
11,10.0,24.0,12.0,13.0,2022-12-04,LAR,,SEA,"L, 23-27",*,17,60,2,3.5,1,1,0,0.0,0,100.0,0.0,0,0,0,0,0,0,46,71.9,0,0.0,0,0.0
12,11.0,25.0,13.0,14.0,2022-12-08,LAR,,LVR,"W, 17-16",*,12,42,1,3.5,1,1,1,1.0,0,100.0,1.0,1,1,0,0,0,0,27,42.2,0,0.0,0,0.0
13,12.0,26.0,14.0,15.0,2022-12-19,LAR,@,GNB,"L, 12-24",*,12,65,0,5.4,3,3,35,11.7,0,100.0,11.7,0,0,0,0,0,0,34,75.6,0,0.0,0,0.0
14,13.0,27.0,15.0,16.0,2022-12-25,LAR,,DEN,"W, 51-14",*,23,118,3,5.1,2,2,29,14.5,0,100.0,14.5,0,0,0,0,0,0,49,75.4,0,0.0,0,0.0
15,14.0,28.0,16.0,17.0,2023-01-01,LAR,@,LAC,"L, 10-31",*,19,123,0,6.5,2,1,10,10.0,0,50.0,5.0,0,0,0,0,0,0,38,77.6,0,0.0,0,0.0
16,15.0,29.0,17.0,18.0,2023-01-08,LAR,@,SEA,"L, 16-19 (OT)",*,21,104,0,5.0,3,3,24,8.0,0,100.0,8.0,0,0,0,0,0,0,61,100.0,0,0.0,0,0.0
17,,,,,,,,,4-11,,188,786,7,4.2,18,13,117,9.0,0,72.2,6.5,2,2,0,0,0,0,428,47.6,0,0.0,0,0.0
