,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2020-09-13,DET,,CHI,"L, 23-27",,3,8,1,2.7,5,3,15,5.0,0,60.0,3.0,0,0,0,0,0,0,34,43.6,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2020-09-20,DET,@,GNB,"L, 21-42",,5,12,0,2.4,5,5,60,12.0,0,100.0,12.0,0,0,0,0,0,0,20,33.9,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2020-09-27,DET,@,ARI,"W, 26-23",,0,0,0,,2,1,19,19.0,0,50.0,9.5,0,0,0,0,0,0,6,9.1,0,0.0,5,17.9
3,4.0,4.0,4.0,4.0,2020-10-04,DET,,NOR,"L, 29-35",,4,22,0,5.5,4,4,30,7.5,1,100.0,7.5,0,0,0,0,0,0,23,37.7,0,0.0,6,24.0
4,5.0,5.0,5.0,6.0,2020-10-18,DET,@,JAX,"W, 34-16",,14,116,2,8.3,4,3,7,2.3,0,75.0,1.8,0,0,0,0,0,0,29,37.7,0,0.0,3,11.5
5,6.0,6.0,6.0,7.0,2020-10-25,DET,@,ATL,"W, 23-22",,9,27,1,3.0,5,4,21,5.3,0,80.0,4.2,0,0,0,0,0,0,28,45.9,0,0.0,3,13.0
6,7.0,7.0,7.0,8.0,2020-11-01,DET,,IND,"L, 21-41",,6,1,0,0.2,4,3,22,7.3,0,75.0,5.5,0,0,0,0,0,0,38,62.3,0,0.0,7,23.3
7,8.0,8.0,8.0,9.0,2020-11-08,DET,@,MIN,"L, 20-34",,13,64,0,4.9,5,3,33,11.0,0,60.0,6.6,1,0,0,0,0,0,30,40.0,0,0.0,6,20.0
8,9.0,9.0,9.0,10.0,2020-11-15,DET,,WAS,"W, 30-27",*,16,81,0,5.1,5,5,68,13.6,1,100.0,13.6,0,0,0,0,0,0,43,72.9,0,0.0,6,19.4
9,9.0,,10.0,11.0,2020-11-22,DET,@,CAR,"L, 0-20",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,9.0,,11.0,12.0,2020-11-26,DET,,HOU,"L, 25-41",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,9.0,,12.0,13.0,2020-12-06,DET,@,CHI,"W, 34-30",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,10.0,10.0,13.0,14.0,2020-12-13,DET,,GNB,"L, 24-31",,7,24,1,3.4,5,4,26,6.5,0,80.0,5.2,0,0,0,0,0,0,36,53.7,0,0.0,0,0.0
13,11.0,11.0,14.0,15.0,2020-12-20,DET,@,TEN,"L, 25-46",*,15,67,2,4.5,5,4,15,3.8,0,80.0,3.0,1,1,0,0,0,0,42,64.6,0,0.0,0,0.0
14,12.0,12.0,15.0,16.0,2020-12-26,DET,,TAM,"L, 7-47",*,10,45,0,4.5,5,4,25,6.3,0,80.0,5.0,1,1,0,0,0,0,36,67.9,0,0.0,0,0.0
15,13.0,13.0,16.0,17.0,2021-01-03,DET,,MIN,"L, 35-37",*,12,54,1,4.5,3,3,16,5.3,0,100.0,5.3,0,0,0,0,0,0,33,56.9,0,0.0,0,0.0
16,,,,,,,,,4-9,,114,521,8,4.6,57,46,357,7.8,2,80.7,6.3,3,2,0,0,0,0,398,47.4,0,0.0,36,9.8
