,Season,Age,Team,Lg,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds.1,Y/R,TD.1,1D.1,Succ%.1,Lng.1,R/G,Y/G.1,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2022,23,WAS,NFL,RB,12,9,205,797,2,49,52.7,24,3.9,66.4,17.1,12,9,60,6.7,1,3,50.0,18,0.8,5.0,75.0,5.0,214,4.0,857,3,2,3,
1,2023,24,WAS,NFL,RB,15,15,178,733,5,47,47.8,29,4.1,48.9,11.9,43,36,368,10.2,4,15,53.5,51,2.4,24.5,83.7,8.6,214,5.1,1101,9,4,7,
2,2024,25,WAS,NFL,RB,14,13,187,799,8,47,48.7,40,4.3,57.1,13.4,25,20,159,8.0,0,4,44.0,32,1.4,11.4,80.0,6.4,207,4.6,958,8,2,7,
3,3 Yrs,3 Yrs,3 Yrs,3 Yrs,,41,37,570,2329,15,143,49.8,40,4.1,56.8,13.9,80,65,587,9.0,5,22,50.0,51,1.6,14.3,81.3,7.3,635,4.6,2916,20,8,17,
4,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,15,236,966,6,59,49.8,40,4.1,56.8,13.9,33,27,243,9.0,2,9,50.0,51,1.6,14.3,81.3,7.3,263,1.9,1209,8,3,7,
