,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Ret,Yds.2,KRTD,Y/Ret,Ret.1,Yds.3,PRTD,Y/Ret.1,Fmb,FL,FF,FR,Yds.4,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,17.0,1.0,1.0,2020-09-10,KAN,,HOU,"W, 34-20",,1,1,6,6.0,0,100.0,6.0,0,0,0,,1,20,0,20.0,0,0,0,,0,0,0,0,0,0,20,29.0,0,0.0,10,40.0
1,2.0,18.0,2.0,2.0,2020-09-20,KAN,@,LAC,"W, 23-20 (OT)",*,3,2,30,15.0,0,66.7,10.0,1,3,0,3.0,1,31,0,31.0,1,16,0,16.0,0,0,0,0,0,0,50,64.9,0,0.0,12,42.9
2,3.0,19.0,3.0,3.0,2020-09-28,KAN,@,BAL,"W, 34-20",,6,4,81,20.3,1,66.7,13.5,0,0,0,,1,19,0,19.0,1,7,0,7.0,0,0,0,0,0,0,29,38.7,0,0.0,12,48.0
3,4.0,20.0,4.0,4.0,2020-10-05,KAN,,NWE,"W, 26-10",*,4,4,27,6.8,1,100.0,6.8,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,26,46.4,0,0.0,7,30.4
4,5.0,21.0,5.0,5.0,2020-10-11,KAN,,LVR,"L, 32-40",*,3,2,50,25.0,0,66.7,16.7,0,0,0,,2,45,0,22.5,1,0,0,0.0,0,0,0,0,0,0,50,69.4,0,0.0,17,53.1
5,6.0,22.0,6.0,6.0,2020-10-19,KAN,@,BUF,"W, 26-17",*,1,0,0,,0,0.0,0.0,0,0,0,,2,33,0,16.5,2,2,0,1.0,0,0,0,0,0,0,29,39.7,0,0.0,12,48.0
6,7.0,23.0,7.0,7.0,2020-10-25,KAN,@,DEN,"W, 43-16",*,2,2,57,28.5,0,100.0,28.5,1,13,0,13.0,0,0,0,,2,21,0,10.5,0,0,0,0,0,0,22,43.1,0,0.0,7,23.3
7,8.0,24.0,8.0,8.0,2020-11-01,KAN,,NYJ,"W, 35-9",,9,7,96,13.7,1,77.8,10.7,0,0,0,,0,0,0,,2,14,0,7.0,0,0,0,0,0,0,45,68.2,0,0.0,9,31.0
8,9.0,25.0,9.0,9.0,2020-11-08,KAN,,CAR,"W, 33-31",*,4,3,48,16.0,0,75.0,12.0,0,0,0,,0,0,0,,1,6,0,6.0,0,0,0,0,0,0,42,67.7,0,0.0,11,35.5
9,10.0,26.0,10.0,11.0,2020-11-22,KAN,@,LVR,"W, 35-31",,1,1,16,16.0,0,100.0,16.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,17,21.8,0,0.0,7,26.9
10,11.0,27.0,11.0,12.0,2020-11-29,KAN,@,TAM,"W, 27-24",,5,3,23,7.7,0,60.0,4.6,0,0,0,,0,0,0,,4,20,0,5.0,0,0,0,0,0,0,24,30.4,0,0.0,10,34.5
11,12.0,28.0,12.0,13.0,2020-12-06,KAN,,DEN,"W, 22-16",,3,1,15,15.0,0,33.3,5.0,0,0,0,,0,0,0,,1,5,0,5.0,0,0,0,0,0,0,21,32.8,0,0.0,5,19.2
12,13.0,29.0,13.0,14.0,2020-12-13,KAN,@,MIA,"W, 33-27",,3,3,40,13.3,0,100.0,13.3,0,0,0,,1,15,0,15.0,1,67,1,67.0,1,1,0,0,0,0,19,30.6,0,0.0,18,52.9
13,14.0,30.0,14.0,15.0,2020-12-20,KAN,@,NOR,"W, 32-29",,9,3,22,7.3,1,33.3,2.4,1,-5,0,-5.0,0,0,0,,4,-2,0,-0.5,0,0,0,0,0,0,32,32.7,0,0.0,16,47.1
14,15.0,31.0,15.0,16.0,2020-12-27,KAN,,ATL,"W, 17-14",*,6,3,24,8.0,0,50.0,4.0,1,20,0,20.0,1,21,0,21.0,4,20,0,5.0,0,0,0,0,0,0,41,61.2,0,0.0,11,50.0
15,16.0,32.0,16.0,17.0,2021-01-03,KAN,,LAC,"L, 21-38",*,2,2,25,12.5,0,100.0,12.5,0,0,0,,0,0,0,,1,0,0,0.0,1,1,0,0,0,0,32,60.4,0,0.0,3,13.6
16,,,,,,,,,14-2,,62,41,560,13.7,4,66.1,9.0,4,31,0,7.8,9,184,0,20.4,25,176,1,7.0,2,2,0,0,0,0,499,45.3,0,0.0,167,37.9
