,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,77.0,1.0,1.0,2023-09-07,KAN,,DET,"L, 20-21",*,2,2,48,24.0,0,100.0,24.0,0,0,0,0,0,0,41,63.1,0,0.0,0,0.0
1,2.0,78.0,2.0,2.0,2023-09-17,KAN,@,JAX,"W, 17-9",*,3,2,13,6.5,0,66.7,4.3,0,0,0,0,0,0,55,82.1,0,0.0,0,0.0
2,3.0,79.0,3.0,3.0,2023-09-24,KAN,,CHI,"W, 41-10",*,2,1,37,37.0,0,50.0,18.5,0,0,0,0,0,0,41,53.2,0,0.0,0,0.0
3,4.0,80.0,4.0,4.0,2023-10-01,KAN,@,NYJ,"W, 23-20",*,2,1,6,6.0,0,50.0,3.0,0,0,0,0,0,0,38,54.3,0,0.0,0,0.0
4,5.0,81.0,5.0,5.0,2023-10-08,KAN,@,MIN,"W, 27-20",*,2,1,12,12.0,0,50.0,6.0,0,0,0,0,0,0,43,65.2,0,0.0,0,0.0
5,6.0,82.0,6.0,6.0,2023-10-12,KAN,,DEN,"W, 19-8",*,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,40,56.3,0,0.0,0,0.0
6,7.0,83.0,7.0,7.0,2023-10-22,KAN,,LAC,"W, 31-17",*,5,3,84,28.0,1,60.0,16.8,0,0,0,0,0,0,47,69.1,0,0.0,0,0.0
7,8.0,84.0,8.0,8.0,2023-10-29,KAN,@,DEN,"L, 9-24",*,4,2,27,13.5,0,50.0,6.8,1,1,0,0,0,0,35,57.4,0,0.0,0,0.0
8,9.0,85.0,9.0,9.0,2023-11-05,KAN,,MIA,"W, 21-14",*,3,2,22,11.0,0,66.7,7.3,0,0,0,0,0,0,33,55.0,0,0.0,0,0.0
9,10.0,86.0,10.0,11.0,2023-11-20,KAN,,PHI,"L, 17-21",,3,0,0,,0,0.0,0.0,0,0,0,0,0,0,37,46.8,0,0.0,0,0.0
10,11.0,87.0,11.0,12.0,2023-11-26,KAN,@,LVR,"W, 31-17",,1,1,-1,-1.0,0,100.0,-1.0,0,0,0,0,0,0,32,53.3,0,0.0,0,0.0
11,12.0,88.0,12.0,13.0,2023-12-03,KAN,@,GNB,"L, 19-27",,5,2,25,12.5,0,40.0,5.0,0,0,0,0,0,0,33,49.3,0,0.0,0,0.0
12,13.0,89.0,13.0,14.0,2023-12-10,KAN,,BUF,"L, 17-20",,4,2,22,11.0,0,50.0,5.5,0,0,0,0,0,0,22,33.3,0,0.0,0,0.0
13,14.0,90.0,14.0,15.0,2023-12-17,KAN,@,NWE,"W, 27-17",,1,1,17,17.0,0,100.0,17.0,0,0,0,0,0,0,22,33.8,0,0.0,0,0.0
14,15.0,91.0,15.0,16.0,2023-12-25,KAN,,LVR,"L, 14-20",,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,61,80.3,0,0.0,0,0.0
15,16.0,92.0,16.0,17.0,2023-12-31,KAN,,CIN,"W, 25-17",*,3,1,3,3.0,0,33.3,1.0,0,0,0,0,0,0,38,70.4,0,0.0,0,0.0
16,16.0,,17.0,18.0,2024-01-07,KAN,@,LAC,"W, 13-12",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,10-6,,42,21,315,15.0,1,50.0,7.5,1,1,0,0,0,0,618,57.6,0,0.0,0,0.0
