,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,33.0,1.0,1.0,2020-09-13,GNB,@,MIN,"W, 43-34",,6,4,96,24.0,1,66.7,16.0,0,0,0,,0,0,0,0,0,0,42,53.8,0,0.0,0,0.0
1,2.0,34.0,2.0,2.0,2020-09-20,GNB,,DET,"W, 42-21",,7,3,64,21.3,0,42.9,9.1,0,0,0,,0,0,0,0,0,0,46,63.0,0,0.0,0,0.0
2,3.0,35.0,3.0,3.0,2020-09-27,GNB,@,NOR,"W, 37-30",*,4,1,5,5.0,0,25.0,1.3,0,0,0,,0,0,0,0,0,0,57,91.9,0,0.0,0,0.0
3,4.0,36.0,4.0,4.0,2020-10-05,GNB,,ATL,"W, 30-16",*,8,4,45,11.3,0,50.0,5.6,0,0,0,,0,0,0,0,0,0,61,96.8,0,0.0,0,0.0
4,5.0,37.0,5.0,6.0,2020-10-18,GNB,@,TAM,"L, 10-38",*,5,3,32,10.7,0,60.0,6.4,0,0,0,,0,0,0,0,0,0,53,84.1,0,0.0,0,0.0
5,6.0,38.0,6.0,7.0,2020-10-25,GNB,@,HOU,"W, 35-20",*,4,0,0,,0,0.0,0.0,1,9,0,9.0,0,0,0,0,0,0,51,82.3,0,0.0,0,0.0
6,7.0,39.0,7.0,8.0,2020-11-01,GNB,,MIN,"L, 22-28",*,1,1,19,19.0,0,100.0,19.0,1,4,0,4.0,0,0,0,0,0,0,61,82.4,0,0.0,0,0.0
7,8.0,40.0,8.0,9.0,2020-11-05,GNB,@,SFO,"W, 34-17",*,4,2,53,26.5,2,50.0,13.3,0,0,0,,0,0,0,0,0,0,59,89.4,0,0.0,0,0.0
8,9.0,41.0,9.0,10.0,2020-11-15,GNB,,JAX,"W, 24-20",*,6,4,149,37.3,1,66.7,24.8,0,0,0,,0,0,0,0,0,0,60,92.3,0,0.0,0,0.0
9,10.0,42.0,10.0,11.0,2020-11-22,GNB,@,IND,"L, 31-34 (OT)",*,6,3,55,18.3,0,50.0,9.2,0,0,0,,1,1,0,0,0,0,51,85.0,0,0.0,0,0.0
10,11.0,43.0,11.0,12.0,2020-11-29,GNB,,CHI,"W, 41-25",*,0,0,0,,0,,,0,0,0,,0,0,0,0,0,0,56,78.9,0,0.0,0,0.0
11,12.0,44.0,12.0,13.0,2020-12-06,GNB,,PHI,"W, 30-16",*,2,0,0,,0,0.0,0.0,1,-4,0,-4.0,0,0,0,0,0,0,46,75.4,0,0.0,0,0.0
12,13.0,45.0,13.0,14.0,2020-12-13,GNB,@,DET,"W, 31-24",*,6,6,85,14.2,1,100.0,14.2,0,0,0,,0,0,0,0,0,0,47,70.1,0,0.0,0,0.0
13,14.0,46.0,14.0,15.0,2020-12-19,GNB,,CAR,"W, 24-16",*,1,0,0,,0,0.0,0.0,0,0,0,,0,0,0,0,0,0,40,64.5,0,0.0,0,0.0
14,15.0,47.0,15.0,16.0,2020-12-27,GNB,,TEN,"W, 40-14",,0,0,0,,0,,,0,0,0,,0,0,0,0,0,0,41,62.1,0,0.0,0,0.0
15,16.0,48.0,16.0,17.0,2021-01-03,GNB,@,CHI,"W, 35-16",,3,2,87,43.5,1,66.7,29.0,1,4,0,4.0,0,0,0,0,0,0,22,47.8,0,0.0,0,0.0
16,,,,,,,,,13-3,,63,33,690,20.9,6,52.4,11.0,4,13,0,3.3,1,1,0,0,0,0,793,76.3,0,0.0,0,0.0
