,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,13.0,1.0,1.0,2021-09-12,NWE,,MIA,"L, 16-17",*,23,100,0,4.3,3,2,17,8.5,0,66.7,5.7,1,1,0,0,0,0,40,53.3,0,0.0,0,0.0
1,2.0,14.0,2.0,2.0,2021-09-19,NWE,@,NYJ,"W, 25-6",*,16,62,1,3.9,1,1,2,2.0,0,100.0,2.0,0,0,0,0,0,0,25,42.4,0,0.0,0,0.0
2,3.0,15.0,3.0,3.0,2021-09-26,NWE,,NOR,"L, 13-28",*,6,14,0,2.3,2,2,-3,-1.5,0,100.0,-1.5,0,0,0,0,0,0,22,30.6,0,0.0,0,0.0
3,4.0,16.0,4.0,4.0,2021-10-03,NWE,,TAM,"L, 17-19",*,4,-4,0,-1.0,2,2,30,15.0,0,100.0,15.0,0,0,0,0,0,0,36,61.0,0,0.0,0,0.0
4,5.0,17.0,5.0,5.0,2021-10-10,NWE,@,HOU,"W, 25-22",*,14,58,1,4.1,0,0,0,,0,,,1,1,0,0,0,0,21,32.8,0,0.0,0,0.0
5,6.0,18.0,6.0,6.0,2021-10-17,NWE,,DAL,"L, 29-35 (OT)",*,18,101,1,5.6,1,1,7,7.0,0,100.0,7.0,0,0,0,0,0,0,26,48.1,0,0.0,0,0.0
6,7.0,19.0,7.0,7.0,2021-10-24,NWE,,NYJ,"W, 54-13",*,14,106,2,7.6,2,2,7,3.5,0,100.0,3.5,0,0,0,0,0,0,35,46.1,0,0.0,0,0.0
7,8.0,20.0,8.0,8.0,2021-10-31,NWE,@,LAC,"W, 27-24",*,23,80,1,3.5,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,41,53.2,0,0.0,0,0.0
8,9.0,21.0,9.0,9.0,2021-11-07,NWE,@,CAR,"W, 24-6",*,15,30,1,2.0,1,1,3,3.0,0,100.0,3.0,0,0,0,0,0,0,24,38.7,0,0.0,0,0.0
9,9.0,,10.0,10.0,2021-11-14,NWE,,CLE,"W, 45-7",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,10.0,22.0,11.0,11.0,2021-11-18,NWE,@,ATL,"W, 25-0",*,10,56,0,5.6,1,1,9,9.0,0,100.0,9.0,0,0,0,0,0,0,25,39.1,0,0.0,0,0.0
11,11.0,23.0,12.0,12.0,2021-11-28,NWE,,TEN,"W, 36-13",*,11,40,1,3.6,1,1,12,12.0,0,100.0,12.0,0,0,0,0,0,0,22,36.7,0,0.0,0,0.0
12,12.0,24.0,13.0,13.0,2021-12-06,NWE,@,BUF,"W, 14-10",*,10,111,1,11.1,0,0,0,,0,,,0,0,0,1,0,0,13,25.5,0,0.0,0,0.0
13,12.0,,14.0,15.0,2021-12-18,NWE,@,IND,"L, 17-27",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,13.0,25.0,15.0,16.0,2021-12-26,NWE,,BUF,"L, 21-33",*,18,103,3,5.7,1,0,0,,0,0.0,0.0,0,0,0,1,2,0,31,48.4,0,0.0,0,0.0
15,14.0,26.0,16.0,17.0,2022-01-02,NWE,,JAX,"W, 50-10",*,9,35,2,3.9,1,1,12,12.0,0,100.0,12.0,0,0,0,0,0,0,16,22.2,0,0.0,0,0.0
16,15.0,27.0,17.0,18.0,2022-01-09,NWE,@,MIA,"L, 24-33",*,11,37,1,3.4,4,4,36,9.0,0,100.0,9.0,0,0,0,0,0,0,30,48.4,0,0.0,0,0.0
17,,,,,,,,,9-6,,202,929,15,4.6,21,18,132,7.3,0,85.7,6.3,2,2,0,2,2,0,407,41.9,0,0.0,0,0.0
