,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,109.0,1.0,1.0,2025-09-07,DEN,,TEN,"W, 20-12",,4,3,21,7.0,0,75.0,5.3,26,34.2,0,0.0,0,0.0
1,2.0,110.0,2.0,2.0,2025-09-14,DEN,@,IND,"L, 28-29",,2,1,12,12.0,0,50.0,6.0,25,43.1,0,0.0,0,0.0
2,,,,,,,,,1-1,,6,4,33,8.3,0,66.7,5.5,51,38.1,0,0.0,0,0.0
