,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,83.0,1.0,1.0,2023-09-10,JAX,@,IND,"W, 31-21",*,5,5,49,9.8,0,100.0,9.8,0,0,0,0,0,0,51,72.9,0,0.0,0,0.0
1,2.0,84.0,2.0,2.0,2023-09-17,JAX,,KAN,"L, 9-17",*,8,6,57,9.5,0,75.0,7.1,0,0,0,0,0,0,50,74.6,0,0.0,0,0.0
2,3.0,85.0,3.0,3.0,2023-09-24,JAX,,HOU,"L, 17-37",*,8,7,67,9.6,0,87.5,8.4,0,0,0,0,0,0,52,71.2,0,0.0,0,0.0
3,4.0,86.0,4.0,4.0,2023-10-01,JAX,,ATL,"W, 23-7",*,8,7,59,8.4,0,87.5,7.4,1,0,0,1,0,0,48,72.7,0,0.0,0,0.0
4,5.0,87.0,5.0,5.0,2023-10-08,JAX,@,BUF,"W, 25-20",*,8,4,28,7.0,0,50.0,3.5,0,0,0,0,0,0,75,85.2,0,0.0,2,8.0
5,6.0,88.0,6.0,6.0,2023-10-15,JAX,,IND,"W, 37-20",,7,7,41,5.9,0,100.0,5.9,0,0,0,0,0,0,48,75.0,0,0.0,2,6.5
6,7.0,89.0,7.0,7.0,2023-10-19,JAX,@,NOR,"W, 31-24",*,7,5,45,9.0,0,71.4,6.4,0,0,0,0,0,0,46,82.1,0,0.0,0,0.0
7,8.0,90.0,8.0,8.0,2023-10-29,JAX,@,PIT,"W, 20-10",*,10,10,88,8.8,0,100.0,8.8,1,1,0,0,0,0,56,78.9,0,0.0,0,0.0
8,9.0,91.0,9.0,10.0,2023-11-12,JAX,,SFO,"L, 3-34",*,7,4,12,3.0,0,57.1,1.7,0,0,0,0,0,0,49,86.0,0,0.0,0,0.0
9,10.0,92.0,10.0,11.0,2023-11-19,JAX,,TEN,"W, 34-14",*,6,4,29,7.3,0,66.7,4.8,0,0,0,0,0,0,45,63.4,0,0.0,1,4.0
10,11.0,93.0,11.0,12.0,2023-11-26,JAX,@,HOU,"W, 24-21",*,8,5,49,9.8,0,62.5,6.1,0,0,0,0,0,0,53,69.7,0,0.0,0,0.0
11,12.0,94.0,12.0,13.0,2023-12-04,JAX,,CIN,"L, 31-34 (OT)",*,9,9,82,9.1,1,100.0,9.1,0,0,0,0,0,0,58,84.1,0,0.0,0,0.0
12,13.0,95.0,13.0,14.0,2023-12-10,JAX,@,CLE,"L, 27-31",*,12,11,95,8.6,2,91.7,7.9,0,0,0,0,0,0,68,89.5,0,0.0,1,2.9
13,14.0,96.0,14.0,15.0,2023-12-17,JAX,,BAL,"L, 7-23",,6,4,28,7.0,0,66.7,4.7,0,0,0,0,0,0,52,83.9,0,0.0,0,0.0
14,15.0,97.0,15.0,16.0,2023-12-24,JAX,@,TAM,"L, 12-30",*,15,10,95,9.5,0,66.7,6.3,1,1,0,0,0,0,60,90.9,0,0.0,1,5.0
15,16.0,98.0,16.0,17.0,2023-12-31,JAX,,CAR,"W, 26-0",*,6,6,60,10.0,0,100.0,10.0,0,0,0,0,0,0,43,68.3,0,0.0,0,0.0
16,17.0,99.0,17.0,18.0,2024-01-07,JAX,@,TEN,"L, 20-28",*,13,10,79,7.9,1,76.9,6.1,0,0,0,0,0,0,63,88.7,0,0.0,0,0.0
17,,,,,,,,,9-8,,143,114,963,8.4,4,79.7,6.7,3,2,0,1,0,0,917,78.6,0,0.0,7,1.6
