,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,1.0,1.0,2024-09-08,CLE,,DAL,"L, 17-33",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1,,,2.0,2.0,2024-09-15,CLE,@,JAX,"W, 18-13",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,,,3.0,3.0,2024-09-22,CLE,,NYG,"L, 15-21",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,,,4.0,4.0,2024-09-29,CLE,@,LVR,"L, 16-20",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,,,5.0,5.0,2024-10-06,CLE,@,WAS,"L, 13-34",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,,,6.0,6.0,2024-10-13,CLE,@,PHI,"L, 16-20",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,1.0,78.0,7.0,7.0,2024-10-20,CLE,,CIN,"L, 14-21",*,11,22,1,2.0,3,1,10,10.0,0,33.3,3.3,0,0,0,0,0,0,30,35.7,0,0.0,0,0.0
7,2.0,79.0,8.0,8.0,2024-10-27,CLE,,BAL,"W, 29-24",*,16,52,0,3.3,2,0,0,,0,0.0,0.0,0,0,0,0,0,0,41,59.4,0,0.0,0,0.0
8,3.0,80.0,9.0,9.0,2024-11-03,CLE,,LAC,"L, 10-27",*,15,39,0,2.6,1,1,-4,-4.0,0,100.0,-4.0,0,0,0,0,0,0,28,35.4,0,0.0,0,0.0
9,4.0,81.0,10.0,11.0,2024-11-17,CLE,@,NOR,"L, 14-35",*,11,50,0,4.5,0,0,0,,0,,,0,0,0,0,0,0,22,30.1,0,0.0,0,0.0
10,5.0,82.0,11.0,12.0,2024-11-21,CLE,,PIT,"W, 24-19",*,20,59,2,3.0,1,1,1,1.0,0,100.0,1.0,0,0,0,0,0,0,38,65.5,0,0.0,0,0.0
11,6.0,83.0,12.0,13.0,2024-12-02,CLE,@,DEN,"L, 32-41",*,9,21,0,2.3,2,2,24,12.0,1,100.0,12.0,0,0,0,0,0,0,29,33.7,0,0.0,0,0.0
12,7.0,84.0,13.0,14.0,2024-12-08,CLE,@,PIT,"L, 14-27",*,11,48,0,4.4,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,26,36.1,0,0.0,0,0.0
13,8.0,85.0,14.0,15.0,2024-12-15,CLE,,KAN,"L, 7-21",*,9,41,0,4.6,1,0,0,,0,0.0,0.0,1,1,0,0,0,0,21,33.9,0,0.0,0,0.0
14,8.0,,15.0,16.0,2024-12-22,CLE,@,CIN,"L, 6-24",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,8.0,,16.0,17.0,2024-12-29,CLE,,MIA,"L, 3-20",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,8.0,,17.0,18.0,2025-01-04,CLE,@,BAL,"L, 10-35",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,2-6,,102,332,3,3.3,11,5,31,6.2,1,45.5,2.8,1,1,0,0,0,0,235,40.3,0,0.0,0,0.0
