,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,45.0,1.0,1.0,2021-09-12,CLE,@,KAN,"L, 29-33",*,15,83,2,5.5,2,2,18,9.0,0,100.0,9.0,1,1,0,0,0,0,31,52.5,0,0.0,0,0.0
1,2.0,46.0,2.0,2.0,2021-09-19,CLE,,HOU,"W, 31-21",*,11,95,1,8.6,1,1,3,3.0,0,100.0,3.0,0,0,0,0,0,0,35,57.4,0,0.0,0,0.0
2,3.0,47.0,3.0,3.0,2021-09-26,CLE,,CHI,"W, 26-6",*,22,84,0,3.8,0,0,0,,0,,,0,0,0,0,0,0,40,49.4,0,0.0,0,0.0
3,4.0,48.0,4.0,4.0,2021-10-03,CLE,@,MIN,"W, 14-7",*,21,100,0,4.8,1,1,5,5.0,0,100.0,5.0,0,0,0,0,0,0,37,47.4,0,0.0,0,0.0
4,5.0,49.0,5.0,5.0,2021-10-10,CLE,@,LAC,"L, 42-47",*,21,161,1,7.7,1,1,9,9.0,0,100.0,9.0,0,0,0,0,0,0,40,55.6,0,0.0,0,0.0
5,5.0,,6.0,6.0,2021-10-17,CLE,,ARI,"L, 14-37",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,5.0,,7.0,7.0,2021-10-21,CLE,,DEN,"W, 17-14",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,6.0,50.0,8.0,8.0,2021-10-31,CLE,,PIT,"L, 10-15",*,16,61,0,3.8,1,1,8,8.0,0,100.0,8.0,0,0,0,0,0,0,33,55.9,0,0.0,0,0.0
8,7.0,51.0,9.0,9.0,2021-11-07,CLE,@,CIN,"W, 41-16",*,14,137,2,9.8,2,2,26,13.0,0,100.0,13.0,1,0,0,1,0,0,27,56.3,0,0.0,0,0.0
9,7.0,,10.0,10.0,2021-11-14,CLE,@,NWE,"L, 7-45",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,8.0,52.0,11.0,11.0,2021-11-21,CLE,,DET,"W, 13-10",*,22,130,0,5.9,2,2,14,7.0,1,100.0,7.0,0,0,0,0,0,0,42,56.8,0,0.0,0,0.0
11,9.0,53.0,12.0,12.0,2021-11-28,CLE,@,BAL,"L, 10-16",*,8,16,0,2.0,4,2,23,11.5,0,50.0,5.8,0,0,0,0,0,0,30,50.0,0,0.0,0,0.0
12,10.0,54.0,13.0,14.0,2021-12-12,CLE,,BAL,"W, 24-22",*,17,59,0,3.5,4,3,6,2.0,0,75.0,1.5,0,0,0,0,0,0,43,66.2,0,0.0,0,0.0
13,11.0,55.0,14.0,15.0,2021-12-20,CLE,,LVR,"L, 14-16",*,23,91,1,4.0,1,1,2,2.0,0,100.0,2.0,0,0,0,0,0,0,37,66.1,0,0.0,0,0.0
14,12.0,56.0,15.0,16.0,2021-12-25,CLE,@,GNB,"L, 22-24",*,17,126,1,7.4,4,3,58,19.3,0,75.0,14.5,0,0,0,0,0,0,41,60.3,0,0.0,0,0.0
15,13.0,57.0,16.0,17.0,2022-01-03,CLE,@,PIT,"L, 14-26",*,12,58,0,4.8,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,30,42.3,0,0.0,0,0.0
16,14.0,58.0,17.0,18.0,2022-01-09,CLE,,CIN,"W, 21-16",*,9,58,0,6.4,1,1,2,2.0,0,100.0,2.0,0,0,0,0,0,0,16,24.2,0,0.0,0,0.0
17,,,,,,,,,7-7,,228,1259,8,5.5,25,20,174,8.7,1,80.0,7.0,2,1,0,1,0,0,482,52.5,0,0.0,0,0.0
