,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,33.0,1.0,1.0,2020-09-13,CLE,@,BAL,"L, 6-38",*,10,60,0,6.0,1,1,6,6.0,0,100.0,6.0,1,1,0,0,0,0,35,47.9,0,0.0,0,0.0
1,2.0,34.0,2.0,2.0,2020-09-17,CLE,,CIN,"W, 35-30",*,22,124,2,5.6,1,1,9,9.0,0,100.0,9.0,0,0,0,0,0,0,36,62.1,0,0.0,0,0.0
2,3.0,35.0,3.0,3.0,2020-09-27,CLE,,WAS,"W, 34-20",*,19,108,2,5.7,1,1,2,2.0,0,100.0,2.0,0,0,0,0,0,0,34,54.0,0,0.0,0,0.0
3,4.0,36.0,4.0,4.0,2020-10-04,CLE,@,DAL,"W, 49-38",*,6,43,0,7.2,0,0,0,,0,,,0,0,0,0,0,0,14,18.4,0,0.0,0,0.0
4,4.0,,5.0,5.0,2020-10-11,CLE,,IND,"W, 32-23",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
5,4.0,,6.0,6.0,2020-10-18,CLE,@,PIT,"L, 7-38",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
6,4.0,,7.0,7.0,2020-10-25,CLE,@,CIN,"W, 37-34",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
7,4.0,,8.0,8.0,2020-11-01,CLE,,LVR,"L, 6-16",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
8,5.0,37.0,9.0,10.0,2020-11-15,CLE,,HOU,"W, 10-7",*,19,126,1,6.6,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,28,43.1,0,0.0,0,0.0
9,6.0,38.0,10.0,11.0,2020-11-22,CLE,,PHI,"W, 22-17",*,20,114,0,5.7,0,0,0,,0,,,0,0,0,0,0,0,30,44.8,0,0.0,0,0.0
10,7.0,39.0,11.0,12.0,2020-11-29,CLE,@,JAX,"W, 27-25",*,19,144,1,7.6,3,3,32,10.7,0,100.0,10.7,0,0,0,0,0,0,41,61.2,0,0.0,0,0.0
11,8.0,40.0,12.0,13.0,2020-12-06,CLE,@,TEN,"W, 41-35",*,18,80,1,4.4,1,1,26,26.0,0,100.0,26.0,0,0,0,0,0,0,36,49.3,0,0.0,0,0.0
12,9.0,41.0,13.0,14.0,2020-12-14,CLE,,BAL,"L, 42-47",*,17,82,2,4.8,2,2,21,10.5,0,100.0,10.5,0,0,0,0,0,0,44,52.4,0,0.0,0,0.0
13,10.0,42.0,14.0,15.0,2020-12-20,CLE,@,NYG,"W, 20-6",*,15,50,1,3.3,2,2,16,8.0,0,100.0,8.0,0,0,0,0,0,0,38,59.4,0,0.0,0,0.0
14,11.0,43.0,15.0,16.0,2020-12-27,CLE,@,NYJ,"L, 16-23",*,11,28,1,2.5,5,5,38,7.6,0,100.0,7.6,0,0,0,0,0,0,47,58.0,0,0.0,0,0.0
15,12.0,44.0,16.0,17.0,2021-01-03,CLE,,PIT,"W, 24-22",*,14,108,1,7.7,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,27,43.5,0,0.0,0,0.0
16,,,,,,,,,9-3,,190,1067,12,5.6,18,16,150,9.4,0,88.9,8.3,1,1,0,0,0,0,410,49.2,0,0.0,0,0.0
