,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2020-09-13,IND,@,JAX,"L, 20-27",,2,2,10,5.0,0,100.0,5.0,0,0,0,,0,0,0,0,0,0,39,52.7,0,0.0,3,12.5
1,2.0,2.0,2.0,2.0,2020-09-20,IND,,MIN,"W, 28-11",,6,4,37,9.3,0,66.7,6.2,0,0,0,,0,0,0,0,0,0,67,91.8,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2020-09-27,IND,,NYJ,"W, 36-7",*,4,3,26,8.7,0,75.0,6.5,0,0,0,,0,0,0,0,0,0,35,59.3,0,0.0,0,0.0
3,3.0,,4.0,4.0,2020-10-04,IND,@,CHI,"W, 19-11",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
4,3.0,,5.0,5.0,2020-10-11,IND,@,CLE,"L, 23-32",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
5,3.0,,6.0,6.0,2020-10-18,IND,,CIN,"W, 31-27",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
6,4.0,4.0,7.0,8.0,2020-11-01,IND,@,DET,"W, 41-21",,1,1,6,6.0,0,100.0,6.0,0,0,0,,0,0,0,0,0,0,45,58.4,0,0.0,0,0.0
7,5.0,5.0,8.0,9.0,2020-11-08,IND,,BAL,"L, 10-24",*,7,4,56,14.0,0,57.1,8.0,0,0,0,,0,0,0,0,0,0,60,87.0,0,0.0,1,4.2
8,6.0,6.0,9.0,10.0,2020-11-12,IND,@,TEN,"W, 34-17",*,8,7,101,14.4,0,87.5,12.6,1,21,0,21.0,0,0,0,0,0,0,57,81.4,0,0.0,0,0.0
9,7.0,7.0,10.0,11.0,2020-11-22,IND,,GNB,"W, 34-31 (OT)",*,3,3,66,22.0,1,100.0,22.0,0,0,0,,0,0,0,0,0,0,67,79.8,0,0.0,0,0.0
10,8.0,8.0,11.0,12.0,2020-11-29,IND,,TEN,"L, 26-45",*,9,2,28,14.0,0,22.2,3.1,0,0,0,,0,0,0,0,0,0,64,86.5,0,0.0,0,0.0
11,9.0,9.0,12.0,13.0,2020-12-06,IND,@,HOU,"W, 26-20",,5,5,46,9.2,0,100.0,9.2,0,0,0,,0,0,0,0,0,0,58,84.1,0,0.0,0,0.0
12,10.0,10.0,13.0,14.0,2020-12-13,IND,@,LVR,"W, 44-27",,5,2,42,21.0,0,40.0,8.4,1,3,0,3.0,0,0,0,0,0,0,55,90.2,0,0.0,0,0.0
13,11.0,11.0,14.0,15.0,2020-12-20,IND,,HOU,"W, 27-20",*,3,2,19,9.5,0,66.7,6.3,0,0,0,,0,0,0,0,0,0,45,81.8,0,0.0,4,17.4
14,12.0,12.0,15.0,16.0,2020-12-27,IND,@,PIT,"L, 24-28",*,6,3,38,12.7,0,50.0,6.3,0,0,0,,0,0,0,0,0,0,50,72.5,0,0.0,5,16.7
15,13.0,13.0,16.0,17.0,2021-01-03,IND,,JAX,"W, 28-14",*,2,2,28,14.0,0,100.0,14.0,1,2,0,2.0,0,0,0,0,0,0,58,86.6,0,0.0,3,10.7
16,,,,,,,,,9-4,,61,40,503,12.6,1,65.6,8.2,3,26,0,8.7,0,0,0,0,0,0,700,77.7,0,0.0,16,4.5
