,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2020,23,IND,NFL,WR,13,8,61,40,503,12.6,1,22,50.8,45,3.1,38.7,65.6,8.2,3,26,0,1,33.3,21.0,8.7,2.0,0.2,43,12.3,529,1,0,5.0,
1,2021,24,IND,NFL,WR,17,17,129,88,1082,12.3,6,54,58.9,57,5.2,63.6,68.2,8.4,5,44,0,1,40.0,25.0,8.8,2.6,0.3,93,12.1,1126,6,1,12.0,
2,2022,25,IND,NFL,WR,16,16,141,99,925,9.3,4,51,53.9,28,6.2,57.8,70.2,6.6,3,30,0,2,66.7,19.0,10.0,1.9,0.2,102,9.4,955,4,2,7.0,
3,2023,26,IND,NFL,WR,16,15,156,109,1152,10.6,4,53,51.9,75,6.8,72.0,69.9,7.4,0,0,0,0,,,,0.0,0.0,109,10.6,1152,4,2,10.0,
4,2024,27,IND,NFL,WR,16,14,111,69,808,11.7,3,35,50.5,33,4.3,50.5,62.2,7.3,0,0,0,0,,,,0.0,0.0,69,11.7,808,3,1,7.0,
5,2025,28,IND,NFL,WR,3,3,19,16,193,12.1,2,11,73.7,27,5.3,64.3,84.2,10.2,0,0,0,0,,,,0.0,0.0,16,12.1,193,2,0,,
6,6 Yrs,6 Yrs,6 Yrs,6 Yrs,,81,73,617,421,4663,11.1,20,226,54.1,75,5.2,57.6,68.2,7.6,11,100,0,4,45.5,25.0,9.1,1.2,0.1,432,11.0,4763,20,6,41.0,
7,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,15,129,88,979,11.1,4,47,54.1,75,5.2,57.6,68.2,7.6,2,21,0,1,45.5,25.0,9.1,1.2,0.1,91,11.0,1000,4,1,,
