,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2017-09-10,JAX,@,HOU,"W, 29-7",*,26,100,1,3.8,3,3,24,8.0,0,100.0,8.0,1,0,0,0,0,0,39,60.9,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2017-09-17,JAX,,TEN,"L, 16-37",*,14,40,1,2.9,5,2,21,10.5,0,40.0,4.2,0,0,0,0,0,0,40,59.7,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2017-09-24,JAX,,BAL,"W, 44-7",*,17,59,1,3.5,4,3,21,7.0,0,75.0,5.3,0,0,0,0,0,0,37,50.7,0,0.0,0,0.0
3,4.0,4.0,4.0,4.0,2017-10-01,JAX,@,NYJ,"L, 20-23 (OT)",*,24,86,0,3.6,5,4,59,14.8,1,80.0,11.8,0,0,0,0,0,0,39,50.0,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2017-10-08,JAX,@,PIT,"W, 30-9",*,28,181,2,6.5,1,1,3,3.0,0,100.0,3.0,0,0,0,0,0,0,39,72.2,0,0.0,0,0.0
5,6.0,6.0,6.0,6.0,2017-10-15,JAX,,LAR,"L, 17-27",*,21,130,1,6.2,2,2,8,4.0,0,100.0,4.0,0,0,0,0,0,0,41,59.4,0,0.0,0,0.0
6,6.0,,7.0,7.0,2017-10-22,JAX,@,IND,"W, 27-0",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,6.0,,8.0,9.0,2017-11-05,JAX,,CIN,"W, 23-7",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,7.0,7.0,9.0,10.0,2017-11-12,JAX,,LAC,"W, 20-17 (OT)",*,17,33,0,1.9,4,2,13,6.5,0,50.0,3.3,0,0,0,0,0,0,45,53.6,0,0.0,0,0.0
9,8.0,8.0,10.0,11.0,2017-11-19,JAX,@,CLE,"W, 19-7",*,28,111,0,4.0,3,2,7,3.5,0,66.7,2.3,0,0,0,0,0,0,52,66.7,0,0.0,0,0.0
10,9.0,9.0,11.0,12.0,2017-11-26,JAX,@,ARI,"L, 24-27",*,12,25,0,2.1,3,3,17,5.7,0,100.0,5.7,0,0,0,0,0,0,28,44.4,0,0.0,0,0.0
11,10.0,10.0,12.0,13.0,2017-12-03,JAX,,IND,"W, 30-10",*,20,57,1,2.9,4,3,22,7.3,0,75.0,5.5,0,0,0,0,0,0,51,78.5,0,0.0,0,0.0
12,11.0,11.0,13.0,14.0,2017-12-10,JAX,,SEA,"W, 30-24",*,24,101,1,4.2,6,4,18,4.5,0,66.7,3.0,0,0,0,0,0,0,50,75.8,0,0.0,0,0.0
13,11.0,,14.0,15.0,2017-12-17,JAX,,HOU,"W, 45-7",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,12.0,12.0,15.0,16.0,2017-12-24,JAX,@,SFO,"L, 33-44",*,18,48,1,2.7,3,3,22,7.3,0,100.0,7.3,0,0,0,1,0,0,49,56.3,0,0.0,0,0.0
15,13.0,13.0,16.0,17.0,2017-12-31,JAX,@,TEN,"L, 10-15",*,19,69,0,3.6,5,4,67,16.8,0,80.0,13.4,1,0,0,1,0,0,52,86.7,0,0.0,0,0.0
16,,,,,,,,,7-6,,268,1040,9,3.9,48,36,302,8.4,1,75.0,6.3,2,0,0,2,0,0,562,61.9,0,0.0,0,0.0
