,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2020-09-13,CHI,@,DET,"W, 27-23",,1,0,0,,0,0.0,0.0,0,0,0,,0,0,0,0,0,0,20,30.8,0,0.0,6,18.2
1,2.0,2.0,2.0,2.0,2020-09-20,CHI,,NYG,"W, 17-13",,1,1,12,12.0,0,100.0,12.0,0,0,0,,0,0,0,0,0,0,22,33.8,0,0.0,7,31.8
2,3.0,3.0,3.0,3.0,2020-09-27,CHI,@,ATL,"W, 30-26",*,0,0,0,,0,,,0,0,0,,0,0,0,0,0,0,26,31.7,0,0.0,6,17.1
3,4.0,4.0,4.0,4.0,2020-10-04,CHI,,IND,"L, 11-19",*,1,0,0,,0,0.0,0.0,0,0,0,,0,0,0,0,0,0,15,24.2,0,0.0,6,22.2
4,5.0,5.0,5.0,5.0,2020-10-08,CHI,,TAM,"W, 20-19",*,0,0,0,,0,,,0,0,0,,0,0,0,0,0,0,21,33.3,0,0.0,10,35.7
5,6.0,6.0,6.0,6.0,2020-10-18,CHI,@,CAR,"W, 23-16",,2,2,20,10.0,1,100.0,10.0,0,0,0,,0,0,0,0,0,0,23,34.8,0,0.0,6,23.1
6,7.0,7.0,7.0,7.0,2020-10-26,CHI,@,LAR,"L, 10-24",*,2,2,45,22.5,0,100.0,22.5,0,0,0,,0,0,0,0,0,0,20,31.7,0,0.0,15,60.0
7,8.0,8.0,8.0,8.0,2020-11-01,CHI,,NOR,"L, 23-26 (OT)",,1,1,2,2.0,0,100.0,2.0,0,0,0,,0,0,0,0,0,0,30,42.9,0,0.0,15,42.9
8,9.0,9.0,9.0,9.0,2020-11-08,CHI,@,TEN,"L, 17-24",,0,0,0,,0,,,0,0,0,,0,0,0,0,0,0,36,46.8,0,0.0,3,9.1
9,10.0,10.0,10.0,10.0,2020-11-16,CHI,,MIN,"L, 13-19",,3,1,7,7.0,0,33.3,2.3,0,0,0,,0,0,0,0,0,0,35,70.0,0,0.0,3,12.0
10,11.0,11.0,11.0,12.0,2020-11-29,CHI,@,GNB,"L, 25-41",*,3,1,8,8.0,0,33.3,2.7,0,0,0,,0,0,0,0,0,0,54,79.4,0,0.0,8,32.0
11,12.0,12.0,12.0,13.0,2020-12-06,CHI,,DET,"L, 30-34",*,7,5,37,7.4,1,71.4,5.3,0,0,0,,0,0,0,0,0,0,54,78.3,0,0.0,5,16.7
12,13.0,13.0,13.0,14.0,2020-12-13,CHI,,HOU,"W, 36-7",,7,4,41,10.3,0,57.1,5.9,0,0,0,,0,0,0,0,0,0,51,85.0,0,0.0,3,11.1
13,14.0,14.0,14.0,15.0,2020-12-20,CHI,@,MIN,"W, 33-27",*,2,2,12,6.0,0,100.0,6.0,0,0,0,,0,0,0,0,0,0,64,100.0,0,0.0,6,20.7
14,15.0,15.0,15.0,16.0,2020-12-27,CHI,@,JAX,"W, 41-17",*,6,2,18,9.0,0,33.3,3.0,1,-3,0,-3.0,0,0,0,0,0,0,65,90.3,0,0.0,4,12.9
15,16.0,16.0,16.0,17.0,2021-01-03,CHI,,GNB,"L, 16-35",*,8,7,41,5.9,0,87.5,5.1,0,0,0,,1,1,0,0,0,0,67,89.3,0,0.0,6,26.1
16,,,,,,,,,8-8,,44,28,243,8.7,2,63.6,5.5,1,-3,0,-3.0,1,1,0,0,0,0,603,56.3,0,0.0,109,24.0
