,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,68.0,1.0,1.0,2024-09-08,CHI,,TEN,"W, 24-17",,1,1,4,4.0,0,100.0,4.0,27,48.2,0,0.0,4,13.8
1,2.0,69.0,2.0,2.0,2024-09-15,CHI,@,HOU,"L, 13-19",*,5,4,27,6.8,0,80.0,5.4,54,77.1,0,0.0,3,10.0
2,3.0,70.0,3.0,3.0,2024-09-22,CHI,@,IND,"L, 16-21",*,11,10,97,9.7,1,90.9,8.8,73,81.1,0,0.0,3,13.0
3,4.0,71.0,4.0,4.0,2024-09-29,CHI,,LAR,"W, 24-18",*,3,3,34,11.3,0,100.0,11.3,54,90.0,0,0.0,4,15.4
4,5.0,72.0,5.0,5.0,2024-10-06,CHI,,CAR,"W, 36-10",*,4,3,57,19.0,0,75.0,14.3,63,84.0,0,0.0,5,19.2
5,6.0,73.0,6.0,6.0,2024-10-13,CHI,,JAX,"W, 35-16",*,5,5,70,14.0,2,100.0,14.0,57,86.4,0,0.0,7,29.2
6,7.0,74.0,7.0,8.0,2024-10-27,CHI,@,WAS,"L, 15-18",*,1,1,14,14.0,0,100.0,14.0,49,77.8,0,0.0,1,3.8
7,8.0,75.0,8.0,9.0,2024-11-03,CHI,@,ARI,"L, 9-29",*,0,0,0,,0,,,63,85.1,0,0.0,3,10.7
8,9.0,76.0,9.0,10.0,2024-11-10,CHI,,NWE,"L, 3-19",*,4,2,13,6.5,0,50.0,3.3,56,93.3,0,0.0,1,3.7
9,10.0,77.0,10.0,11.0,2024-11-17,CHI,,GNB,"L, 19-20",*,3,3,42,14.0,0,100.0,14.0,70,97.2,0,0.0,4,22.2
10,11.0,78.0,11.0,12.0,2024-11-24,CHI,,MIN,"L, 27-30 (OT)",*,10,7,64,9.1,0,70.0,6.4,76,100.0,0,0.0,3,9.7
11,12.0,79.0,12.0,13.0,2024-11-28,CHI,@,DET,"L, 20-23",*,3,3,26,8.7,0,100.0,8.7,66,98.5,0,0.0,2,8.3
12,13.0,80.0,13.0,14.0,2024-12-08,CHI,@,SFO,"L, 13-38",*,0,0,0,,0,,,49,92.5,0,0.0,1,4.0
13,14.0,81.0,14.0,15.0,2024-12-16,CHI,@,MIN,"L, 12-30",*,1,1,14,14.0,0,100.0,14.0,62,92.5,0,0.0,3,11.1
14,15.0,82.0,15.0,16.0,2024-12-22,CHI,,DET,"L, 17-34",*,2,2,9,4.5,1,100.0,4.5,57,89.1,0,0.0,3,12.0
15,16.0,83.0,16.0,17.0,2024-12-26,CHI,,SEA,"L, 3-6",*,0,0,0,,0,,,57,93.4,0,0.0,1,4.8
16,17.0,84.0,17.0,18.0,2025-01-05,CHI,@,GNB,"W, 24-22",*,2,2,3,1.5,0,100.0,1.5,61,98.4,0,0.0,4,14.8
17,,,,,,,,,5-12,,55,47,474,10.1,4,85.5,8.6,994,87.5,0,0.0,52,11.9
