,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,29.0,1.0,1.0,2021-09-12,DET,,SFO,"L, 33-41",*,11,8,97,12.1,1,72.7,8.8,0.0,0,0,0,0,0,0,78,84.8,0,0.0,0,0.0
1,2.0,30.0,2.0,2.0,2021-09-20,DET,@,GNB,"L, 17-35",*,9,8,66,8.3,1,88.9,7.3,0.0,0,0,0,0,0,0,53,93.0,0,0.0,0,0.0
2,3.0,31.0,3.0,3.0,2021-09-26,DET,,BAL,"L, 17-19",*,2,2,10,5.0,0,100.0,5.0,0.0,0,0,0,0,0,0,53,84.1,0,0.0,0,0.0
3,4.0,32.0,4.0,4.0,2021-10-03,DET,@,CHI,"L, 14-24",*,8,4,42,10.5,0,50.0,5.3,0.0,0,0,0,0,0,0,58,81.7,0,0.0,0,0.0
4,5.0,33.0,5.0,5.0,2021-10-10,DET,@,MIN,"L, 17-19",*,3,2,22,11.0,0,66.7,7.3,0.0,0,0,0,0,0,0,55,80.9,0,0.0,0,0.0
5,6.0,34.0,6.0,6.0,2021-10-17,DET,,CIN,"L, 11-34",*,11,8,74,9.3,0,72.7,6.7,0.0,1,1,0,0,0,0,52,82.5,0,0.0,0,0.0
6,7.0,35.0,7.0,7.0,2021-10-24,DET,@,LAR,"L, 19-28",*,9,6,48,8.0,0,66.7,5.3,0.0,0,0,0,0,0,0,55,79.7,0,0.0,0,0.0
7,8.0,36.0,8.0,8.0,2021-10-31,DET,,PHI,"L, 6-44",*,11,10,89,8.9,0,90.9,8.1,0.0,0,0,0,0,0,0,47,75.8,0,0.0,0,0.0
8,9.0,37.0,9.0,10.0,2021-11-14,DET,@,PIT,"T, 16-16 (OT)",*,1,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,67,94.4,0,0.0,0,0.0
9,10.0,38.0,10.0,11.0,2021-11-21,DET,@,CLE,"L, 10-13",*,8,6,51,8.5,0,75.0,6.4,0.0,0,0,0,0,0,0,42,87.5,0,0.0,0,0.0
10,11.0,39.0,11.0,12.0,2021-11-25,DET,,CHI,"L, 14-16",*,3,3,35,11.7,1,100.0,11.7,0.0,0,0,0,0,0,0,37,75.5,0,0.0,0,0.0
11,12.0,40.0,12.0,13.0,2021-12-05,DET,,MIN,"W, 29-27",*,8,4,49,12.3,1,50.0,6.1,0.0,1,1,0,0,0,0,61,84.7,0,0.0,0,0.0
12,12.0,,13.0,14.0,2021-12-12,DET,@,DEN,"L, 10-38",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,12.0,,14.0,15.0,2021-12-19,DET,,ARI,"W, 30-12",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,12.0,,15.0,16.0,2021-12-26,DET,@,ATL,"L, 16-20",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,12.0,,16.0,17.0,2022-01-02,DET,@,SEA,"L, 29-51",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,12.0,,17.0,18.0,2022-01-09,DET,,GNB,"W, 37-30",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,1-10-1,,84,61,583,9.6,4,72.6,6.9,0.0,2,2,0,0,0,0,658,83.8,0,0.0,0,0.0
