,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,58.0,1.0,1.0,2023-09-10,MIN,,TAM,"L, 17-20",*,9,8,35,4.4,0,88.9,3.9,0,0,0,0,0,0,48,75.0,0,0.0,0,0.0
1,2.0,59.0,2.0,2.0,2023-09-14,MIN,@,PHI,"L, 28-34",,8,7,66,9.4,2,87.5,8.3,0,0,0,0,0,0,50,86.2,0,0.0,0,0.0
2,3.0,60.0,3.0,3.0,2023-09-24,MIN,,LAC,"L, 24-28",*,11,8,78,9.8,0,72.7,7.1,1,1,0,0,0,0,73,89.0,0,0.0,0,0.0
3,4.0,61.0,4.0,4.0,2023-10-01,MIN,@,CAR,"W, 21-13",*,3,2,24,12.0,0,66.7,8.0,0,0,0,0,0,0,42,87.5,0,0.0,0,0.0
4,5.0,62.0,5.0,5.0,2023-10-08,MIN,,KAN,"L, 20-27",,8,5,51,10.2,0,62.5,6.4,0,0,0,0,0,0,57,79.2,0,0.0,0,0.0
5,6.0,63.0,6.0,6.0,2023-10-15,MIN,@,CHI,"W, 19-13",,8,6,50,8.3,0,75.0,6.3,0,0,0,0,0,0,45,78.9,0,0.0,0,0.0
6,7.0,64.0,7.0,7.0,2023-10-23,MIN,,SFO,"W, 22-17",*,12,11,86,7.8,0,91.7,7.2,0,0,0,0,0,0,59,84.3,0,0.0,0,0.0
7,8.0,65.0,8.0,8.0,2023-10-29,MIN,@,GNB,"W, 24-10",*,9,6,88,14.7,1,66.7,9.8,0,0,0,0,0,0,61,84.7,0,0.0,0,0.0
8,9.0,66.0,9.0,9.0,2023-11-05,MIN,@,ATL,"W, 31-28",*,12,7,69,9.9,0,58.3,5.8,0,0,0,0,0,0,63,84.0,0,0.0,0,0.0
9,10.0,67.0,10.0,10.0,2023-11-12,MIN,,NOR,"W, 27-19",*,15,11,134,12.2,1,73.3,8.9,0,0,0,0,0,0,46,63.0,0,0.0,0,0.0
10,11.0,68.0,11.0,11.0,2023-11-19,MIN,@,DEN,"L, 20-21",*,7,4,55,13.8,0,57.1,7.9,0,0,0,0,0,0,52,70.3,0,0.0,0,0.0
11,12.0,69.0,12.0,12.0,2023-11-27,MIN,,CHI,"L, 10-12",*,6,5,50,10.0,1,83.3,8.3,0,0,0,0,0,0,44,80.0,0,0.0,0,0.0
12,13.0,70.0,13.0,14.0,2023-12-10,MIN,@,LVR,"W, 3-0",,8,5,53,10.6,0,62.5,6.6,0,0,0,0,0,0,67,93.1,0,0.0,0,0.0
13,14.0,71.0,14.0,15.0,2023-12-16,MIN,@,CIN,"L, 24-27 (OT)",*,7,6,63,10.5,0,85.7,9.0,0,0,0,0,0,0,59,86.8,0,0.0,0,0.0
14,15.0,72.0,15.0,16.0,2023-12-24,MIN,,DET,"L, 24-30",*,4,4,58,14.5,0,100.0,14.5,0,0,0,0,0,0,24,43.6,0,0.0,0,0.0
15,15.0,,16.0,17.0,2023-12-31,MIN,,GNB,"L, 10-33",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,15.0,,17.0,18.0,2024-01-07,MIN,@,DET,"L, 20-30",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,7-8,,127,95,960,10.1,5,74.8,7.6,1,1,0,0,0,0,790,79.4,0,0.0,0,0.0
