,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,41.0,1.0,1,2022-09-11,DET,,PHI,"L, 35-38",*,7,4,38,9.5,0,57.1,5.4,0,0,0,0,0,0,63,91.3,0,0.0,0,0.0
1,2.0,42.0,2.0,2,2022-09-18,DET,,WAS,"W, 36-27",*,7,3,26,8.7,0,42.9,3.7,0,0,0,0,0,0,54,88.5,0,0.0,0,0.0
2,3.0,43.0,3.0,3,2022-09-25,DET,@,MIN,"L, 24-28",*,4,3,18,6.0,1,75.0,4.5,0,0,0,0,0,0,59,75.6,0,0.0,0,0.0
3,4.0,44.0,4.0,4,2022-10-02,DET,,SEA,"L, 45-48",*,12,8,179,22.4,2,66.7,14.9,0,0,0,0,0,0,65,87.8,0,0.0,0,0.0
4,5.0,45.0,5.0,5,2022-10-09,DET,@,NWE,"L, 0-29",*,4,1,6,6.0,0,25.0,1.5,0,0,0,0,0,0,56,84.8,0,0.0,0,0.0
5,6.0,46.0,6.0,7,2022-10-23,DET,@,DAL,"L, 6-24",*,5,4,48,12.0,0,80.0,9.6,0,0,0,0,0,0,49,83.1,0,0.0,0,0.0
6,7.0,47.0,7.0,8,2022-10-30,DET,,MIA,"L, 27-31",*,4,3,80,26.7,0,75.0,20.0,0,0,0,0,0,0,52,86.7,0,0.0,0,0.0
7,,,,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings,Player went from Detroit Lions to Minnesota Vikings
8,8.0,48.0,8.0,9,2022-11-06,MIN,@,WAS,"W, 20-17",*,9,9,70,7.8,0,100.0,7.8,0,0,0,0,0,0,60,90.9,0,0.0,0,0.0
9,9.0,49.0,9.0,10,2022-11-13,MIN,@,BUF,"W, 33-30 (OT)",*,10,7,45,6.4,0,70.0,4.5,0,0,0,0,0,0,77,92.8,0,0.0,0,0.0
10,10.0,50.0,10.0,11,2022-11-20,MIN,,DAL,"L, 3-40",*,9,5,34,6.8,0,55.6,3.8,0,0,0,0,0,0,44,77.2,0,0.0,0,0.0
11,11.0,51.0,11.0,12,2022-11-24,MIN,,NWE,"W, 33-26",*,6,5,43,8.6,1,83.3,7.2,0,0,0,0,0,0,55,79.7,0,0.0,0,0.0
12,12.0,52.0,12.0,13,2022-12-04,MIN,,NYJ,"W, 27-22",,6,4,33,8.3,0,66.7,5.5,0,0,0,0,0,0,61,89.7,0,0.0,0,0.0
13,13.0,53.0,13.0,14,2022-12-11,MIN,@,DET,"L, 23-34",*,8,6,77,12.8,0,75.0,9.6,1,1,0,0,0,0,62,95.4,0,0.0,0,0.0
14,14.0,54.0,14.0,15,2022-12-17,MIN,,IND,"W, 39-36 (OT)",,9,3,33,11.0,0,33.3,3.7,0,0,0,0,0,0,85,94.4,0,0.0,0,0.0
15,15.0,55.0,15.0,16,2022-12-24,MIN,,NYG,"W, 27-24",*,16,13,109,8.4,2,81.3,6.8,0,0,0,0,0,0,65,90.3,0,0.0,0,0.0
16,16.0,56.0,16.0,17,2023-01-01,MIN,@,GNB,"L, 17-41",,12,7,59,8.4,0,58.3,4.9,0,0,0,0,0,0,47,81.0,0,0.0,0,0.0
17,17.0,57.0,17.0,18,2023-01-08,MIN,@,CHI,"W, 29-13",*,1,1,16,16.0,0,100.0,16.0,0,0,0,0,0,0,33,46.5,0,0.0,0,0.0
18,,,,,,,,,8-9,,129,86,914,10.6,6,66.7,7.1,1,1,0,0,0,0,987,84.6,0,0.0,0,0.0
