,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,13.0,1.0,1.0,2020-09-13,DET,,CHI,"L, 23-27",*,5,5,56,11.2,1,100.0,11.2,0,0,0,,0,0,0,0,0,0,50,64.1,0,0.0,0,0.0
1,2.0,14.0,2.0,2.0,2020-09-20,DET,@,GNB,"L, 21-42",*,4,4,62,15.5,0,100.0,15.5,0,0,0,,0,0,0,0,0,0,41,69.5,0,0.0,0,0.0
2,3.0,15.0,3.0,3.0,2020-09-27,DET,@,ARI,"W, 26-23",*,7,4,53,13.3,0,57.1,7.6,0,0,0,,0,0,0,0,0,0,54,81.8,0,0.0,0,0.0
3,4.0,16.0,4.0,4.0,2020-10-04,DET,,NOR,"L, 29-35",*,4,2,9,4.5,1,50.0,2.3,0,0,0,,0,0,0,0,0,0,46,75.4,0,0.0,0,0.0
4,5.0,17.0,5.0,6.0,2020-10-18,DET,@,JAX,"W, 34-16",*,5,2,17,8.5,1,40.0,3.4,0,0,0,,0,0,0,0,0,0,46,59.7,0,0.0,1,3.8
5,6.0,18.0,6.0,7.0,2020-10-25,DET,@,ATL,"W, 23-22",*,6,5,59,11.8,1,83.3,9.8,0,0,0,,0,0,0,0,0,0,45,73.8,0,0.0,0,0.0
6,7.0,19.0,7.0,8.0,2020-11-01,DET,,IND,"L, 21-41",*,10,7,65,9.3,0,70.0,6.5,0,0,0,,0,0,0,0,0,0,45,73.8,0,0.0,0,0.0
7,8.0,20.0,8.0,9.0,2020-11-08,DET,@,MIN,"L, 20-34",*,8,5,39,7.8,1,62.5,4.9,0,0,0,,0,0,0,0,0,0,57,76.0,0,0.0,0,0.0
8,9.0,21.0,9.0,10.0,2020-11-15,DET,,WAS,"W, 30-27",*,4,2,13,6.5,0,50.0,3.3,0,0,0,,0,0,0,0,0,0,39,66.1,0,0.0,0,0.0
9,10.0,22.0,10.0,11.0,2020-11-22,DET,@,CAR,"L, 0-20",*,7,4,68,17.0,0,57.1,9.7,0,0,0,,0,0,0,0,0,0,37,66.1,0,0.0,0,0.0
10,11.0,23.0,11.0,12.0,2020-11-26,DET,,HOU,"L, 25-41",*,8,5,89,17.8,0,62.5,11.1,0,0,0,,0,0,0,0,0,0,60,73.2,0,0.0,0,0.0
11,12.0,24.0,12.0,13.0,2020-12-06,DET,@,CHI,"W, 34-30",*,9,7,84,12.0,0,77.8,9.3,0,0,0,,0,0,0,0,0,0,53,77.9,0,0.0,0,0.0
12,13.0,25.0,13.0,14.0,2020-12-13,DET,,GNB,"L, 24-31",*,11,6,43,7.2,1,54.5,3.9,0,0,0,,0,0,0,0,0,0,56,83.6,0,0.0,0,0.0
13,14.0,26.0,14.0,15.0,2020-12-20,DET,@,TEN,"L, 25-46",*,4,2,18,9.0,0,50.0,4.5,1,0,0,0.0,1,1,0,0,0,0,52,80.0,0,0.0,0,0.0
14,15.0,27.0,15.0,16.0,2020-12-26,DET,,TAM,"L, 7-47",*,6,4,23,5.8,0,66.7,3.8,0,0,0,,0,0,0,0,0,0,46,86.8,0,0.0,0,0.0
15,16.0,28.0,16.0,17.0,2021-01-03,DET,,MIN,"L, 35-37",*,3,3,25,8.3,0,100.0,8.3,0,0,0,,0,0,0,0,0,0,39,67.2,0,0.0,0,0.0
16,,,,,,,,,5-11,,101,67,723,10.8,6,66.3,7.2,1,0,0,0.0,1,1,0,0,0,0,766,73.2,0,0.0,1,0.2
