,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2019-09-08,DET,@,ARI,"T, 27-27 (OT)",*,9,6,131,21.8,1,66.7,14.6,60,71.4,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2019-09-15,DET,,LAC,"W, 13-10",*,3,1,7,7.0,0,33.3,2.3,47,78.3,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2019-09-22,DET,@,PHI,"W, 27-24",,4,1,1,1.0,0,25.0,0.3,39,63.9,0,0.0,0,0.0
3,4.0,4.0,4.0,4.0,2019-09-29,DET,,KAN,"L, 30-34",*,3,3,27,9.0,1,100.0,9.0,41,53.9,0,0.0,0,0.0
4,5.0,5.0,5.0,6.0,2019-10-14,DET,@,GNB,"L, 22-23",*,6,4,21,5.3,0,66.7,3.5,31,56.4,0,0.0,0,0.0
5,6.0,6.0,6.0,7.0,2019-10-20,DET,,MIN,"L, 30-42",*,5,3,32,10.7,0,60.0,6.4,51,68.0,0,0.0,0,0.0
6,7.0,7.0,7.0,8.0,2019-10-27,DET,,NYG,"W, 31-26",,1,1,21,21.0,0,100.0,21.0,41,66.1,0,0.0,1,3.8
7,8.0,8.0,8.0,9.0,2019-11-03,DET,@,OAK,"L, 24-31",,7,3,56,18.7,0,42.9,8.0,45,65.2,0,0.0,0,0.0
8,9.0,9.0,9.0,10.0,2019-11-10,DET,@,CHI,"L, 13-20",*,6,3,47,15.7,0,50.0,7.8,47,57.3,0,0.0,0,0.0
9,10.0,10.0,10.0,11.0,2019-11-17,DET,,DAL,"L, 27-35",,2,1,6,6.0,0,50.0,3.0,47,75.8,0,0.0,1,3.4
10,11.0,11.0,11.0,12.0,2019-11-24,DET,@,WAS,"L, 16-19",,2,0,0,,0,0.0,0.0,33,44.6,0,0.0,0,0.0
11,12.0,12.0,12.0,13.0,2019-11-28,DET,,CHI,"L, 20-24",*,11,6,18,3.0,0,54.5,1.6,43,58.1,0,0.0,0,0.0
12,12.0,,13.0,14.0,2019-12-08,DET,@,MIN,"L, 7-20",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
13,12.0,,14.0,15.0,2019-12-15,DET,,TAM,"L, 17-38",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
14,12.0,,15.0,16.0,2019-12-22,DET,@,DEN,"L, 17-27",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
15,12.0,,16.0,17.0,2019-12-29,DET,,GNB,"L, 20-23",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
16,,,,,,,,,3-8-1,,59,32,367,11.5,2,54.2,6.2,525,62.9,0,0.0,2,0.6
