,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2020-09-13,MIN,,GNB,"L, 34-43",,3,2,26,13.0,0,66.7,8.7,0,0,0,,0,0,0,0,0,0,36,69.2,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2020-09-20,MIN,@,IND,"L, 11-28",,3,3,44,14.7,0,100.0,14.7,0,0,0,,0,0,0,0,0,0,29,53.7,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2020-09-27,MIN,,TEN,"L, 30-31",*,9,7,175,25.0,1,77.8,19.4,0,0,0,,0,0,0,0,0,0,51,78.5,0,0.0,0,0.0
3,4.0,4.0,4.0,4.0,2020-10-04,MIN,@,HOU,"W, 31-23",*,5,4,103,25.8,0,80.0,20.6,0,0,0,,0,0,0,0,0,0,51,77.3,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2020-10-11,MIN,@,SEA,"L, 26-27",*,5,3,23,7.7,0,60.0,4.6,0,0,0,,0,0,0,0,0,0,70,80.5,0,0.0,0,0.0
5,6.0,6.0,6.0,6.0,2020-10-18,MIN,,ATL,"L, 23-40",*,11,9,166,18.4,2,81.8,15.1,0,0,0,,0,0,0,0,0,0,50,89.3,0,0.0,0,0.0
6,7.0,7.0,7.0,8.0,2020-11-01,MIN,@,GNB,"W, 28-22",*,4,3,26,8.7,0,75.0,6.5,0,0,0,,0,0,0,0,0,0,34,65.4,0,0.0,0,0.0
7,8.0,8.0,8.0,9.0,2020-11-08,MIN,,DET,"W, 34-20",*,4,3,64,21.3,0,75.0,16.0,0,0,0,,0,0,0,0,0,0,35,60.3,0,0.0,0,0.0
8,9.0,9.0,9.0,10.0,2020-11-16,MIN,@,CHI,"W, 19-13",*,10,8,135,16.9,0,80.0,13.5,0,0,0,,0,0,0,0,0,0,61,82.4,0,0.0,0,0.0
9,10.0,10.0,10.0,11.0,2020-11-22,MIN,,DAL,"L, 28-31",*,5,3,86,28.7,1,60.0,17.2,0,0,0,,0,0,0,0,0,0,59,90.8,0,0.0,0,0.0
10,11.0,11.0,11.0,12.0,2020-11-29,MIN,,CAR,"W, 28-27",*,13,7,70,10.0,2,53.8,5.4,0,0,0,,0,0,0,0,0,0,72,98.6,0,0.0,0,0.0
11,12.0,12.0,12.0,13.0,2020-12-06,MIN,,JAX,"W, 27-24 (OT)",*,12,9,121,13.4,1,75.0,10.1,1,2,0,2.0,0,0,0,0,0,0,82,90.1,0,0.0,0,0.0
12,13.0,13.0,13.0,14.0,2020-12-13,MIN,@,TAM,"L, 14-26",*,8,4,39,9.8,0,50.0,4.9,0,0,0,,0,0,0,0,0,0,68,86.1,0,0.0,0,0.0
13,14.0,14.0,14.0,15.0,2020-12-20,MIN,,CHI,"L, 27-33",*,11,8,104,13.0,0,72.7,9.5,0,0,0,,0,0,0,0,0,0,66,97.1,0,0.0,0,0.0
14,15.0,15.0,15.0,16.0,2020-12-25,MIN,@,NOR,"L, 33-52",*,10,6,85,14.2,0,60.0,8.5,0,0,0,,0,0,0,0,0,0,58,90.6,0,0.0,0,0.0
15,16.0,16.0,16.0,17.0,2021-01-03,MIN,@,DET,"W, 37-35",*,12,9,133,14.8,0,75.0,11.1,0,0,0,,1,0,0,0,0,0,64,80.0,0,0.0,0,0.0
16,,,,,,,,,7-9,,125,88,1400,15.9,7,70.4,11.2,1,2,0,2.0,1,0,0,0,0,0,886,81.7,0,0.0,0,0.0
