,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2020,21,MIN,NFL,WR,16,14,125,88,1400,15.9,7,58,61.6,71,5.5,87.5,70.4,11.2,1,2,0,0,0.0,2,2.0,0.1,0.1,89,15.8,1402,7,1,13,"PB,AP-2,AP ORoY-2"
1,2021,22,MIN,NFL,WR,17,17,167,108,1616,15.0,10,75,55.7,56,6.4,95.1,64.7,9.7,6,14,0,1,33.3,11,2.3,0.8,0.4,114,14.3,1630,10,1,13,"PB,AP-2"
2,2022,23,MIN,NFL,WR,17,17,184,128,1809,14.1,8,80,57.6,64,7.5,106.4,69.6,9.8,4,24,1,2,75.0,10,6.0,1.4,0.2,132,13.9,1833,9,0,15,"PB,AP-1,AP MVP-5,AP OPoY-1"
3,2023,24,MIN,NFL,WR,10,9,100,68,1074,15.8,5,51,61.0,52,6.8,107.4,68.0,10.7,1,-12,0,0,0.0,-12,-12.0,-1.2,0.1,69,15.4,1062,5,1,8,
4,2024,25,MIN,NFL,WR,17,17,154,103,1533,14.9,10,62,57.1,97,6.1,90.2,66.9,10.0,1,3,0,0,0.0,3,3.0,0.2,0.1,104,14.8,1536,10,1,14,"PB,AP-1,AP OPoY-7"
5,5 Yrs,5 Yrs,5 Yrs,5 Yrs,,77,74,730,495,7432,15.0,40,326,58.2,97,6.4,96.5,67.8,10.2,13,31,1,3,38.5,11,2.4,0.4,0.2,508,14.7,7463,41,4,63,
6,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,16,161,109,1641,15.0,9,72,58.2,97,6.4,96.5,67.8,10.2,3,7,0,1,38.5,11,2.4,0.4,0.2,112,3.2,1648,9,1,14,
