,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Cmp,Att.1,Cmp%,Yds.2,TD.2,Int,Y/A.1,AY/A,Rate,Sk,Yds.3,Fmb,FL,FF,FR,Yds.4,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,61.0,1.0,1.0,2024-09-08,MIN,@,NYG,"W, 28-6",*,6,4,59,14.8,1,66.7,9.8,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,46,83.6,0,0.0,0,0.0
1,2.0,62.0,2.0,2.0,2024-09-15,MIN,,SFO,"W, 23-17",*,7,4,133,33.3,1,57.1,19.0,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,38,70.4,0,0.0,0,0.0
2,3.0,63.0,3.0,3.0,2024-09-22,MIN,,HOU,"W, 34-7",*,8,6,81,13.5,1,75.0,10.1,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,57,90.5,0,0.0,0,0.0
3,4.0,64.0,4.0,4.0,2024-09-29,MIN,@,GNB,"W, 31-29",*,8,6,85,14.2,1,75.0,10.6,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,61,89.7,0,0.0,1,3.4
4,5.0,65.0,5.0,5.0,2024-10-06,MIN,,NYJ,"W, 23-17",*,14,6,92,15.3,0,42.9,6.6,0,0,0,,0,0,,0,0,0,,,,0,0,1,0,0,0,0,0,69,94.5,0,0.0,0,0.0
5,6.0,66.0,6.0,7.0,2024-10-20,MIN,,DET,"L, 29-31",*,8,7,81,11.6,1,87.5,10.1,1,3,0,3.0,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,58,96.7,0,0.0,0,0.0
6,7.0,67.0,7.0,8.0,2024-10-24,MIN,@,LAR,"L, 20-30",*,9,8,115,14.4,0,88.9,12.8,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,50,100.0,0,0.0,0,0.0
7,8.0,68.0,8.0,9.0,2024-11-03,MIN,,IND,"W, 21-13",*,9,7,137,19.6,0,77.8,15.2,0,0,0,,1,1,100.0,22,0,0,22.0,22.0,118.7,0,0,0,0,0,0,0,0,72,98.6,0,0.0,1,4.5
8,9.0,69.0,9.0,10.0,2024-11-10,MIN,@,JAX,"W, 12-7",*,9,5,48,9.6,0,55.6,5.3,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,78,92.9,0,0.0,0,0.0
9,10.0,70.0,10.0,11.0,2024-11-17,MIN,@,TEN,"W, 23-13",*,8,6,81,13.5,0,75.0,10.1,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,72,98.6,0,0.0,0,0.0
10,11.0,71.0,11.0,12.0,2024-11-24,MIN,@,CHI,"W, 30-27 (OT)",*,5,2,27,13.5,0,40.0,5.4,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,70,98.6,0,0.0,1,3.2
11,12.0,72.0,12.0,13.0,2024-12-01,MIN,,ARI,"W, 23-22",*,9,7,99,14.1,0,77.8,11.0,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,51,96.2,0,0.0,0,0.0
12,13.0,73.0,13.0,14.0,2024-12-08,MIN,,ATL,"W, 42-21",*,7,7,132,18.9,2,100.0,18.9,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,57,95.0,0,0.0,0,0.0
13,14.0,74.0,14.0,15.0,2024-12-16,MIN,,CHI,"W, 30-12",*,14,7,73,10.4,1,50.0,5.2,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,68,88.3,0,0.0,1,3.7
14,15.0,75.0,15.0,16.0,2024-12-22,MIN,@,SEA,"W, 27-24",*,13,10,144,14.4,2,76.9,11.1,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,64,97.0,0,0.0,0,0.0
15,16.0,76.0,16.0,17.0,2024-12-29,MIN,,GNB,"W, 27-25",*,11,8,92,11.5,0,72.7,8.4,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,68,94.4,0,0.0,0,0.0
16,17.0,77.0,17.0,18.0,2025-01-05,MIN,@,DET,"L, 9-31",*,9,3,54,18.0,0,33.3,6.0,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,64,98.5,0,0.0,0,0.0
17,,,,,,,,,14-3,,154,103,1533,14.9,10,66.9,10.0,1,3,0,3.0,1,1,100.0,22,0,0,22.0,22.0,118.7,0,0,1,0,0,0,0,0,1043,93.4,0,0.0,4,0.9
