,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Tgt,Rec,Yds.3,Y/R,TD.2,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.4,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,31.0,1.0,1.0,2020-09-13,CLE,@,BAL,"L, 6-38",*,21,39,53.8,189,1,1,4.8,4.21,65.0,2,21,2,3,0,1.5,0,0,0,,0,,,0,0,0,0,0,0,73,100.0,0,0.0,0,0.0
1,2.0,32.0,2.0,2.0,2020-09-17,CLE,,CIN,"W, 35-30",*,16,23,69.6,219,2,1,9.5,9.3,110.6,0,0,3,5,0,1.7,0,0,0,,0,,,0,0,0,0,0,0,58,100.0,0,0.0,0,0.0
2,3.0,33.0,3.0,3.0,2020-09-27,CLE,,WAS,"W, 34-20",*,16,23,69.6,156,2,0,6.8,8.52,117.3,2,14,1,1,0,1.0,0,0,0,,0,,,0,0,0,0,0,0,63,100.0,0,0.0,0,0.0
3,4.0,34.0,4.0,4.0,2020-10-04,CLE,@,DAL,"W, 49-38",*,19,30,63.3,165,2,0,5.5,6.83,100.0,2,1,3,6,0,2.0,0,0,0,,0,,,0,0,0,0,0,0,75,98.7,0,0.0,0,0.0
4,5.0,35.0,5.0,5.0,2020-10-11,CLE,,IND,"W, 32-23",*,21,37,56.8,247,2,2,6.7,5.32,72.7,1,4,2,17,0,8.5,0,0,0,,0,,,1,0,0,1,0,0,73,100.0,0,0.0,0,0.0
5,6.0,36.0,6.0,6.0,2020-10-18,CLE,@,PIT,"L, 7-38",*,10,18,55.6,119,1,2,6.6,2.72,54.9,4,20,1,5,0,5.0,0,0,0,,0,,,0,0,0,0,0,0,42,73.7,0,0.0,0,0.0
6,7.0,37.0,7.0,7.0,2020-10-25,CLE,@,CIN,"W, 37-34",*,22,28,78.6,297,5,1,10.6,12.57,135.6,0,0,1,-1,0,-1.0,0,0,0,,0,,,0,0,0,0,0,0,52,100.0,0,0.0,0,0.0
7,8.0,38.0,8.0,8.0,2020-11-01,CLE,,LVR,"L, 6-16",*,12,25,48.0,122,0,0,4.9,4.88,62.4,0,0,6,29,0,4.8,0,0,0,,0,,,0,0,0,0,0,0,49,100.0,0,0.0,0,0.0
8,9.0,39.0,9.0,10.0,2020-11-15,CLE,,HOU,"W, 10-7",*,12,20,60.0,132,0,0,6.6,6.6,79.6,1,7,3,1,0,0.3,0,0,0,,0,,,0,0,0,1,0,0,65,100.0,0,0.0,0,0.0
9,10.0,40.0,10.0,11.0,2020-11-22,CLE,,PHI,"W, 22-17",*,12,22,54.5,204,0,0,9.3,9.27,86.2,3,17,6,9,0,1.5,0,0,0,,0,,,2,1,0,0,-6,0,67,100.0,0,0.0,0,0.0
10,11.0,41.0,11.0,12.0,2020-11-29,CLE,@,JAX,"W, 27-25",*,19,29,65.5,258,2,0,8.9,10.28,116.7,2,6,4,1,0,0.3,0,0,0,,0,,,0,0,0,0,0,0,67,100.0,0,0.0,0,0.0
11,12.0,42.0,12.0,13.0,2020-12-06,CLE,@,TEN,"W, 41-35",*,25,33,75.8,334,4,0,10.1,12.55,147.0,0,0,4,5,0,1.3,1,1,6,6.0,0,100.0,6.0,1,1,0,0,0,0,72,98.6,0,0.0,0,0.0
12,13.0,43.0,13.0,14.0,2020-12-14,CLE,,BAL,"L, 42-47",*,28,47,59.6,343,2,1,7.3,7.19,87.5,0,0,5,23,1,4.6,0,0,0,,0,,,1,0,0,0,-9,0,83,98.8,0,0.0,0,0.0
13,14.0,44.0,14.0,15.0,2020-12-20,CLE,@,NYG,"W, 20-6",*,27,32,84.4,297,2,0,9.3,10.53,126.2,1,11,4,11,0,2.8,0,0,0,,0,,,0,0,0,0,0,0,64,100.0,0,0.0,0,0.0
14,15.0,45.0,15.0,16.0,2020-12-27,CLE,@,NYJ,"L, 16-23",*,28,53,52.8,285,0,0,5.4,5.38,68.5,4,31,3,6,0,2.0,0,0,0,,0,,,3,2,0,0,0,0,81,100.0,0,0.0,0,0.0
15,16.0,46.0,16.0,17.0,2021-01-03,CLE,,PIT,"W, 24-22",*,17,27,63.0,196,1,0,7.3,8.0,97.1,4,30,6,44,0,7.3,0,0,0,,0,,,0,0,0,0,0,0,62,100.0,0,0.0,0,0.0
16,,,,,,,,,11-5,,305,486,62.8,3563,26,8,7.3,7.66,95.9,26,162,54,165,1,3.1,1,1,6,6.0,0,100.0,6.0,8,4,0,2,-15,0,1046,98.3,0,0.0,0,0.0
