,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,73.0,1.0,1.0,2023-09-10,TAM,@,MIN,"W, 20-17",*,21,34,61.8,173,2,0,5.1,6.26,94.4,1,4,8,11,0,1.4,0,0,0,0,0,0,68,100.0,0,0.0,0,0.0
1,2.0,74.0,2.0,2.0,2023-09-17,TAM,,CHI,"W, 27-17",*,26,34,76.5,317,1,0,9.3,9.91,114.5,0,0,6,17,0,2.8,0,0,0,1,0,0,71,100.0,0,0.0,0,0.0
2,3.0,75.0,3.0,3.0,2023-09-25,TAM,,PHI,"L, 11-25",*,15,25,60.0,146,1,1,5.8,4.84,73.1,2,13,1,2,0,2.0,1,0,0,0,0,0,47,100.0,0,0.0,0,0.0
3,4.0,76.0,4.0,4.0,2023-10-01,TAM,@,NOR,"W, 26-9",*,25,32,78.1,246,3,1,7.7,8.16,116.9,1,7,8,31,0,3.9,0,0,0,0,0,0,71,100.0,0,0.0,0,0.0
4,5.0,77.0,5.0,6.0,2023-10-15,TAM,,DET,"L, 6-20",*,19,37,51.4,206,0,1,5.6,4.35,56.8,1,1,2,6,0,3.0,0,0,0,0,0,0,56,100.0,0,0.0,0,0.0
5,6.0,78.0,6.0,7.0,2023-10-22,TAM,,ATL,"L, 13-16",*,27,42,64.3,275,1,1,6.5,5.95,81.0,3,19,3,32,0,10.7,1,0,0,1,0,0,73,100.0,0,0.0,0,0.0
6,7.0,79.0,7.0,8.0,2023-10-26,TAM,@,BUF,"L, 18-24",*,25,42,59.5,237,2,0,5.6,6.6,91.1,3,13,3,19,0,6.3,1,0,0,1,0,0,68,100.0,0,0.0,0,0.0
7,8.0,80.0,8.0,9.0,2023-11-05,TAM,@,HOU,"L, 37-39",*,21,30,70.0,265,2,0,8.8,10.17,119.4,2,14,4,4,0,1.0,0,0,0,0,0,0,66,100.0,0,0.0,0,0.0
8,9.0,81.0,9.0,10.0,2023-11-12,TAM,,TEN,"W, 20-6",*,18,29,62.1,278,2,1,9.6,9.41,102.4,3,15,3,12,0,4.0,1,0,0,0,0,0,64,98.5,0,0.0,0,0.0
9,10.0,82.0,10.0,11.0,2023-11-19,TAM,@,SFO,"L, 14-27",*,29,45,64.4,246,1,1,5.5,4.91,76.7,4,25,3,5,0,1.7,1,1,0,0,0,0,71,100.0,0,0.0,0,0.0
10,11.0,83.0,11.0,12.0,2023-11-26,TAM,@,IND,"L, 20-27",*,20,30,66.7,199,2,1,6.6,6.47,93.6,6,26,3,14,0,4.7,2,1,0,0,-5,0,58,96.7,0,0.0,0,0.0
11,12.0,84.0,12.0,13.0,2023-12-03,TAM,,CAR,"W, 21-18",*,14,29,48.3,202,1,1,7.0,6.1,68.5,1,8,2,-2,0,-1.0,0,0,0,0,0,0,62,100.0,0,0.0,0,0.0
12,13.0,85.0,13.0,14.0,2023-12-10,TAM,@,ATL,"W, 29-25",*,14,29,48.3,144,2,0,5.0,6.34,86.0,1,2,3,3,1,1.0,0,0,0,0,0,0,68,100.0,0,0.0,0,0.0
13,14.0,86.0,14.0,15.0,2023-12-17,TAM,@,GNB,"W, 34-20",*,22,28,78.6,381,4,0,13.6,16.46,158.3,5,28,2,-2,0,-1.0,1,1,0,0,0,0,62,100.0,0,0.0,0,0.0
14,15.0,87.0,15.0,16.0,2023-12-24,TAM,,JAX,"W, 30-12",*,26,35,74.3,283,2,0,8.1,9.23,116.7,2,18,5,5,0,1.0,0,0,0,0,0,0,74,100.0,0,0.0,0,0.0
15,16.0,88.0,16.0,17.0,2023-12-31,TAM,,NOR,"L, 13-23",*,22,33,66.7,309,2,2,9.4,7.85,91.6,2,17,1,-1,0,-1.0,0,0,0,0,0,0,56,100.0,0,0.0,0,0.0
16,17.0,89.0,17.0,18.0,2024-01-07,TAM,@,CAR,"W, 9-0",*,20,32,62.5,137,0,0,4.3,4.28,72.0,3,22,5,7,0,1.4,0,0,0,0,0,0,65,100.0,0,0.0,0,0.0
17,,,,,,,,,9-8,,364,566,64.3,4044,28,10,7.1,7.34,94.6,40,232,62,163,1,2.6,8,3,0,3,-5,0,1100,99.7,0,0.0,0,0.0
