,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
0,2017,24,JAX,NFL,WR,3,0,6,3,82,27.3,0,3,50.0,45,1.0,27.3,50.0,13.7,0,0,0,0,0.0,0.0,3,27.3,82,0,0,
1,1 Yr,1 Yr,1 Yr,1 Yr,,3,0,6,3,82,27.3,0,3,50.0,45,1.0,27.3,50.0,13.7,0,0,0,0,0.0,0.0,3,27.3,82,0,0,
2,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,0,34,17,465,27.3,0,17,50.0,45,1.0,27.3,50.0,13.7,0,0,0,0,0.0,0.0,17,27.3,465,0,0,
