,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2023-09-10,BAL,,HOU,"W, 25-9",*,10,9,78,8.7,0,90.0,7.8,2,9,0,4.5,0,0,0,0,0,0,54,84.4,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2023-09-17,BAL,@,CIN,"W, 27-24",*,5,4,62,15.5,0,80.0,12.4,1,6,0,6.0,0,0,0,0,0,0,58,77.3,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2023-09-24,BAL,,IND,"L, 19-22 (OT)",*,10,8,48,6.0,0,80.0,4.8,1,2,0,2.0,0,0,0,0,0,0,67,93.1,0,0.0,1,2.8
3,4.0,4.0,4.0,4.0,2023-10-01,BAL,@,CLE,"W, 28-3",*,4,3,56,18.7,0,75.0,14.0,1,-6,0,-6.0,0,0,0,0,0,0,57,98.3,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2023-10-08,BAL,@,PIT,"L, 10-17",*,11,5,73,14.6,0,45.5,6.6,0,0,0,,0,0,0,0,0,0,69,98.6,0,0.0,0,0.0
5,6.0,6.0,6.0,6.0,2023-10-15,BAL,@,TEN,"W, 24-16",*,8,6,50,8.3,1,75.0,6.3,1,1,0,1.0,0,0,0,0,0,0,63,88.7,0,0.0,1,3.2
6,7.0,7.0,7.0,7.0,2023-10-22,BAL,,DET,"W, 38-6",*,6,4,75,18.8,0,66.7,12.5,0,0,0,,0,0,0,0,0,0,43,71.7,0,0.0,0,0.0
7,8.0,8.0,8.0,8.0,2023-10-29,BAL,@,ARI,"W, 31-24",*,7,5,19,3.8,0,71.4,2.7,0,0,0,,0,0,0,0,0,0,49,75.4,0,0.0,3,10.7
8,9.0,9.0,9.0,9.0,2023-11-05,BAL,,SEA,"W, 37-3",*,1,1,11,11.0,0,100.0,11.0,0,0,0,,0,0,0,0,0,0,52,68.4,0,0.0,0,0.0
9,10.0,10.0,10.0,10.0,2023-11-12,BAL,,CLE,"L, 31-33",*,6,5,73,14.6,0,83.3,12.2,0,0,0,,0,0,0,0,0,0,47,87.0,0,0.0,0,0.0
10,11.0,11.0,11.0,11.0,2023-11-16,BAL,,CIN,"W, 34-20",*,4,3,43,14.3,0,75.0,10.8,1,7,0,7.0,0,0,0,0,0,0,65,98.5,0,0.0,1,3.1
11,12.0,12.0,12.0,12.0,2023-11-26,BAL,@,LAC,"W, 20-10",*,8,5,25,5.0,1,62.5,3.1,1,37,1,37.0,0,0,0,0,0,0,67,94.4,0,0.0,0,0.0
12,13.0,13.0,13.0,14.0,2023-12-10,BAL,,LAR,"W, 37-31 (OT)",*,10,6,60,10.0,1,60.0,6.0,0,0,0,,0,0,0,0,0,0,70,97.2,0,0.0,0,0.0
13,14.0,14.0,14.0,15.0,2023-12-17,BAL,@,JAX,"W, 23-7",*,2,1,7,7.0,0,50.0,3.5,0,0,0,,0,0,0,0,0,0,59,84.3,0,0.0,0,0.0
14,15.0,15.0,15.0,16.0,2023-12-25,BAL,@,SFO,"W, 33-19",*,13,9,72,8.0,1,69.2,5.5,0,0,0,,0,0,0,0,0,0,53,77.9,0,0.0,1,3.7
15,16.0,16.0,16.0,17.0,2023-12-31,BAL,,MIA,"W, 56-19",*,3,3,106,35.3,1,100.0,35.3,0,0,0,,0,0,0,0,0,0,32,56.1,0,0.0,0,0.0
16,16.0,,17.0,18.0,2024-01-06,BAL,,PIT,"L, 10-17",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,,,,,,,,,13-3,,108,77,858,11.1,5,71.3,7.9,8,56,1,7.0,0,0,0,0,0,0,905,84.7,0,0.0,7,1.6
