,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,14.0,1.0,1.0,2019-09-08,NWE,,PIT,"W, 33-3",*,15,14,0,0.9,0,0,0,,0,,,0,0,0,0,0,0,23,32.9,0,0.0,0,0.0
1,2.0,15.0,2.0,2.0,2019-09-15,NWE,@,MIA,"W, 43-0",*,21,83,1,4.0,0,0,0,,0,,,1,1,0,0,0,0,34,47.9,0,0.0,0,0.0
2,3.0,16.0,3.0,3.0,2019-09-22,NWE,,NYJ,"W, 30-14",,9,11,1,1.2,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,17,22.4,0,0.0,3,9.1
3,4.0,17.0,4.0,4.0,2019-09-29,NWE,@,BUF,"W, 16-10",*,17,63,0,3.7,0,0,0,,0,,,0,0,0,0,0,0,28,44.4,0,0.0,0,0.0
4,5.0,18.0,5.0,5.0,2019-10-06,NWE,@,WAS,"W, 33-7",*,16,91,1,5.7,3,3,32,10.7,0,100.0,10.7,0,0,0,0,0,0,38,49.4,0,0.0,0,0.0
5,6.0,19.0,6.0,6.0,2019-10-10,NWE,,NYG,"W, 35-14",*,22,86,0,3.9,3,2,27,13.5,0,66.7,9.0,0,0,0,0,0,0,41,50.6,0,0.0,0,0.0
6,7.0,20.0,7.0,7.0,2019-10-21,NWE,@,NYJ,"W, 33-0",*,19,42,3,2.2,2,1,-8,-8.0,0,50.0,-4.0,0,0,0,0,0,0,31,37.8,0,0.0,0,0.0
7,8.0,21.0,8.0,8.0,2019-10-27,NWE,,CLE,"W, 27-13",*,21,74,0,3.5,0,0,0,,0,,,0,0,0,0,0,0,28,40.6,0,0.0,0,0.0
8,9.0,22.0,9.0,9.0,2019-11-03,NWE,@,BAL,"L, 20-37",,4,18,0,4.5,2,1,12,12.0,0,50.0,6.0,0,0,0,0,0,0,15,22.4,0,0.0,2,6.9
9,10.0,23.0,10.0,11.0,2019-11-17,NWE,@,PHI,"W, 17-10",*,10,33,0,3.3,4,2,11,5.5,0,50.0,2.8,0,0,0,0,0,0,22,29.7,0,0.0,0,0.0
10,11.0,24.0,11.0,12.0,2019-11-24,NWE,,DAL,"W, 13-9",*,20,85,0,4.3,0,0,0,,0,,,0,0,0,0,0,0,35,51.5,0,0.0,0,0.0
11,12.0,25.0,12.0,13.0,2019-12-01,NWE,@,HOU,"L, 22-28",*,10,45,0,4.5,0,0,0,,0,,,0,0,0,0,0,0,15,17.4,0,0.0,2,7.7
12,13.0,26.0,13.0,14.0,2019-12-08,NWE,,KAN,"L, 16-23",*,5,8,0,1.6,1,1,1,1.0,0,100.0,1.0,0,0,0,0,0,0,9,13.6,0,0.0,1,3.8
13,14.0,27.0,14.0,15.0,2019-12-15,NWE,@,CIN,"W, 34-13",*,19,89,0,4.7,2,1,14,14.0,0,50.0,7.0,1,0,0,1,0,0,27,41.5,0,0.0,0,0.0
14,15.0,28.0,15.0,16.0,2019-12-21,NWE,,BUF,"W, 24-17",*,21,96,0,4.6,2,1,5,5.0,0,50.0,2.5,0,0,0,0,0,0,31,42.5,0,0.0,1,4.0
15,16.0,29.0,16.0,17.0,2019-12-29,NWE,,MIA,"L, 24-27",*,18,74,1,4.1,0,0,0,,0,,,0,0,0,0,0,0,26,42.6,0,0.0,6,20.7
16,,,,,,,,,12-4,,247,912,7,3.7,20,12,94,7.8,0,60.0,4.7,2,1,0,1,0,0,420,36.6,0,0.0,15,3.4
