,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Ret,Yds.2,KRTD,Y/Ret,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,39.0,1.0,1.0,2021-09-12,LAR,,CHI,"W, 34-14",,1,2,0,2.0,0,0,0,,0,,,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.8,0,0.0,0,0.0
1,2.0,40.0,2.0,2.0,2021-09-19,LAR,@,IND,"W, 27-24",,10,46,0,4.6,0,0,0,,0,,,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16,27.1,0,0.0,0,0.0
2,3.0,41.0,3.0,3.0,2021-09-26,LAR,,TAM,"W, 34-24",*,20,67,0,3.4,4,3,12,4.0,0,75.0,3.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,48,73.8,0,0.0,0,0.0
3,4.0,42.0,4.0,4.0,2021-10-03,LAR,,ARI,"L, 20-37",,3,11,0,3.7,0,0,0,,0,,,0,0,0,,0.0,0,0,0,0,0,0,1,1,0,0,0,0,7,10.3,0,0.0,6,21.4
4,5.0,43.0,5.0,5.0,2021-10-07,LAR,@,SEA,"W, 26-17",,11,37,1,3.4,1,1,8,8.0,0,100.0,8.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23,34.3,0,0.0,0,0.0
5,6.0,44.0,6.0,6.0,2021-10-17,LAR,@,NYG,"W, 38-11",,9,42,0,4.7,0,0,0,,0,,,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,12,18.2,0,0.0,0,0.0
6,7.0,45.0,7.0,7.0,2021-10-24,LAR,,DET,"W, 28-19",,2,4,0,2.0,0,0,0,,0,,,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8,12.3,0,0.0,0,0.0
7,8.0,46.0,8.0,8.0,2021-10-31,LAR,@,HOU,"W, 38-22",,9,42,0,4.7,2,2,14,7.0,0,100.0,7.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,29.9,0,0.0,0,0.0
8,9.0,47.0,9.0,9.0,2021-11-07,LAR,,TEN,"L, 16-28",,7,20,0,2.9,3,2,6,3.0,1,66.7,2.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,31,39.7,0,0.0,0,0.0
9,10.0,48.0,10.0,10.0,2021-11-15,LAR,@,SFO,"L, 10-31",,4,20,0,5.0,2,2,11,5.5,0,100.0,5.5,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14,25.5,0,0.0,6,26.1
10,11.0,49.0,11.0,12.0,2021-11-28,LAR,@,GNB,"L, 28-36",,3,14,0,4.7,1,1,11,11.0,0,100.0,11.0,4,90,0,22.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,12,19.4,0,0.0,8,22.2
11,12.0,50.0,12.0,13.0,2021-12-05,LAR,,JAX,"W, 37-7",*,24,121,1,5.0,4,3,8,2.7,0,75.0,2.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,66,97.1,0,0.0,0,0.0
12,13.0,51.0,13.0,14.0,2021-12-13,LAR,@,ARI,"W, 30-23",*,20,79,0,4.0,1,0,0,,0,0.0,0.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,58,100.0,0,0.0,0,0.0
13,14.0,52.0,14.0,15.0,2021-12-21,LAR,,SEA,"W, 20-10",*,18,92,0,5.1,2,2,23,11.5,0,100.0,11.5,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,48,72.7,0,0.0,0,0.0
14,15.0,53.0,15.0,16.0,2021-12-26,LAR,@,MIN,"W, 30-23",*,27,131,1,4.9,4,1,4,4.0,0,25.0,1.0,0,0,0,,0.0,1,1,0,0,0,0,0,0,0,0,0,0,63,90.0,0,0.0,1,3.2
15,16.0,54.0,16.0,17.0,2022-01-02,LAR,@,BAL,"W, 20-19",*,19,74,1,3.9,5,3,25,8.3,0,60.0,5.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,57,98.3,0,0.0,0,0.0
16,17.0,55.0,17.0,18.0,2022-01-09,LAR,,SFO,"L, 24-27 (OT)",*,21,43,0,2.0,4,1,6,6.0,0,25.0,1.5,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,52,80.0,0,0.0,0,0.0
17,,,,,,,,,12-5,,208,845,4,4.1,33,21,128,6.1,1,63.6,3.9,4,90,0,22.5,0.0,1,1,0,0,0,0,1,1,0,0,0,0,538,49.4,0,0.0,21,4.5
