,Season,Age,Team,Lg,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds.1,Y/R,TD.1,1D.1,Succ%.1,Lng.1,R/G,Y/G.1,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
0,2018,23,NWE,NFL,RB,3.0,2.0,71.0,336.0,6.0,19.0,50.7,40.0,4.7,112.0,23.7,3.0,1.0,9.0,9.0,0.0,0.0,33.3,9.0,0.3,3.0,33.3,3.0,72.0,4.8,345.0,6.0,0.0,
1,2019,24,NWE,NFL,RB,1.0,0.0,14.0,61.0,0.0,3.0,35.7,25.0,4.4,61.0,14.0,2.0,2.0,9.0,4.5,0.0,0.0,50.0,7.0,2.0,9.0,100.0,4.5,16.0,4.4,70.0,0.0,0.0,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2021,26,LAR,NFL,RB,4.0,1.0,26.0,80.0,0.0,3.0,23.1,35.0,3.1,20.0,6.5,4.0,3.0,-8.0,-2.7,0.0,0.0,0.0,-4.0,0.8,-2.0,75.0,-2.0,29.0,2.5,72.0,0.0,0.0,
4,3 Yrs,3 Yrs,3 Yrs,3 Yrs,,8.0,3.0,111.0,477.0,6.0,25.0,42.3,40.0,4.3,59.6,13.9,9.0,6.0,10.0,1.7,0.0,0.0,22.2,9.0,0.8,1.3,66.7,1.1,117.0,4.2,487.0,6.0,0.0,
5,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17.0,6.0,236.0,1014.0,13.0,53.0,42.3,40.0,4.3,59.6,13.9,19.0,13.0,21.0,1.7,0.0,0.0,22.2,9.0,0.8,1.3,66.7,1.1,249.0,4.2,1035.0,13.0,0.0,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,NWE (2 Yrs),NWE (2 Yrs),NWE (2 Yrs),NWE (2 Yrs),,4.0,2.0,85.0,397.0,6.0,22.0,48.2,40.0,4.7,99.3,21.3,5.0,3.0,18.0,6.0,0.0,0.0,40.0,9.0,0.8,4.5,60.0,3.6,88.0,4.7,415.0,6.0,0.0,
8,LAR (1 Yr),LAR (1 Yr),LAR (1 Yr),LAR (1 Yr),,4.0,1.0,26.0,80.0,0.0,3.0,23.1,35.0,3.1,20.0,6.5,4.0,3.0,-8.0,-2.7,0.0,0.0,0.0,-4.0,0.8,-2.0,75.0,-2.0,29.0,2.5,72.0,0.0,0.0,
