,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,1.0,1.0,2023-09-07,DET,@,KAN,"W, 21-20",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1,,,2.0,2.0,2023-09-17,DET,,SEA,"L, 31-37 (OT)",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,,,3.0,3.0,2023-09-24,DET,,ATL,"W, 20-6",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,,,4.0,4.0,2023-09-28,DET,@,GNB,"W, 34-20",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,1.0,7.0,5.0,5.0,2023-10-08,DET,,CAR,"W, 42-24",,3,2,2,1.0,0,66.7,0.7,0,0,0,,0,0,0,0,0,0,28,46.7,0,0.0,2,7.4
5,2.0,8.0,6.0,6.0,2023-10-15,DET,@,TAM,"W, 20-6",,3,2,53,26.5,1,66.7,17.7,0,0,0,,0,0,0,0,0,0,16,22.9,0,0.0,0,0.0
6,3.0,9.0,7.0,7.0,2023-10-22,DET,@,BAL,"L, 6-38",*,6,0,0,,0,0.0,0.0,0,0,0,,0,0,0,0,0,0,33,44.0,0,0.0,0,0.0
7,4.0,10.0,8.0,8.0,2023-10-30,DET,,LVR,"W, 26-14",*,3,2,16,8.0,0,66.7,5.3,0,0,0,,0,0,0,0,0,0,34,39.5,0,0.0,0,0.0
8,5.0,11.0,9.0,10.0,2023-11-12,DET,@,LAC,"W, 41-38",*,2,2,18,9.0,0,100.0,9.0,0,0,0,,0,0,0,0,0,0,34,51.5,0,0.0,0,0.0
9,6.0,12.0,10.0,11.0,2023-11-19,DET,,CHI,"W, 31-26",*,3,2,44,22.0,1,66.7,14.7,0,0,0,,0,0,0,0,0,0,40,64.5,0,0.0,0,0.0
10,7.0,13.0,11.0,12.0,2023-11-23,DET,,GNB,"L, 22-29",*,3,2,51,25.5,0,66.7,17.0,0,0,0,,0,0,0,0,0,0,53,63.1,0,0.0,0,0.0
11,8.0,14.0,12.0,13.0,2023-12-03,DET,@,NOR,"W, 33-28",*,1,1,11,11.0,0,100.0,11.0,1,19,1,19.0,0,0,0,0,0,0,33,56.9,0,0.0,0,0.0
12,9.0,15.0,13.0,14.0,2023-12-10,DET,@,CHI,"L, 13-28",*,2,0,0,,0,0.0,0.0,1,4,0,4.0,0,0,0,0,0,0,38,58.5,0,0.0,0,0.0
13,10.0,16.0,14.0,15.0,2023-12-16,DET,,DEN,"W, 42-17",*,7,4,47,11.8,0,57.1,6.7,0,0,0,,0,0,0,0,0,0,45,68.2,0,0.0,0,0.0
14,11.0,17.0,15.0,16.0,2023-12-24,DET,@,MIN,"W, 30-24",*,6,5,43,8.6,0,83.3,7.2,0,0,0,,1,0,0,0,0,0,46,58.2,0,0.0,0,0.0
15,12.0,18.0,16.0,17.0,2023-12-30,DET,@,DAL,"L, 19-20",*,3,2,69,34.5,0,66.7,23.0,1,6,0,6.0,0,0,0,0,0,0,44,63.8,0,0.0,0,0.0
16,12.0,,17.0,18.0,2024-01-07,DET,,MIN,"W, 30-20",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,,,,,,,,,8-4,,42,24,354,14.8,2,57.1,8.4,3,29,1,9.7,1,0,0,0,0,0,444,52.9,0,0.0,2,0.6
