,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2022,21,DET,NFL,WR,6,0,9,1,41,41.0,1,1,11.1,41,0.2,6.8,11.1,4.6,1,40,0,1,100.0,40,40.0,6.7,0.2,2,40.5,81,1,0,1.0,
1,2023,22,DET,NFL,WR,12,10,42,24,354,14.8,2,14,47.6,63,2.0,29.5,57.1,8.4,3,29,1,1,100.0,19,9.7,2.4,0.3,27,14.2,383,3,1,4.0,
2,2024,23,DET,NFL,WR,15,11,91,58,1001,17.3,7,41,52.7,82,3.9,66.7,63.7,11.0,11,61,1,5,63.6,15,5.5,4.1,0.7,69,15.4,1062,8,0,11.0,AP CPoY-19
3,2025,24,DET,NFL,WR,3,3,12,8,174,21.8,1,6,50.0,64,2.7,58.0,66.7,14.5,1,3,0,0,0.0,3,3.0,1.0,0.3,9,19.7,177,1,0,,
4,4 Yrs,4 Yrs,4 Yrs,4 Yrs,,36,24,154,91,1570,17.3,11,62,48.7,82,2.5,43.6,59.1,10.2,16,133,2,7,68.8,40,8.3,3.7,0.4,107,15.9,1703,13,1,16.0,
5,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,11,73,43,741,17.3,5,29,48.7,82,2.5,43.6,59.1,10.2,8,63,1,3,68.8,40,8.3,3.7,0.4,51,15.9,804,6,0,,
