,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,63.0,1.0,1.0,2020-09-14,TEN,@,DEN,"W, 16-14",*,31,116,0,3.7,3,3,15,5.0,0,100.0,5.0,0,0,0,0,0,0,61,75.3,0,0.0,0,0.0
1,2.0,64.0,2.0,2.0,2020-09-20,TEN,,JAX,"W, 33-30",*,25,84,0,3.4,2,0,0,,0,0.0,0.0,0,0,0,0,0,0,44,71.0,0,0.0,0,0.0
2,3.0,65.0,3.0,3.0,2020-09-27,TEN,@,MIN,"W, 31-30",*,26,119,2,4.6,3,2,11,5.5,0,66.7,3.7,0,0,0,0,0,0,56,74.7,0,0.0,0,0.0
3,4.0,66.0,4.0,5.0,2020-10-13,TEN,,BUF,"W, 42-16",*,19,57,2,3.0,2,1,6,6.0,0,50.0,3.0,0,0,0,0,0,0,34,51.5,0,0.0,0,0.0
4,5.0,67.0,5.0,6.0,2020-10-18,TEN,,HOU,"W, 42-36 (OT)",*,22,212,2,9.6,5,2,52,26.0,0,40.0,10.4,0,0,0,0,0,0,45,60.0,0,0.0,0,0.0
5,6.0,68.0,6.0,7.0,2020-10-25,TEN,,PIT,"L, 24-27",*,20,75,1,3.8,2,2,-3,-1.5,0,100.0,-1.5,0,0,0,0,0,0,42,73.7,0,0.0,0,0.0
6,7.0,69.0,7.0,8.0,2020-11-01,TEN,@,CIN,"L, 20-31",*,18,112,1,6.2,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,33,52.4,0,0.0,0,0.0
7,8.0,70.0,8.0,9.0,2020-11-08,TEN,,CHI,"W, 24-17",*,21,68,0,3.2,0,0,0,,0,,,0,0,0,0,0,0,29,52.7,0,0.0,0,0.0
8,9.0,71.0,9.0,10.0,2020-11-12,TEN,,IND,"L, 17-34",*,19,103,0,5.4,2,1,6,6.0,0,50.0,3.0,0,0,0,0,0,0,38,58.5,0,0.0,0,0.0
9,10.0,72.0,10.0,11.0,2020-11-22,TEN,@,BAL,"W, 30-24 (OT)",*,28,133,1,4.8,2,1,-1,-1.0,0,50.0,-0.5,0,0,0,1,0,0,55,78.6,0,0.0,0,0.0
10,11.0,73.0,11.0,12.0,2020-11-29,TEN,@,IND,"W, 45-26",*,27,178,3,6.6,4,2,7,3.5,0,50.0,1.8,0,0,0,0,0,0,46,63.9,0,0.0,0,0.0
11,12.0,74.0,12.0,13.0,2020-12-06,TEN,,CLE,"L, 35-41",*,15,60,0,4.0,1,1,9,9.0,0,100.0,9.0,1,1,0,0,0,0,40,54.8,0,0.0,0,0.0
12,13.0,75.0,13.0,14.0,2020-12-13,TEN,@,JAX,"W, 31-10",*,26,215,2,8.3,2,2,7,3.5,0,100.0,3.5,0,0,0,0,0,0,42,63.6,0,0.0,0,0.0
13,14.0,76.0,14.0,15.0,2020-12-20,TEN,,DET,"W, 46-25",*,24,147,1,6.1,2,2,5,2.5,0,100.0,2.5,0,0,0,0,0,0,43,63.2,0,0.0,0,0.0
14,15.0,77.0,15.0,16.0,2020-12-27,TEN,@,GNB,"L, 14-40",*,23,98,0,4.3,0,0,0,,0,,,0,0,0,0,0,0,39,70.9,0,0.0,0,0.0
15,16.0,78.0,16.0,17.0,2021-01-03,TEN,@,HOU,"W, 41-38",*,34,250,2,7.4,0,0,0,,0,,,2,1,0,0,0,0,58,81.7,0,0.0,0,0.0
16,,,,,,,,,11-5,,378,2027,17,5.4,31,19,114,6.0,0,61.3,3.7,3,2,0,1,0,0,705,65.6,0,0.0,0,0.0
