,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,16.0,1.0,1.0,2017-09-10,TEN,,OAK,"L, 16-26",,6,25,0,4.2,0,0,0,,0,,,0,0,0,0,0,0,18,28.1,0,0.0,0,0.0
1,2.0,17.0,2.0,2.0,2017-09-17,TEN,@,JAX,"W, 37-16",,14,92,1,6.6,0,0,0,,0,,,0,0,0,0,0,0,30,44.1,0,0.0,0,0.0
2,3.0,18.0,3.0,3.0,2017-09-24,TEN,,SEA,"W, 33-27",,13,54,0,4.2,1,1,10,10.0,0,100.0,10.0,0,0,0,0,0,0,30,41.1,0,0.0,0,0.0
3,4.0,19.0,4.0,4.0,2017-10-01,TEN,@,HOU,"L, 14-57",,6,7,0,1.2,0,0,0,,0,,,0,0,0,0,0,0,18,43.9,0,0.0,0,0.0
4,5.0,20.0,5.0,5.0,2017-10-08,TEN,@,MIA,"L, 10-16",,4,9,0,2.3,0,0,0,,0,,,0,0,0,0,0,0,11,18.6,0,0.0,0,0.0
5,6.0,21.0,6.0,6.0,2017-10-16,TEN,,IND,"W, 36-22",,19,131,1,6.9,1,1,14,14.0,0,100.0,14.0,0,0,0,0,0,0,39,55.7,0,0.0,0,0.0
6,7.0,22.0,7.0,7.0,2017-10-22,TEN,@,CLE,"W, 12-9 (OT)",,13,13,0,1.0,3,2,11,5.5,0,66.7,3.7,0,0,0,0,0,0,30,41.7,0,0.0,0,0.0
7,8.0,23.0,8.0,9.0,2017-11-05,TEN,,BAL,"W, 23-20",,8,26,1,3.3,2,2,10,5.0,0,100.0,5.0,0,0,0,0,0,0,19,36.5,0,0.0,0,0.0
8,9.0,24.0,9.0,10.0,2017-11-12,TEN,,CIN,"W, 24-20",,11,52,0,4.7,3,0,0,,0,0.0,0.0,0,0,0,0,0,0,28,31.1,0,0.0,0,0.0
9,10.0,25.0,10.0,11.0,2017-11-16,TEN,@,PIT,"L, 17-40",,7,32,0,4.6,0,0,0,,0,,,0,0,0,0,0,0,16,24.6,0,0.0,0,0.0
10,11.0,26.0,11.0,12.0,2017-11-26,TEN,@,IND,"W, 20-16",,13,79,0,6.1,2,1,10,10.0,0,50.0,5.0,0,0,0,0,0,0,32,55.2,0,0.0,0,0.0
11,12.0,27.0,12.0,13.0,2017-12-03,TEN,,HOU,"W, 24-13",,11,109,1,9.9,0,0,0,,0,,,1,0,0,0,0,0,24,44.4,0,0.0,0,0.0
12,13.0,28.0,13.0,14.0,2017-12-10,TEN,@,ARI,"L, 7-12",*,8,20,1,2.5,0,0,0,,0,,,0,0,0,0,0,0,13,21.7,0,0.0,0,0.0
13,14.0,29.0,14.0,15.0,2017-12-17,TEN,@,SFO,"L, 23-25",,7,19,0,2.7,2,2,9,4.5,0,100.0,4.5,0,0,0,0,0,0,15,23.8,0,0.0,0,0.0
14,15.0,30.0,15.0,16.0,2017-12-24,TEN,,LAR,"L, 23-27",,8,25,0,3.1,1,1,6,6.0,0,100.0,6.0,0,0,0,0,0,0,22,32.4,0,0.0,0,0.0
15,16.0,31.0,16.0,17.0,2017-12-31,TEN,,JAX,"W, 15-10",*,28,51,0,1.8,2,1,66,66.0,1,50.0,33.0,0,0,0,0,0,0,63,96.9,0,0.0,0,0.0
16,,,,,,,,,9-7,,176,744,5,4.2,17,11,136,12.4,1,64.7,8.0,1,0,0,0,0,0,408,39.9,0,0.0,0,0.0
