,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Cmp,Att.1,Cmp%,Yds.2,TD.2,Int,Y/A.1,AY/A,Rate,Sk,Yds.3,Fmb,FL,FF,FR,Yds.4,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,137.0,1.0,1.0,2025-09-07,BAL,@,BUF,"L, 40-41",*,18,169,2,9.4,1,1,13,13.0,0,100.0,13.0,0,0,,0,0,0,,,,0,0,1,1,0,0,0,0,29,56.9,0,0.0,0,0.0
1,2.0,138.0,2.0,2.0,2025-09-14,BAL,,CLE,"W, 41-17",*,11,23,0,2.1,0,0,0,,0,,,0,0,,0,0,0,,,,0,0,1,0,0,0,0,0,34,60.7,0,0.0,0,0.0
2,3.0,139.0,3.0,3.0,2025-09-22,BAL,,DET,"L, 30-38",*,12,50,1,4.2,1,1,7,7.0,0,100.0,7.0,0,1,0.0,0,0,0,0.0,0.0,39.6,0,0,1,1,0,0,0,0,28,49.1,0,0.0,0,0.0
3,,,,,,,,,1-2,,41,242,3,5.9,2,2,20,10.0,0,100.0,10.0,0,1,0.0,0,0,0,0.0,0.0,39.6,0,0,3,2,0,0,0,0,91,55.5,0,0.0,0,0.0
