,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,62.0,1.0,1.0,2024-09-08,PIT,@,ATL,"W, 18-10",*,2,1,1,1.0,0,50.0,0.5,49,72.1,0,0.0,0,0.0
1,2.0,63.0,2.0,2.0,2024-09-15,PIT,@,DEN,"W, 13-6",*,3,2,14,7.0,0,66.7,4.7,54,81.8,0,0.0,0,0.0
2,3.0,64.0,3.0,3.0,2024-09-22,PIT,,LAC,"W, 20-10",*,0,0,0,,0,,,11,16.2,0,0.0,0,0.0
3,4.0,65.0,4.0,4.0,2024-09-29,PIT,@,IND,"L, 24-27",,3,2,21,10.5,0,66.7,7.0,60,85.7,0,0.0,0,0.0
4,5.0,66.0,5.0,5.0,2024-10-06,PIT,,DAL,"L, 17-20",*,5,3,26,8.7,0,60.0,5.2,47,81.0,0,0.0,0,0.0
5,6.0,67.0,6.0,6.0,2024-10-13,PIT,@,LVR,"W, 32-13",*,0,0,0,,0,,,43,64.2,0,0.0,1,4.0
6,7.0,68.0,7.0,7.0,2024-10-20,PIT,,NYJ,"W, 37-15",*,3,2,15,7.5,1,66.7,5.0,42,61.8,0,0.0,0,0.0
7,8.0,69.0,8.0,8.0,2024-10-28,PIT,,NYG,"W, 26-18",*,5,4,62,15.5,0,80.0,12.4,53,80.3,0,0.0,0,0.0
8,9.0,70.0,9.0,10.0,2024-11-10,PIT,@,WAS,"W, 28-27",*,2,0,0,,0,0.0,0.0,55,70.5,0,0.0,0,0.0
9,10.0,71.0,10.0,11.0,2024-11-17,PIT,,BAL,"W, 18-16",*,1,0,0,,0,0.0,0.0,43,55.1,0,0.0,0,0.0
10,11.0,72.0,11.0,12.0,2024-11-21,PIT,@,CLE,"L, 19-24",*,2,2,39,19.5,0,100.0,19.5,18,26.1,0,0.0,0,0.0
11,12.0,73.0,12.0,13.0,2024-12-01,PIT,@,CIN,"W, 44-38",,3,1,43,43.0,0,33.3,14.3,43,62.3,0,0.0,1,3.0
12,13.0,74.0,13.0,14.0,2024-12-08,PIT,,CLE,"W, 27-14",,1,1,10,10.0,1,100.0,10.0,48,73.8,0,0.0,0,0.0
13,14.0,75.0,14.0,15.0,2024-12-15,PIT,@,PHI,"L, 13-27",*,2,1,0,0.0,0,50.0,0.0,35,81.4,0,0.0,0,0.0
14,15.0,76.0,15.0,16.0,2024-12-21,PIT,@,BAL,"L, 17-34",,3,2,27,13.5,0,66.7,9.0,47,78.3,0,0.0,0,0.0
15,16.0,77.0,16.0,17.0,2024-12-25,PIT,,KAN,"L, 10-29",,1,0,0,,0,0.0,0.0,32,42.7,0,0.0,0,0.0
16,17.0,78.0,17.0,18.0,2025-01-04,PIT,,CIN,"L, 17-19",*,4,3,18,6.0,0,75.0,4.5,41,67.2,0,0.0,0,0.0
17,,,,,,,,,10-7,,40,24,276,11.5,2,60.0,6.9,721,63.9,0,0.0,2,0.4
