,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,1.0,1.0,2022-09-08,LAR,,BUF,"L, 10-31",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
1,,,2.0,2.0,2022-09-18,LAR,,ATL,"W, 31-27",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,,,3.0,3.0,2022-09-25,LAR,@,ARI,"W, 20-12",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,,,4.0,4.0,2022-10-03,LAR,@,SFO,"L, 9-24",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,,,5.0,5.0,2022-10-09,LAR,,DAL,"L, 10-22",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,,,6.0,6.0,2022-10-16,LAR,,CAR,"W, 24-10",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,1.0,34.0,7.0,8.0,2022-10-30,LAR,,SFO,"L, 14-31",*,0,0,0,,0,,,31,53.4,0,0.0,0,0.0
7,2.0,35.0,8.0,9.0,2022-11-06,LAR,@,TAM,"L, 13-16",*,5,0,0,,0,0.0,0.0,20,35.1,0,0.0,0,0.0
8,3.0,36.0,9.0,10.0,2022-11-13,LAR,,ARI,"L, 17-27",,3,3,27,9.0,1,100.0,9.0,17,28.3,0,0.0,0,0.0
9,4.0,37.0,10.0,11.0,2022-11-20,LAR,@,NOR,"L, 20-27",*,5,3,41,13.7,0,60.0,8.2,47,73.4,0,0.0,0,0.0
10,5.0,38.0,11.0,12.0,2022-11-27,LAR,@,KAN,"L, 10-26",,6,3,29,9.7,1,50.0,4.8,47,87.0,0,0.0,0,0.0
11,6.0,39.0,12.0,13.0,2022-12-04,LAR,,SEA,"L, 23-27",*,4,2,39,19.5,0,50.0,9.8,64,100.0,0,0.0,0,0.0
12,7.0,40.0,13.0,14.0,2022-12-08,LAR,,LVR,"W, 17-16",*,4,2,44,22.0,1,50.0,11.0,62,96.9,0,0.0,0,0.0
13,8.0,41.0,14.0,15.0,2022-12-19,LAR,@,GNB,"L, 12-24",*,2,2,32,16.0,0,100.0,16.0,44,97.8,0,0.0,0,0.0
14,9.0,42.0,15.0,16.0,2022-12-25,LAR,,DEN,"W, 51-14",*,5,3,19,6.3,0,60.0,3.8,61,93.8,0,0.0,1,3.8
15,10.0,43.0,16.0,17.0,2023-01-01,LAR,@,LAC,"L, 10-31",*,3,3,77,25.7,0,100.0,25.7,46,93.9,0,0.0,0,0.0
16,11.0,44.0,17.0,18.0,2023-01-08,LAR,@,SEA,"L, 16-19 (OT)",*,7,3,61,20.3,0,42.9,8.7,59,96.7,0,0.0,0,0.0
17,,,,,,,,,2-9,,44,24,369,15.4,3,54.5,8.4,498,77.7,0,0.0,1,0.3
