,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2023,23,GNB,NFL,TE,17,8,40,31,355,11.5,2,18,67.5,43,1.8,20.9,77.5,8.9,0,0,0,0,,,,0.0,0.0,31,11.5,355,2,0,4.0,
1,2024,24,GNB,NFL,TE,17,17,70,50,707,14.1,7,30,58.6,67,2.9,41.6,71.4,10.1,3,6,0,3,100.0,2.0,2.0,0.4,0.2,53,13.5,713,7,1,7.0,
2,2025,25,GNB,NFL,TE,3,3,15,11,169,15.4,2,7,60.0,57,3.7,56.3,73.3,11.3,1,3,0,0,0.0,3.0,3.0,1.0,0.3,12,14.3,172,2,0,,
3,3 Yrs,3 Yrs,3 Yrs,3 Yrs,,37,28,125,92,1231,13.4,11,55,61.6,67,2.5,33.3,73.6,9.8,4,9,0,3,75.0,3.0,2.3,0.2,0.1,96,12.9,1240,11,1,11.0,
4,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,13,57,42,566,13.4,5,25,61.6,67,2.5,33.3,73.6,9.8,2,4,0,1,75.0,3.0,2.3,0.2,0.1,44,12.9,570,5,0,,
