,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,38.0,1.0,1.0,2020-09-14,PIT,@,NYG,"W, 26-16",*,6,9,0,1.5,4,2,8,4.0,0,50.0,2.0,0,0,0,1,0,0,15,23.4,0,0.0,0,0.0
1,2.0,39.0,2.0,2.0,2020-09-20,PIT,,DEN,"W, 26-21",*,16,106,1,6.6,2,2,15,7.5,0,100.0,7.5,0,0,0,0,0,0,50,76.9,0,0.0,0,0.0
2,3.0,40.0,3.0,3.0,2020-09-27,PIT,,HOU,"W, 28-21",*,18,109,1,6.1,5,4,40,10.0,0,80.0,8.0,0,0,0,0,0,0,53,66.3,0,0.0,0,0.0
3,4.0,41.0,4.0,5.0,2020-10-11,PIT,,PHI,"W, 38-29",,15,44,1,2.9,3,3,19,6.3,0,100.0,6.3,0,0,0,0,0,0,47,61.8,0,0.0,0,0.0
4,5.0,42.0,5.0,6.0,2020-10-18,PIT,,CLE,"W, 38-7",*,20,101,1,5.1,1,1,1,1.0,0,100.0,1.0,0,0,0,0,0,0,43,66.2,0,0.0,0,0.0
5,6.0,43.0,6.0,7.0,2020-10-25,PIT,@,TEN,"W, 27-24",*,20,82,0,4.1,5,3,29,9.7,0,60.0,5.8,1,0,0,1,0,0,66,83.5,0,0.0,0,0.0
6,7.0,44.0,7.0,8.0,2020-11-01,PIT,@,BAL,"W, 28-24",*,15,47,1,3.1,3,3,13,4.3,0,100.0,4.3,0,0,0,0,0,0,31,57.4,0,0.0,0,0.0
7,8.0,45.0,8.0,9.0,2020-11-08,PIT,@,DAL,"W, 24-19",*,9,22,0,2.4,2,2,-2,-1.0,0,100.0,-1.0,0,0,0,0,0,0,32,46.4,0,0.0,0,0.0
8,9.0,46.0,9.0,10.0,2020-11-15,PIT,,CIN,"W, 36-10",*,13,36,0,2.8,2,2,12,6.0,0,100.0,6.0,0,0,0,0,0,0,64,87.7,0,0.0,0,0.0
9,10.0,47.0,10.0,11.0,2020-11-22,PIT,@,JAX,"W, 27-3",*,13,89,0,6.8,3,3,10,3.3,0,100.0,3.3,0,0,0,0,0,0,52,69.3,0,0.0,0,0.0
10,10.0,,11.0,12.0,2020-12-02,PIT,,BAL,"W, 19-14",COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
11,10.0,,12.0,13.0,2020-12-07,PIT,,WAS,"L, 17-23",COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
12,11.0,48.0,13.0,14.0,2020-12-13,PIT,@,BUF,"L, 15-26",*,10,18,0,1.8,0,0,0,,0,,,1,0,0,0,0,0,23,40.4,0,0.0,0,0.0
13,11.0,,14.0,15.0,2020-12-21,PIT,@,CIN,"L, 17-27",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,12.0,49.0,15.0,16.0,2020-12-27,PIT,,IND,"W, 28-24",,5,21,1,4.2,5,5,45,9.0,0,100.0,9.0,0,0,0,0,0,0,42,61.8,0,0.0,0,0.0
15,13.0,50.0,16.0,17.0,2021-01-03,PIT,@,CLE,"L, 22-24",*,9,37,0,4.1,8,5,25,5.0,0,62.5,3.1,0,0,0,0,0,0,43,64.2,0,0.0,0,0.0
16,,,,,,,,,11-2,,169,721,6,4.3,43,35,215,6.1,0,81.4,5.0,2,0,0,2,0,0,561,62.9,0,0.0,0,0.0
