,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,79.0,1.0,1.0,2023-09-10,ARI,@,WAS,"L, 16-20",*,14,62,0,4.4,5,5,8,1.6,0,100.0,1.6,0,0,0,0,0,0,52,83.9,0,0.0,0,0.0
1,2.0,80.0,2.0,2.0,2023-09-17,ARI,,NYG,"L, 28-31",*,23,106,1,4.6,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,47,72.3,0,0.0,0,0.0
2,3.0,81.0,3.0,3.0,2023-09-24,ARI,,DAL,"W, 28-16",*,14,98,1,7.0,2,2,18,9.0,0,100.0,9.0,0,0,0,0,0,0,39,63.9,0,0.0,0,0.0
3,4.0,82.0,4.0,4.0,2023-10-01,ARI,@,SFO,"L, 16-35",*,11,52,0,4.7,2,1,4,4.0,0,50.0,2.0,0,0,0,0,0,0,44,62.0,0,0.0,0,0.0
4,5.0,83.0,5.0,5.0,2023-10-08,ARI,,CIN,"L, 20-34",*,6,46,0,7.7,0,0,0,,0,,,0,0,0,0,0,0,12,21.1,0,0.0,0,0.0
5,5.0,,6.0,6.0,2023-10-15,ARI,@,LAR,"L, 9-26",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,5.0,,7.0,7.0,2023-10-22,ARI,@,SEA,"L, 10-20",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,5.0,,8.0,8.0,2023-10-29,ARI,,BAL,"L, 24-31",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,5.0,,9.0,9.0,2023-11-05,ARI,@,CLE,"L, 0-27",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,6.0,84.0,10.0,10.0,2023-11-12,ARI,,ATL,"W, 25-23",*,16,73,0,4.6,0,0,0,,0,,,0,0,0,0,0,0,41,63.1,0,0.0,0,0.0
10,7.0,85.0,11.0,11.0,2023-11-19,ARI,@,HOU,"L, 16-21",*,14,62,0,4.4,3,2,1,0.5,0,66.7,0.3,0,0,0,1,0,0,42,68.9,0,0.0,0,0.0
11,8.0,86.0,12.0,12.0,2023-11-26,ARI,,LAR,"L, 14-37",*,6,27,0,4.5,5,4,5,1.3,0,80.0,1.0,0,0,0,0,0,0,30,42.3,0,0.0,0,0.0
12,9.0,87.0,13.0,13.0,2023-12-03,ARI,@,PIT,"W, 24-10",*,25,105,2,4.2,2,0,0,,0,0.0,0.0,0,0,0,1,0,0,52,76.5,0,0.0,0,0.0
13,10.0,88.0,14.0,15.0,2023-12-17,ARI,,SFO,"L, 29-45",*,14,86,1,6.1,3,3,3,1.0,0,100.0,1.0,0,0,0,0,0,0,36,48.6,0,0.0,0,0.0
14,11.0,89.0,15.0,16.0,2023-12-24,ARI,@,CHI,"L, 16-27",*,12,45,0,3.8,5,5,67,13.4,1,100.0,13.4,0,0,0,0,0,0,36,59.0,0,0.0,0,0.0
15,12.0,90.0,16.0,17.0,2023-12-31,ARI,@,PHI,"W, 35-31",*,26,128,1,4.9,1,1,5,5.0,1,100.0,5.0,0,0,0,0,0,0,50,65.8,0,0.0,0,0.0
16,13.0,91.0,17.0,18.0,2024-01-07,ARI,,SEA,"L, 20-21",*,27,150,1,5.6,4,4,54,13.5,0,100.0,13.5,0,0,0,0,0,0,52,74.3,0,0.0,0,0.0
17,,,,,,,,,4-9,,208,1040,7,5.0,33,27,165,6.1,2,81.8,5.0,0,0,0,2,0,0,533,61.8,0,0.0,0,0.0
