,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,18.0,1.0,1.0,2023-09-10,TAM,@,MIN,"W, 20-17",*,17,39,0,2.3,2,2,10,5.0,0,100.0,5.0,0,0,0,0,0,0,54,79.4,0,0.0,0,0.0
1,2.0,19.0,2.0,2.0,2023-09-17,TAM,,CHI,"W, 27-17",*,17,73,1,4.3,5,5,30,6.0,0,100.0,6.0,0,0,0,0,0,0,51,71.8,0,0.0,0,0.0
2,3.0,20.0,3.0,3.0,2023-09-25,TAM,,PHI,"L, 11-25",*,14,38,0,2.7,3,3,24,8.0,0,100.0,8.0,1,1,0,0,0,0,43,91.5,0,0.0,0,0.0
3,4.0,21.0,4.0,4.0,2023-10-01,TAM,@,NOR,"W, 26-9",*,15,56,0,3.7,3,3,22,7.3,0,100.0,7.3,0,0,0,0,0,0,50,70.4,0,0.0,0,0.0
4,5.0,22.0,5.0,6.0,2023-10-15,TAM,,DET,"L, 6-20",*,7,26,0,3.7,4,3,12,4.0,0,75.0,3.0,0,0,0,0,0,0,44,78.6,0,0.0,0,0.0
5,6.0,23.0,6.0,7.0,2023-10-22,TAM,,ATL,"L, 13-16",*,13,34,0,2.6,6,6,65,10.8,0,100.0,10.8,0,0,0,0,0,0,55,75.3,0,0.0,0,0.0
6,7.0,24.0,7.0,8.0,2023-10-26,TAM,@,BUF,"L, 18-24",*,9,39,0,4.3,7,7,70,10.0,0,100.0,10.0,0,0,0,0,0,0,56,82.4,0,0.0,0,0.0
7,8.0,25.0,8.0,9.0,2023-11-05,TAM,@,HOU,"L, 37-39",*,20,73,2,3.7,4,4,46,11.5,0,100.0,11.5,0,0,0,0,0,0,53,80.3,0,0.0,0,0.0
8,9.0,26.0,9.0,10.0,2023-11-12,TAM,,TEN,"W, 20-6",*,20,51,0,2.6,3,2,47,23.5,1,66.7,15.7,0,0,0,0,0,0,46,70.8,0,0.0,0,0.0
9,10.0,27.0,10.0,11.0,2023-11-19,TAM,@,SFO,"L, 14-27",*,9,30,1,3.3,7,6,28,4.7,0,85.7,4.0,0,0,0,0,0,0,57,80.3,0,0.0,0,0.0
10,11.0,28.0,11.0,12.0,2023-11-26,TAM,@,IND,"L, 20-27",*,15,100,0,6.7,2,2,10,5.0,0,100.0,5.0,0,0,0,1,0,0,52,86.7,0,0.0,0,0.0
11,12.0,29.0,12.0,13.0,2023-12-03,TAM,,CAR,"W, 21-18",*,20,84,1,4.2,5,3,22,7.3,0,60.0,4.4,0,0,0,0,0,0,54,87.1,0,0.0,0,0.0
12,13.0,30.0,13.0,14.0,2023-12-10,TAM,@,ATL,"W, 29-25",*,25,102,0,4.1,2,2,33,16.5,1,100.0,16.5,1,0,0,2,3,0,57,83.8,0,0.0,0,0.0
13,14.0,31.0,14.0,15.0,2023-12-17,TAM,@,GNB,"W, 34-20",*,21,89,0,4.2,2,2,50,25.0,1,100.0,25.0,0,0,0,0,0,0,50,80.6,0,0.0,0,0.0
14,15.0,32.0,15.0,16.0,2023-12-24,TAM,,JAX,"W, 30-12",*,20,39,1,2.0,7,6,38,6.3,0,85.7,5.4,0,0,0,0,0,0,50,67.6,0,0.0,0,0.0
15,16.0,33.0,16.0,17.0,2023-12-31,TAM,,NOR,"L, 13-23",*,11,42,0,3.8,4,4,24,6.0,0,100.0,6.0,1,1,0,0,0,0,41,73.2,0,0.0,0,0.0
16,17.0,34.0,17.0,18.0,2024-01-07,TAM,@,CAR,"W, 9-0",*,19,75,0,3.9,4,4,18,4.5,0,100.0,4.5,0,0,0,0,0,0,48,73.8,0,0.0,0,0.0
17,,,,,,,,,9-8,,272,990,6,3.6,70,64,549,8.6,3,91.4,7.8,3,2,0,3,3,0,861,78.1,0,0.0,0,0.0
