,Season,Age,Team,Lg,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds.1,Y/R,TD.1,1D.1,Succ%.1,Lng.1,R/G,Y/G.1,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2024,25,NYG,NFL,RB,17,12,192,839,5,39,44.3,45,4.4,49.4,11.3,53,38,284,7.5,1,13,47.2,19,2.2,16.7,71.7,5.4,230,4.9,1123,6,5,6.0,
1,2025,26,NYG,NFL,RB,3,2,22,68,0,6,50.0,10,3.1,22.7,7.3,13,8,54,6.8,0,1,30.8,14,2.7,18.0,61.5,4.2,30,4.1,122,0,0,,
2,2 Yrs,2 Yrs,2 Yrs,2 Yrs,,20,14,214,907,5,45,44.9,45,4.2,45.4,10.7,66,46,338,7.3,1,14,43.9,19,2.3,16.9,69.7,5.1,260,4.8,1245,6,5,6.0,
3,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,12,182,771,4,38,44.9,45,4.2,45.4,10.7,56,39,287,7.3,1,12,43.9,19,2.3,16.9,69.7,5.1,221,4.8,1058,5,4,,
