,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,32.0,1.0,1.0,2016-09-11,OAK,@,NOR,"W, 35-34",*,14,59,1,4.2,2,1,13,13.0,0,50.0,6.5,0,0,0,0,0,0,45,61.6,0,0.0,0,0.0
1,2.0,33.0,2.0,2.0,2016-09-18,OAK,,ATL,"L, 28-35",*,8,57,1,7.1,6,6,44,7.3,0,100.0,7.3,0,0,0,0,0,0,36,48.0,0,0.0,0,0.0
2,3.0,34.0,3.0,3.0,2016-09-25,OAK,@,TEN,"W, 17-10",*,10,37,1,3.7,1,1,1,1.0,0,100.0,1.0,0,0,0,0,0,0,31,47.7,0,0.0,0,0.0
3,4.0,35.0,4.0,4.0,2016-10-02,OAK,@,BAL,"W, 28-27",*,8,19,0,2.4,2,2,5,2.5,0,100.0,2.5,0,0,0,0,0,0,34,56.7,0,0.0,0,0.0
4,4.0,,5.0,5.0,2016-10-09,OAK,,SDG,"W, 34-31",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,4.0,,6.0,6.0,2016-10-16,OAK,,KAN,"L, 10-26",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,5.0,36.0,7.0,7.0,2016-10-23,OAK,@,JAX,"W, 33-16",,18,59,2,3.3,5,2,4,2.0,0,40.0,0.8,0,0,0,0,0,0,42,58.3,0,0.0,0,0.0
7,6.0,37.0,8.0,8.0,2016-10-30,OAK,@,TAM,"W, 30-24 (OT)",*,11,48,0,4.4,7,5,23,4.6,0,71.4,3.3,0,0,0,0,0,0,36,38.3,0,0.0,0,0.0
8,7.0,38.0,9.0,9.0,2016-11-06,OAK,,DEN,"W, 30-20",*,20,114,3,5.7,1,1,13,13.0,0,100.0,13.0,0,0,0,0,0,0,43,48.9,0,0.0,0,0.0
9,8.0,39.0,10.0,11.0,2016-11-21,OAK,,HOU,"W, 27-20",,12,33,0,2.8,5,5,59,11.8,0,100.0,11.8,0,0,0,0,0,0,29,54.7,0,0.0,0,0.0
10,9.0,40.0,11.0,12.0,2016-11-27,OAK,,CAR,"W, 35-32",*,19,45,1,2.4,4,3,43,14.3,0,75.0,10.8,0,0,0,0,0,0,49,66.2,0,0.0,0,0.0
11,10.0,41.0,12.0,13.0,2016-12-04,OAK,,BUF,"W, 38-24",*,20,82,2,4.1,5,3,23,7.7,0,60.0,4.6,0,0,0,0,0,0,50,70.4,0,0.0,0,0.0
12,11.0,42.0,13.0,14.0,2016-12-08,OAK,@,KAN,"L, 13-21",*,22,103,1,4.7,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,52,69.3,0,0.0,0,0.0
13,12.0,43.0,14.0,15.0,2016-12-18,OAK,@,SDG,"W, 19-16",*,13,81,0,6.2,1,1,11,11.0,0,100.0,11.0,2,1,0,0,0,0,31,50.0,0,0.0,0,0.0
14,13.0,44.0,15.0,16.0,2016-12-24,OAK,,IND,"W, 33-25",*,15,40,0,2.7,2,2,11,5.5,0,100.0,5.5,0,0,0,0,0,0,31,40.8,0,0.0,0,0.0
15,14.0,45.0,16.0,17.0,2017-01-01,OAK,@,DEN,"L, 6-24",*,5,11,0,2.2,1,1,14,14.0,0,100.0,14.0,0,0,0,0,0,0,16,29.6,0,0.0,0,0.0
16,,,,,,,,,11-3,,195,788,12,4.0,43,33,264,8.0,0,76.7,6.1,2,1,0,0,0,0,525,52.9,0,0.0,0,0.0
