,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,34.0,1.0,1.0,2020-09-13,SEA,@,ATL,"W, 38-25",*,6,21,0,3.5,6,6,45,7.5,2,100.0,7.5,0,0,0,0,0,0,28,45.2,0,0.0,0,0.0
1,2.0,35.0,2.0,2.0,2020-09-20,SEA,,NWE,"W, 35-30",*,17,72,0,4.2,3,3,36,12.0,1,100.0,12.0,0,0,0,0,0,0,40,63.5,0,0.0,0,0.0
2,3.0,36.0,3.0,3.0,2020-09-27,SEA,,DAL,"W, 38-31",*,14,64,0,4.6,3,3,12,4.0,0,100.0,4.0,0,0,0,0,0,0,44,57.9,0,0.0,0,0.0
3,4.0,37.0,4.0,4.0,2020-10-04,SEA,@,MIA,"W, 31-23",*,16,80,2,5.0,4,3,20,6.7,0,75.0,5.0,1,0,0,0,0,0,35,55.6,0,0.0,0,0.0
4,5.0,38.0,5.0,5.0,2020-10-11,SEA,,MIN,"W, 27-26",*,8,52,1,6.5,7,6,27,4.5,0,85.7,3.9,0,0,0,0,0,0,31,57.4,0,0.0,0,0.0
5,6.0,39.0,6.0,7.0,2020-10-25,SEA,@,ARI,"L, 34-37 (OT)",*,5,34,0,6.8,2,1,7,7.0,0,50.0,3.5,0,0,0,0,0,0,15,17.9,0,0.0,0,0.0
6,6.0,,7.0,8.0,2020-11-01,SEA,,SFO,"W, 37-27",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,6.0,,8.0,9.0,2020-11-08,SEA,@,BUF,"L, 34-44",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,6.0,,9.0,10.0,2020-11-15,SEA,@,LAR,"L, 16-23",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,6.0,,10.0,11.0,2020-11-19,SEA,,ARI,"W, 28-21",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,7.0,40.0,11.0,12.0,2020-11-30,SEA,@,PHI,"W, 23-17",*,8,41,1,5.1,2,2,18,9.0,0,100.0,9.0,0,0,0,0,0,0,25,37.3,0,0.0,0,0.0
11,8.0,41.0,12.0,13.0,2020-12-06,SEA,,NYG,"L, 12-17",*,13,65,0,5.0,6,3,45,15.0,1,50.0,7.5,0,0,0,0,0,0,42,58.3,0,0.0,0,0.0
12,9.0,42.0,13.0,14.0,2020-12-13,SEA,,NYJ,"W, 40-3",*,12,76,1,6.3,5,3,22,7.3,0,60.0,4.4,0,0,0,0,0,0,33,45.2,0,0.0,0,0.0
13,10.0,43.0,14.0,15.0,2020-12-20,SEA,@,WAS,"W, 20-15",*,15,63,0,4.2,3,2,6,3.0,0,66.7,2.0,0,0,0,0,0,0,40,70.2,0,0.0,0,0.0
14,11.0,44.0,15.0,16.0,2020-12-27,SEA,,LAR,"W, 20-9",*,16,69,0,4.3,3,3,10,3.3,0,100.0,3.3,0,0,0,0,0,0,40,63.5,0,0.0,0,0.0
15,12.0,45.0,16.0,17.0,2021-01-03,SEA,@,SFO,"W, 26-23",*,11,44,0,4.0,2,2,39,19.5,0,100.0,19.5,0,0,0,0,0,0,30,46.2,0,0.0,0,0.0
16,,,,,,,,,10-2,,141,681,5,4.8,46,37,287,7.8,4,80.4,6.2,1,0,0,0,0,0,403,50.4,0,0.0,0,0.0
