,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,119.0,1.0,1.0,2023-09-10,BAL,,HOU,"W, 25-9",*,0,0,0,,0,,,0,0,0,0,0,0,24,37.5,0,0.0,0,0.0
1,2.0,120.0,2.0,2.0,2023-09-17,BAL,@,CIN,"W, 27-24",,6,5,63,12.6,1,83.3,10.5,0,0,0,0,0,0,25,33.3,0,0.0,0,0.0
2,3.0,121.0,3.0,3.0,2023-09-24,BAL,,IND,"L, 19-22 (OT)",,4,4,39,9.8,0,100.0,9.8,0,0,0,0,0,0,52,72.2,0,0.0,1,2.8
3,4.0,122.0,4.0,4.0,2023-10-01,BAL,@,CLE,"W, 28-3",*,2,1,4,4.0,0,50.0,2.0,0,0,0,0,0,0,43,74.1,0,0.0,0,0.0
4,5.0,123.0,5.0,5.0,2023-10-08,BAL,@,PIT,"L, 10-17",,5,4,64,16.0,0,80.0,12.8,1,0,0,0,0,0,41,58.6,0,0.0,0,0.0
5,6.0,124.0,6.0,6.0,2023-10-15,BAL,@,TEN,"W, 24-16",,3,2,40,20.0,0,66.7,13.3,0,0,0,0,0,0,37,52.1,0,0.0,1,3.2
6,7.0,125.0,7.0,7.0,2023-10-22,BAL,,DET,"W, 38-6",,1,1,12,12.0,1,100.0,12.0,0,0,0,0,0,0,22,36.7,0,0.0,0,0.0
7,8.0,126.0,8.0,8.0,2023-10-29,BAL,@,ARI,"W, 31-24",,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,27,41.5,0,0.0,3,10.7
8,9.0,127.0,9.0,9.0,2023-11-05,BAL,,SEA,"W, 37-3",,1,1,2,2.0,0,100.0,2.0,0,0,0,0,0,0,42,55.3,0,0.0,0,0.0
9,10.0,128.0,10.0,10.0,2023-11-12,BAL,,CLE,"L, 31-33",,2,0,0,,0,0.0,0.0,0,0,0,0,0,0,23,42.6,0,0.0,0,0.0
10,11.0,129.0,11.0,11.0,2023-11-16,BAL,,CIN,"W, 34-20",,1,1,37,37.0,1,100.0,37.0,0,0,0,0,0,0,26,39.4,0,0.0,0,0.0
11,12.0,130.0,12.0,12.0,2023-11-26,BAL,@,LAC,"W, 20-10",,2,1,21,21.0,0,50.0,10.5,0,0,0,0,0,0,29,40.8,0,0.0,0,0.0
12,13.0,131.0,13.0,14.0,2023-12-10,BAL,,LAR,"W, 37-31 (OT)",,5,5,32,6.4,0,100.0,6.4,0,0,0,0,0,0,43,59.7,0,0.0,0,0.0
13,14.0,132.0,14.0,15.0,2023-12-17,BAL,@,JAX,"W, 23-7",,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,28,40.0,0,0.0,0,0.0
14,15.0,133.0,15.0,16.0,2023-12-25,BAL,@,SFO,"W, 33-19",,4,3,10,3.3,1,75.0,2.5,0,0,0,0,0,0,37,54.4,0,0.0,0,0.0
15,16.0,134.0,16.0,17.0,2023-12-31,BAL,,MIA,"W, 56-19",,2,2,18,9.0,0,100.0,9.0,0,0,0,0,0,0,26,45.6,0,0.0,0,0.0
16,17.0,135.0,17.0,18.0,2024-01-06,BAL,,PIT,"L, 10-17",*,5,5,39,7.8,0,100.0,7.8,0,0,0,0,0,0,57,100.0,0,0.0,0,0.0
17,,,,,,,,,13-4,,45,35,381,10.9,4,77.8,8.5,1,0,0,0,0,0,582,51.7,0,0.0,5,1.1
