,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,46.0,1.0,1.0,2025-09-08,MIN,@,CHI,"W, 27-24",,15,68,0,4.5,1,1,7,7.0,0,100.0,7.0,30,53.6,0,0.0,0,0.0
1,2.0,47.0,2.0,2.0,2025-09-14,MIN,,ATL,"L, 6-22",,9,30,0,3.3,3,2,8,4.0,0,66.7,2.7,28,59.6,0,0.0,0,0.0
2,3.0,48.0,3.0,3.0,2025-09-21,MIN,,CIN,"W, 48-10",*,16,116,2,7.3,0,0,0,,0,,,36,60.0,0,0.0,0,0.0
3,,,,,,,,,2-1,,40,214,2,5.4,4,3,15,5.0,0,75.0,3.8,94,57.7,0,0.0,0,0.0
